Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,19782,287.57272,120,,,,,,,,
,,,,,19890,288.18265,108,,,,,,,,
300.0395,12.420653,313.79816,272.95486,119.1,20000,,,-87.79512023925781,-1.1316214799880981,3.4910788536071777,85.33382415771484,85.24751281738281,0.0003,0.0003,0.1
,,,,,20016,308.79733,126,,,,,,,,
,,,,,20128,288.35565,112,,,,,,,,
,,,,,20248,301.28043,120,,,,,,,,
,,,,,20352,247.89594,104,,,,,,,,
,,,,,20471,299.48746,119,,,,,,,,
,,,,,20583,280.27194,112,,,,,,,,
,,,,,20694,274.39893,111,,,,,,,,
,,,,,20704,9.609349,10,,,,,,,,
,,,,,20715,12.192354,11,,,,,,,,
,,,,,20825,276.39236,110,,,,,,,,
,,,,,20931,267.8487,106,,,,,,,,
,,,,,21000,,,-93.54361724853516,-1.2296357154846191,14.048439025878906,90.69483947753906,90.90706634521484,0.0003,0.0003,0.1
,,,,,21041,270.49167,110,,,,,,,,
,,,,,21145,248.31293,104,,,,,,,,
,,,,,21255,265.3995,110,,,,,,,,
,,,,,21266,11.705325,11,,,,,,,,
,,,,,21383,293.98325,117,,,,,,,,
,,,,,21394,12.0769005,11,,,,,,,,
,,,,,21501,259.8983,107,,,,,,,,
,,,,,21619,287.8709,118,,,,,,,,
,,,,,21731,272.27655,112,,,,,,,,
,,,,,21846,249.22238,115,,,,,,,,
,,,,,21952,231.3081,106,,,,,,,,
,,,,,22000,,,-100.53579711914062,-1.9917593002319336,28.125839233398438,96.64318084716797,96.03407287597656,0.0003,0.0003,0.1
,,,,,22062,238.04315,110,,,,,,,,
,,,,,22170,235.19295,108,,,,,,,,
,,,,,22283,259.13895,113,,,,,,,,
,,,,,22392,224.11967,109,,,,,,,,
,,,,,22505,252.0595,113,,,,,,,,
,,,,,22613,227.20245,108,,,,,,,,
,,,,,22732,272.34344,119,,,,,,,,
,,,,,22842,239.48363,110,,,,,,,,
,,,,,22943,229.98921,101,,,,,,,,
,,,,,23000,,,-110.91740417480469,-2.0798022747039795,8.070363998413086,107.4747085571289,107.10285949707031,0.0003,0.0003,0.1
,,,,,23055,257.14465,112,,,,,,,,
,,,,,23155,219.04677,100,,,,,,,,
,,,,,23260,244.28752,105,,,,,,,,
,,,,,23391,320.89954,131,,,,,,,,
,,,,,23511,277.99152,120,,,,,,,,
,,,,,23623,234.90079,112,,,,,,,,
,,,,,23744,280.79462,121,,,,,,,,
,,,,,23857,255.03522,113,,,,,,,,
,,,,,23972,287.58743,115,,,,,,,,
,,,,,24000,,,-116.4970474243164,-1.7660064697265625,10.340481758117676,112.7287368774414,112.67657470703125,0.0003,0.0003,0.1
,,,,,24091,282.30624,119,,,,,,,,
,,,,,24205,285.29813,114,,,,,,,,
,,,,,24315,259.6602,110,,,,,,,,
,,,,,24434,263.61966,119,,,,,,,,
,,,,,24548,300.2232,114,,,,,,,,
,,,,,24669,308.60062,121,,,,,,,,
,,,,,24785,282.2023,116,,,,,,,,
,,,,,24904,293.02676,119,,,,,,,,
288.19934,11.468198,310.2461,273.62405,117.1,25000,,,-124.69327545166016,-1.8934316635131836,28.523990631103516,120.80426025390625,120.55925750732422,0.0003,0.0003,0.1
,,,,,25022,302.86026,118,,,,,,,,
,,,,,25141,280.87137,119,,,,,,,,
,,,,,25260,278.7892,119,,,,,,,,
,,,,,25379,267.76642,119,,,,,,,,
,,,,,25494,278.5943,115,,,,,,,,
,,,,,25614,274.08942,120,,,,,,,,
,,,,,25738,273.7769,124,,,,,,,,
,,,,,25853,259.31696,115,,,,,,,,
,,,,,25972,278.43268,119,,,,,,,,
,,,,,26000,,,-129.61672973632812,-1.675157070159912,10.398788452148438,125.69139099121094,125.95097351074219,0.0003,0.0003,0.1
,,,,,26087,256.86917,115,,,,,,,,
,,,,,26205,272.9239,118,,,,,,,,
,,,,,26320,256.8217,115,,,,,,,,
,,,,,26439,260.3512,119,,,,,,,,
,,,,,26556,258.91238,117,,,,,,,,
,,,,,26664,235.11708,108,,,,,,,,
,,,,,26768,223.1247,104,,,,,,,,
,,,,,26888,266.2914,120,,,,,,,,
,,,,,27000,247.3764,112,,,,,,,,
,,,,,27000,,,-138.99566650390625,-1.0378541946411133,8.247220993041992,136.37014770507812,136.50953674316406,0.0003,0.0003,0.1
,,,,,27036,64.81776,36,,,,,,,,
,,,,,27148,250.83907,112,,,,,,,,
,,,,,27258,240.14037,110,,,,,,,,
,,,,,27367,238.86153,109,,,,,,,,
,,,,,27481,247.03282,114,,,,,,,,
,,,,,27596,260.82364,115,,,,,,,,
,,,,,27696,212.03108,100,,,,,,,,
,,,,,27808,236.9262,112,,,,,,,,
,,,,,27921,245.39343,113,,,,,,,,
,,,,,28000,,,-142.55429077148438,-1.372633934020996,19.61874771118164,137.86912536621094,138.18942260742188,0.0003,0.0003,0.1
,,,,,28024,222.13518,103,,,,,,,,
,,,,,28121,226.67265,97,,,,,,,,
,,,,,28223,216.89417,102,,,,,,,,
,,,,,28331,260.58813,108,,,,,,,,
,,,,,28429,207.1936,98,,,,,,,,
,,,,,28545,274.34595,116,,,,,,,,
,,,,,28637,198.39049,92,,,,,,,,
,,,,,28740,233.74524,103,,,,,,,,
,,,,,28833,204.1765,93,,,,,,,,
,,,,,28941,251.6102,108,,,,,,,,
,,,,,29000,,,-147.7358856201172,-1.4262984991073608,17.393909454345703,143.05599975585938,143.63916015625,0.0003,0.0003,0.1
,,,,,29051,261.8761,110,,,,,,,,
,,,,,29168,306.25958,117,,,,,,,,
,,,,,29285,293.75543,117,,,,,,,,
,,,,,29399,291.63983,114,,,,,,,,
,,,,,29497,233.78874,98,,,,,,,,
,,,,,29594,234.00543,97,,,,,,,,
,,,,,29712,307.56998,118,,,,,,,,
,,,,,29828,294.11758,116,,,,,,,,
,,,,,29944,297.08136,116,,,,,,,,
302.94855,10.393596,326.14014,286.91177,127.2,30000,,,-150.1471710205078,-1.610121250152588,29.06341552734375,145.34231567382812,145.76309204101562,0.0003,0.0003,0.1
,,,,,30065,297.42175,121,,,,,,,,
,,,,,30178,291.43307,113,,,,,,,,
,,,,,30294,287.5565,116,,,,,,,,
,,,,,30419,334.36392,125,,,,,,,,
,,,,,30547,324.78482,128,,,,,,,,
,,,,,30658,267.6981,111,,,,,,,,
,,,,,30784,317.88428,126,,,,,,,,
,,,,,30907,318.17795,123,,,,,,,,
,,,,,31000,,,-159.2095489501953,-1.6791739463806152,29.348283767700195,155.59722900390625,156.57925415039062,0.0003,0.0003,0.1
,,,,,31043,355.92923,136,,,,,,,,
,,,,,31159,289.77988,116,,,,,,,,
,,,,,31289,328.05743,130,,,,,,,,
,,,,,31415,321.0037,126,,,,,,,,
,,,,,31547,348.7393,132,,,,,,,,
,,,,,31657,277.0178,110,,,,,,,,
,,,,,31789,358.26886,132,,,,,,,,
,,,,,31918,340.25372,129,,,,,,,,
,,,,,32000,,,-159.9122772216797,-2.013446092605591,4.666544437408447,155.88858032226562,156.12179565429688,0.0003,0.0003,0.1
,,,,,32044,313.1867,126,,,,,,,,
,,,,,32169,313.3084,125,,,,,,,,
,,,,,32291,300.5544,122,,,,,,,,
,,,,,32407,288.17557,116,,,,,,,,
,,,,,32530,298.02692,123,,,,,,,,
,,,,,32648,298.62622,118,,,,,,,,
,,,,,32772,317.09375,124,,,,,,,,
,,,,,32884,276.52237,112,,,,,,,,
,,,,,33000,,,-165.43678283691406,-1.4957847595214844,11.768784523010254,162.1378173828125,161.7720947265625,0.0003,0.0003,0.1
,,,,,33008,301.53076,124,,,,,,,,
,,,,,33137,321.4334,129,,,,,,,,
,,,,,33256,297.56702,119,,,,,,,,
,,,,,33378,319.41666,122,,,,,,,,
,,,,,33496,302.77878,118,,,,,,,,
,,,,,33622,307.06857,126,,,,,,,,
,,,,,33723,251.13367,101,,,,,,,,
,,,,,33844,311.32083,121,,,,,,,,
,,,,,33968,315.9197,124,,,,,,,,
,,,,,34000,,,-171.4923095703125,-1.7981421947479248,11.42372989654541,168.98655700683594,168.68136596679688,0.0003,0.0003,0.1
,,,,,34091,300.6467,123,,,,,,,,
,,,,,34207,295.23328,116,,,,,,,,
,,,,,34333,318.59213,126,,,,,,,,
,,,,,34466,327.84058,133,,,,,,,,
,,,,,34591,309.9338,125,,,,,,,,
,,,,,34713,312.00696,122,,,,,,,,
,,,,,34847,326.70786,134,,,,,,,,
,,,,,34970,313.44693,123,,,,,,,,
312.9041,7.244887,322.499,300.07245,125.4,35000,,,-172.42323303222656,-2.51761531829834,14.071353912353516,169.3378143310547,169.67007446289062,0.0003,0.0003,0.1
,,,,,35099,312.4079,129,,,,,,,,
,,,,,35229,310.44293,130,,,,,,,,
,,,,,35358,316.2216,129,,,,,,,,
,,,,,35469,275.46997,111,,,,,,,,
,,,,,35593,307.2058,124,,,,,,,,
,,,,,35714,298.40002,121,,,,,,,,
,,,,,35842,311.9495,128,,,,,,,,
,,,,,35960,297.13373,118,,,,,,,,
,,,,,36000,,,-178.7533416748047,-1.8106745481491089,11.78579330444336,175.58042907714844,175.143310546875,0.0003,0.0003,0.1
,,,,,36092,330.98566,132,,,,,,,,
,,,,,36223,306.06,131,,,,,,,,
,,,,,36347,308.49985,124,,,,,,,,
,,,,,36464,301.55374,117,,,,,,,,
,,,,,36598,314.07843,134,,,,,,,,
,,,,,36735,321.14273,137,,,,,,,,
,,,,,36858,304.82104,123,,,,,,,,
,,,,,36980,314.98297,122,,,,,,,,
,,,,,37000,,,-184.15447998046875,-1.4639122486114502,22.58893394470215,181.94606018066406,183.09140014648438,0.0003,0.0003,0.1
,,,,,37114,320.4303,134,,,,,,,,
,,,,,37241,313.61823,127,,,,,,,,
,,,,,37358,296.99405,117,,,,,,,,
,,,,,37484,305.54626,126,,,,,,,,
,,,,,37612,337.77933,128,,,,,,,,
,,,,,37740,321.96045,128,,,,,,,,
,,,,,37876,327.07895,136,,,,,,,,
,,,,,38000,,,-187.0639190673828,-1.2504843473434448,35.8868522644043,183.24891662597656,182.2559814453125,0.0003,0.0003,0.1
,,,,,38009,330.29892,133,,,,,,,,
,,,,,38149,367.88284,140,,,,,,,,
,,,,,38273,323.6846,124,,,,,,,,
,,,,,38412,364.23376,139,,,,,,,,
,,,,,38551,361.8314,139,,,,,,,,
,,,,,38689,377.83517,138,,,,,,,,
,,,,,38823,364.87717,134,,,,,,,,
,,,,,38956,353.60193,133,,,,,,,,
,,,,,39000,,,-188.8573760986328,-1.6985950469970703,45.549407958984375,186.11419677734375,186.4613494873047,0.0003,0.0003,0.1
,,,,,39093,377.39252,137,,,,,,,,
,,,,,39242,361.90527,149,,,,,,,,
,,,,,39387,360.6556,145,,,,,,,,
,,,,,39514,343.43466,127,,,,,,,,
,,,,,39644,337.84528,130,,,,,,,,
,,,,,39776,361.92966,132,,,,,,,,
,,,,,39912,375.31726,136,,,,,,,,
357.73676,20.702496,390.5695,317.0547,131.4,40000,,,-188.6513214111328,-2.004713773727417,27.623220443725586,185.7765350341797,185.15875244140625,0.0003,0.0003,0.1
,,,,,40044,340.72882,132,,,,,,,,
,,,,,40190,393.02902,146,,,,,,,,
,,,,,40312,315.19794,122,,,,,,,,
,,,,,40458,415.02997,146,,,,,,,,
,,,,,40589,359.72888,131,,,,,,,,
,,,,,40705,303.2464,116,,,,,,,,
,,,,,40842,362.06897,137,,,,,,,,
,,,,,40984,380.74332,142,,,,,,,,
,,,,,41000,,,-195.5894012451172,-1.7874109745025635,156.9601593017578,191.8941650390625,193.93788146972656,0.0003,0.0003,0.1
,,,,,41117,348.13504,133,,,,,,,,
,,,,,41251,349.84253,134,,,,,,,,
,,,,,41385,356.99536,134,,,,,,,,
,,,,,41510,321.74536,125,,,,,,,,
,,,,,41632,303.48297,122,,,,,,,,
,,,,,41751,296.67148,119,,,,,,,,
,,,,,41876,313.2281,125,,,,,,,,
,,,,,41989,270.92157,113,,,,,,,,
,,,,,42000,,,-198.52085876464844,-1.8269532918930054,101.33855438232422,195.72486877441406,194.57225036621094,0.0003,0.0003,0.1
,,,,,42101,270.67462,112,,,,,,,,
,,,,,42216,284.4742,115,,,,,,,,
,,,,,42326,270.4815,110,,,,,,,,
,,,,,42452,348.69995,126,,,,,,,,
,,,,,42565,269.9839,113,,,,,,,,
,,,,,42674,257.3259,109,,,,,,,,
,,,,,42809,363.48636,135,,,,,,,,
,,,,,42928,292.14304,119,,,,,,,,
,,,,,43000,,,-198.14230346679688,-1.7524099349975586,6.34346866607666,195.7757568359375,196.16766357421875,0.0003,0.0003,0.1
,,,,,43053,285.46463,125,,,,,,,,
,,,,,43169,281.87958,116,,,,,,,,
,,,,,43293,334.89523,124,,,,,,,,
,,,,,43416,312.48703,123,,,,,,,,
,,,,,43545,341.00012,129,,,,,,,,
,,,,,43679,337.28952,134,,,,,,,,
,,,,,43822,360.0488,143,,,,,,,,
,,,,,43938,293.1304,116,,,,,,,,
,,,,,44000,,,-200.9049072265625,-2.088698148727417,21.88554573059082,195.81137084960938,196.17979431152344,0.0003,0.0003,0.1
,,,,,44090,359.64117,152,,,,,,,,
,,,,,44235,323.04135,145,,,,,,,,
,,,,,44363,306.43045,128,,,,,,,,
,,,,,44491,346.06226,128,,,,,,,,
,,,,,44622,357.49585,131,,,,,,,,
,,,,,44761,336.16693,139,,,,,,,,
,,,,,44874,284.93576,113,,,,,,,,
,,,,,44895,25.044113,21,,,,,,,,
300.0048,46.004208,361.32516,202.30074,121.5,45000,,,-205.63356018066406,-1.690144658088684,10.066865921020508,202.6621551513672,202.6727752685547,0.0003,0.0003,0.1
,,,,,45014,265.26184,119,,,,,,,,
,,,,,45145,300.36618,131,,,,,,,,
,,,,,45255,244.58969,110,,,,,,,,
,,,,,45392,325.70676,137,,,,,,,,
,,,,,45528,349.66156,136,,,,,,,,
,,,,,45635,241.19533,107,,,,,,,,
,,,,,45756,297.44727,121,,,,,,,,
,,,,,45877,305.49026,121,,,,,,,,
,,,,,45992,261.77985,115,,,,,,,,
,,,,,46000,,,-201.13427734375,-2.0080134868621826,21.277481079101562,198.7057647705078,198.80319213867188,0.0003,0.0003,0.1
,,,,,46130,324.36246,138,,,,,,,,
,,,,,46259,332.82816,129,,,,,,,,
,,,,,46388,318.25507,129,,,,,,,,
,,,,,46506,274.29285,118,,,,,,,,
,,,,,46637,325.81918,131,,,,,,,,
,,,,,46780,349.86734,143,,,,,,,,
,,,,,46913,323.5042,133,,,,,,,,
,,,,,47000,,,-203.24295043945312,-2.141368865966797,7.6574015617370605,200.0807342529297,200.44357299804688,0.0003,0.0003,0.1
,,,,,47045,356.6992,132,,,,,,,,
,,,,,47179,361.47992,134,,,,,,,,
,,,,,47304,356.19006,125,,,,,,,,
,,,,,47449,390.15768,145,,,,,,,,
,,,,,47572,312.67548,123,,,,,,,,
,,,,,47707,376.2612,135,,,,,,,,
,,,,,47836,353.55737,129,,,,,,,,
,,,,,47939,251.90466,103,,,,,,,,
,,,,,48000,,,-209.61122131347656,-1.762872338294983,24.89478302001953,206.78347778320312,206.99874877929688,0.0003,0.0003,0.1
,,,,,48043,255.26881,104,,,,,,,,
,,,,,48179,341.96436,136,,,,,,,,
,,,,,48325,381.75046,146,,,,,,,,
,,,,,48456,332.9609,131,,,,,,,,
,,,,,48585,304.33102,129,,,,,,,,
,,,,,48708,324.58795,123,,,,,,,,
,,,,,48825,257.82492,117,,,,,,,,
,,,,,48958,383.65167,133,,,,,,,,
,,,,,49000,,,-210.5522003173828,-2.123276948928833,11.942134857177734,205.677978515625,205.9796142578125,0.0003,0.0003,0.1
,,,,,49102,385.04587,144,,,,,,,,
,,,,,49207,267.73642,105,,,,,,,,
,,,,,49348,346.1489,141,,,,,,,,
,,,,,49491,364.92877,143,,,,,,,,
,,,,,49628,368.01956,137,,,,,,,,
,,,,,49759,358.9303,131,,,,,,,,
,,,,,49879,304.91193,120,,,,,,,,
329.7281,22.179718,363.70944,287.34866,129.3,50000,,,-207.7437744140625,-2.1728975772857666,26.345947265625,202.36581420898438,202.46568298339844,0.0003,0.0003,0.1
,,,,,50012,351.92743,133,,,,,,,,
,,,,,50133,318.53223,121,,,,,,,,
,,,,,50263,318.8675,130,,,,,,,,
,,,,,50389,310.40576,126,,,,,,,,
,,,,,50514,309.7057,125,,,,,,,,
,,,,,50645,325.86935,131,,,,,,,,
,,,,,50774,329.13956,129,,,,,,,,
,,,,,50917,358.51608,143,,,,,,,,
,,,,,51000,,,-213.042724609375,-1.7364534139633179,122.9468994140625,210.96249389648438,208.8377685546875,0.0003,0.0003,0.1
,,,,,51052,333.06232,135,,,,,,,,
,,,,,51178,299.97113,126,,,,,,,,
,,,,,51313,313.6834,135,,,,,,,,
,,,,,51451,331.95273,138,,,,,,,,
,,,,,51585,353.54465,134,,,,,,,,
,,,,,51705,280.77448,120,,,,,,,,
,,,,,51836,309.1969,131,,,,,,,,
,,,,,51964,305.545,128,,,,,,,,
,,,,,52000,,,-209.54425048828125,-1.3323907852172852,26.944448471069336,207.93502807617188,207.83798217773438,0.0003,0.0003,0.1
,,,,,52102,332.02463,138,,,,,,,,
,,,,,52237,338.22012,135,,,,,,,,
,,,,,52370,321.18533,133,,,,,,,,
,,,,,52499,310.2397,129,,,,,,,,
,,,,,52629,314.7518,130,,,,,,,,
,,,,,52770,331.14178,141,,,,,,,,
,,,,,52902,351.26218,132,,,,,,,,
,,,,,53000,,,-211.28599548339844,-2.000643253326416,16.864959716796875,208.84141540527344,208.93551635742188,0.0003,0.0003,0.1
,,,,,53030,314.63254,128,,,,,,,,
,,,,,53157,308.88974,127,,,,,,,,
,,,,,53303,338.3122,146,,,,,,,,
,,,,,53437,319.02832,134,,,,,,,,
,,,,,53562,295.12238,125,,,,,,,,
,,,,,53697,333.90897,135,,,,,,,,
,,,,,53830,286.27332,133,,,,,,,,
,,,,,53975,375.935,145,,,,,,,,
,,,,,54000,,,-216.1083526611328,-1.9243286848068237,43.02108383178711,212.87332153320312,212.23643493652344,0.0003,0.0003,0.1
,,,,,54128,343.49164,153,,,,,,,,
,,,,,54255,346.74615,127,,,,,,,,
,,,,,54283,43.23377,28,,,,,,,,
,,,,,54397,312.1228,114,,,,,,,,
,,,,,54526,355.27084,129,,,,,,,,
,,,,,54635,241.05966,109,,,,,,,,
,,,,,54664,33.59836,29,,,,,,,,
,,,,,54821,332.1323,157,,,,,,,,
,,,,,54988,529.6255,167,,,,,,,,
334.98605,23.13044,375.95456,306.66397,134.9,55000,,,-213.02015686035156,-2.1115682125091553,7.139941215515137,206.91412353515625,207.22711181640625,0.0003,0.0003,0.1
,,,,,55118,363.08774,130,,,,,,,,
,,,,,55249,376.84006,131,,,,,,,,
,,,,,55389,402.61642,140,,,,,,,,
,,,,,55513,275.11984,124,,,,,,,,
,,,,,55643,280.15445,130,,,,,,,,
,,,,,55766,275.51883,123,,,,,,,,
,,,,,55904,314.334,138,,,,,,,,
,,,,,56000,,,-221.49615478515625,-1.5174386501312256,13.686676025390625,217.72059631347656,218.1992950439453,0.0003,0.0003,0.1
,,,,,56032,350.041,128,,,,,,,,
,,,,,56159,300.98734,127,,,,,,,,
,,,,,56293,353.04648,134,,,,,,,,
,,,,,56429,313.84213,136,,,,,,,,
,,,,,56564,387.98114,135,,,,,,,,
,,,,,56660,226.25108,96,,,,,,,,
,,,,,56795,371.77014,135,,,,,,,,
,,,,,56928,331.2437,133,,,,,,,,
,,,,,57000,,,-212.11068725585938,-1.914378046989441,95.57044219970703,207.76101684570312,207.68264770507812,0.0003,0.0003,0.1
,,,,,57063,358.92682,135,,,,,,,,
,,,,,57179,267.94846,116,,,,,,,,
,,,,,57306,361.35104,127,,,,,,,,
,,,,,57450,402.7827,144,,,,,,,,
,,,,,57599,329.63486,149,,,,,,,,
,,,,,57729,341.9698,130,,,,,,,,
,,,,,57862,333.99936,133,,,,,,,,
,,,,,57996,354.109,134,,,,,,,,
,,,,,58000,,,-213.8359375,-1.762686014175415,58.56154251098633,209.52838134765625,210.98704528808594,0.0003,0.0003,0.1
,,,,,58133,369.37747,137,,,,,,,,
,,,,,58165,55.05605,32,,,,,,,,
,,,,,58298,357.43704,133,,,,,,,,
,,,,,58429,334.5175,131,,,,,,,,
,,,,,58562,354.221,133,,,,,,,,
,,,,,58595,57.249996,33,,,,,,,,
,,,,,58730,364.67526,135,,,,,,,,
,,,,,58866,381.67862,136,,,,,,,,
,,,,,59000,,,-206.7227020263672,-1.9805082082748413,111.72178649902344,202.94677734375,202.09950256347656,0.0003,0.0003,0.1
,,,,,59004,351.78043,138,,,,,,,,
,,,,,59141,384.26865,137,,,,,,,,
,,,,,59281,382.02518,140,,,,,,,,
,,,,,59413,317.1313,132,,,,,,,,
,,,,,59552,372.9131,139,,,,,,,,
,,,,,59693,367.90298,141,,,,,,,,
,,,,,59846,332.83688,153,,,,,,,,
,,,,,59989,318.07565,143,,,,,,,,
517.4395,243.58862,989.063,330.5969,347.1,60000,,,-212.983154296875,-1.9161875247955322,16.602949142456055,209.33688354492188,209.46087646484375,0.0003,0.0003,0.1
,,,,,60173,426.0381,184,,,,,,,,
,,,,,60512,523.375,339,,,,,,,,
,,,,,60644,361.28442,132,,,,,,,,
,,,,,60785,306.73907,141,,,,,,,,
,,,,,60922,391.8399,137,,,,,,,,
,,,,,61000,,,-213.59152221679688,-2.0595827102661133,6.307796478271484,208.03851318359375,208.19532775878906,0.0003,0.0003,0.1
,,,,,61061,383.6412,139,,,,,,,,
,,,,,61203,399.07175,142,,,,,,,,
,,,,,61349,412.0263,146,,,,,,,,
,,,,,61477,360.33575,128,,,,,,,,
,,,,,61604,323.05713,127,,,,,,,,
,,,,,61745,408.70435,141,,,,,,,,
,,,,,61853,247.23451,108,,,,,,,,
,,,,,61998,410.07895,145,,,,,,,,
,,,,,62000,,,-219.78941345214844,-2.2818331718444824,45.51009750366211,216.25289916992188,215.6810302734375,0.0003,0.0003,0.1
,,,,,62142,397.6511,144,,,,,,,,
,,,,,62277,361.8057,135,,,,,,,,
,,,,,62424,426.30032,147,,,,,,,,
,,,,,62558,373.50607,134,,,,,,,,
,,,,,62697,362.05423,139,,,,,,,,
,,,,,62801,248.20438,104,,,,,,,,
,,,,,62910,255.70265,109,,,,,,,,
,,,,,63000,,,-213.27899169921875,-1.9931126832962036,10.132450103759766,210.34393310546875,210.2892303466797,0.0003,0.0003,0.1
,,,,,63047,353.83575,137,,,,,,,,
,,,,,63181,352.48328,134,,,,,,,,
,,,,,63315,349.71127,134,,,,,,,,
,,,,,63452,346.14645,137,,,,,,,,
,,,,,63595,402.9333,143,,,,,,,,
,,,,,63727,322.28302,132,,,,,,,,
,,,,,63871,385.4193,144,,,,,,,,
,,,,,64000,,,-218.413330078125,-1.6269359588623047,10.107762336730957,215.79559326171875,214.9803466796875,0.0003,0.0003,0.1
,,,,,64008,348.068,137,,,,,,,,
,,,,,64150,384.0507,142,,,,,,,,
,,,,,64256,249.93398,106,,,,,,,,
,,,,,64390,306.00046,134,,,,,,,,
,,,,,64524,336.3,134,,,,,,,,
,,,,,64661,365.89468,137,,,,,,,,
,,,,,64808,412.39597,147,,,,,,,,
,,,,,64945,358.35632,137,,,,,,,,
337.62714,20.671701,388.53964,302.67108,141.1,65000,,,-212.6553192138672,-2.0164129734039307,15.918222427368164,209.193359375,209.40496826171875,0.0003,0.0003,0.1
,,,,,65084,387.19904,139,,,,,,,,
,,,,,65231,342.5215,147,,,,,,,,
,,,,,65378,412.05807,147,,,,,,,,
,,,,,65497,282.53262,119,,,,,,,,
,,,,,65643,420.86295,146,,,,,,,,
,,,,,65787,398.19998,144,,,,,,,,
,,,,,65930,408.79715,143,,,,,,,,
,,,,,66000,,,-215.65289306640625,-2.2845826148986816,7.386678218841553,210.35421752929688,210.39627075195312,0.0003,0.0003,0.1
,,,,,66078,423.9543,148,,,,,,,,
,,,,,66220,363.03592,142,,,,,,,,
,,,,,66361,403.62592,141,,,,,,,,
,,,,,66496,379.861,135,,,,,,,,
,,,,,66624,338.27512,128,,,,,,,,
,,,,,66762,336.06818,138,,,,,,,,
,,,,,66903,411.3809,141,,,,,,,,
,,,,,67000,,,-219.69898986816406,-1.8849331140518188,7.640774250030518,216.95895385742188,217.10691833496094,0.0003,0.0003,0.1
,,,,,67045,412.48264,142,,,,,,,,
,,,,,67189,410.34872,144,,,,,,,,
,,,,,67327,391.1719,138,,,,,,,,
,,,,,67470,424.58838,143,,,,,,,,
,,,,,67604,324.15872,134,,,,,,,,
,,,,,67749,427.16534,145,,,,,,,,
,,,,,67890,408.43613,141,,,,,,,,
,,,,,68000,,,-209.16561889648438,-2.29355788230896,6.333446502685547,206.3314208984375,206.2839813232422,0.0003,0.0003,0.1
,,,,,68028,360.84238,138,,,,,,,,
,,,,,68169,418.20328,141,,,,,,,,
,,,,,68325,467.95203,156,,,,,,,,
,,,,,68453,318.3528,128,,,,,,,,
,,,,,68591,391.81735,138,,,,,,,,
,,,,,68735,418.2316,144,,,,,,,,
,,,,,68873,392.4458,138,,,,,,,,
,,,,,68970,230.6815,97,,,,,,,,
,,,,,69000,,,-214.4559783935547,-2.1100170612335205,32.876407623291016,211.5384063720703,211.69583129882812,0.0003,0.0003,0.1
,,,,,69074,248.45587,104,,,,,,,,
,,,,,69206,362.7211,132,,,,,,,,
,,,,,69307,253.73828,101,,,,,,,,
,,,,,69414,267.62704,107,,,,,,,,
,,,,,69553,401.62976,139,,,,,,,,
,,,,,69695,409.6172,142,,,,,,,,
,,,,,69839,410.60437,144,,,,,,,,
,,,,,69976,395.6025,137,,,,,,,,
396.17145,32.568665,429.85733,329.30447,142.1,70000,,,-213.0303192138672,-1.8116240501403809,8.101956367492676,211.7500457763672,211.59207153320312,0.0003,0.0003,0.1
,,,,,70113,392.6173,137,,,,,,,,
,,,,,70258,414.12228,145,,,,,,,,
,,,,,70397,397.30692,139,,,,,,,,
,,,,,70536,396.79062,139,,,,,,,,
,,,,,70658,323.37067,122,,,,,,,,
,,,,,70797,390.70404,139,,,,,,,,
,,,,,70940,412.04956,143,,,,,,,,
,,,,,71000,,,-213.5118408203125,-2.0035383701324463,4.247612953186035,210.046875,210.05943298339844,0.0003,0.0003,0.1
,,,,,71072,357.21518,132,,,,,,,,
,,,,,71207,368.40475,135,,,,,,,,
,,,,,71365,483.50415,158,,,,,,,,
,,,,,71533,498.94986,168,,,,,,,,
,,,,,71671,401.9571,138,,,,,,,,
,,,,,71831,457.95807,160,,,,,,,,
,,,,,71967,376.9395,136,,,,,,,,
,,,,,72000,,,-216.5261993408203,-2.1507930755615234,6.971065521240234,215.0626220703125,215.4885711669922,0.0003,0.0003,0.1
,,,,,72100,366.37173,133,,,,,,,,
,,,,,72231,343.15848,131,,,,,,,,
,,,,,72367,393.0926,136,,,,,,,,
,,,,,72493,327.88297,126,,,,,,,,
,,,,,72620,330.6517,127,,,,,,,,
,,,,,72754,367.62225,134,,,,,,,,
,,,,,72881,338.44186,127,,,,,,,,
,,,,,73000,,,-210.3379364013672,-1.9038007259368896,4.632513046264648,208.95858764648438,209.09292602539062,0.0003,0.0003,0.1
,,,,,73016,362.55865,135,,,,,,,,
,,,,,73145,358.29535,129,,,,,,,,
,,,,,73275,347.02618,130,,,,,,,,
,,,,,73408,368.27734,133,,,,,,,,
,,,,,73514,240.7447,106,,,,,,,,
,,,,,73638,318.86255,124,,,,,,,,
,,,,,73774,384.5122,136,,,,,,,,
,,,,,73900,315.83838,126,,,,,,,,
,,,,,74000,,,-216.1207275390625,-2.2974724769592285,12.195834159851074,212.41854858398438,211.6904296875,0.0003,0.0003,0.1
,,,,,74032,344.11768,132,,,,,,,,
,,,,,74163,362.35626,131,,,,,,,,
