Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-376.41415,25.126196,-344.0627,-405.31885,1000.0,-402.38324,51.561012,-333.14993,-462.72168,1000.0,-2.3184938430786133,21.53242301940918,235000,149.8211908340454,,46
-431.58017,40.288708,-382.85938,-481.52344,1000.0,-399.1977,44.220943,-327.01334,-456.6807,1000.0,-6.0117926597595215,25.413671493530273,240000,153.00909948349,,47
-383.52026,12.744973,-366.67938,-397.50308,1000.0,-405.95175,67.99734,-292.37946,-470.86688,1000.0,-5.426435947418213,24.32987403869629,245000,156.18769526481628,,48
-413.45752,24.770496,-378.43387,-431.58023,1000.0,-405.88162,35.555603,-361.83435,-451.0155,1000.0,-2.145437717437744,18.578781127929688,250000,159.30871677398682,,49
-433.78467,13.939219,-416.54358,-450.68237,1000.0,-400.71246,20.69886,-372.3233,-434.58777,1000.0,-3.1634938716888428,14.580796241760254,255000,162.47480654716492,,50
-359.8501,23.688536,-341.73975,-393.31287,1000.0,-396.46133,34.11886,-356.44916,-445.69034,1000.0,-7.054963111877441,21.543874740600586,260000,165.5430247783661,,51
-399.6119,76.30234,-291.86075,-458.52087,1000.0,-351.56564,36.843666,-292.5033,-392.1853,1000.0,3.738999128341675,16.086746215820312,265000,168.70586490631104,,52
-379.03857,18.697954,-353.9648,-398.8487,1000.0,-359.784,6.7349696,-349.29672,-369.47278,1000.0,2.108375310897827,11.013226509094238,270000,171.7725853919983,,53
-313.7026,19.820107,-298.50122,-341.698,1000.0,-333.2259,23.79009,-318.122,-380.287,1000.0,3.3790833950042725,17.888111114501953,275000,174.86646151542664,,54
-363.73465,26.550047,-338.37372,-400.39377,1000.0,-342.107,42.60429,-297.9111,-422.66064,1000.0,3.505333423614502,15.588711738586426,280000,177.94049382209778,,55
-265.98785,31.606956,-240.86925,-310.56732,1000.0,-324.2325,42.309162,-263.01782,-378.4743,1000.0,6.414637565612793,11.475481033325195,285000,181.0937581062317,,56
-278.75217,21.714687,-256.61313,-308.25232,1000.0,-302.84467,29.570688,-257.22375,-341.74982,1000.0,6.264636993408203,14.570465087890625,290000,184.19405603408813,,57
-310.06827,23.830076,-279.2356,-337.26672,1000.0,-303.81723,84.08926,-216.72177,-442.76175,1000.0,6.07919979095459,21.6147518157959,295000,187.32013249397278,,58
-264.25116,33.914604,-227.414,-309.2699,1000.0,-362.8504,43.253685,-322.39624,-446.87292,1000.0,-2.6518189907073975,20.21903419494629,300000,190.48849153518677,,59
-287.6954,17.563194,-264.4776,-306.94623,1000.0,-292.7751,44.819378,-233.02432,-365.50458,1000.0,6.076594352722168,13.213218688964844,305000,193.5757691860199,,60
-303.66904,29.017157,-268.55417,-339.61676,1000.0,-285.54022,55.611954,-215.83778,-382.8357,1000.0,5.130345344543457,15.289934158325195,310000,196.75592160224915,,61
-232.91628,51.988537,-193.95065,-306.3942,1000.0,-306.69595,58.80851,-218.82843,-374.98016,1000.0,-2.5459320545196533,24.520889282226562,315000,199.89008975028992,,62
-336.85922,60.3928,-255.92754,-400.9573,1000.0,-282.6668,39.66315,-242.75092,-357.94116,1000.0,2.870307207107544,18.240802764892578,320000,203.02759528160095,,63
-199.7192,34.579315,-151.15295,-228.96057,1000.0,-269.6671,51.046646,-200.15732,-331.99878,1000.0,4.496814727783203,12.613419532775879,325000,206.17926239967346,,64
