Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,27254,-232.99983,70,,,,,,
,,,,,27333,-433.9014,79,,,,,,
,,,,,27433,-352.22516,100,,,,,,
,,,,,27540,-430.51483,107,,,,,,
,,,,,27637,-405.99634,97,,,,,,
,,,,,27759,-430.94934,122,,,,,,
,,,,,27852,-310.52856,93,,,,,,
,,,,,27959,-334.7392,107,,,,,,
,,,,,28000,,,3.2424755096435547,-4.186417579650879,-4.038055896759033,32.528141021728516,0.832,0.001
,,,,,28073,-347.3765,114,,,,,,
,,,,,28173,-292.2988,100,,,,,,
,,,,,28278,-280.74033,105,,,,,,
,,,,,28343,-89.144966,65,,,,,,
,,,,,28442,-144.86713,99,,,,,,
,,,,,28527,-304.03143,85,,,,,,
,,,,,28620,-336.2208,93,,,,,,
,,,,,28723,-346.55914,103,,,,,,
,,,,,28796,-132.11543,73,,,,,,
,,,,,28864,-103.06606,68,,,,,,
,,,,,28947,-494.94095,83,,,,,,
,,,,,29000,,,1.28804612159729,-2.608079433441162,-2.7169570922851562,15.100166320800781,0.8260000000000001,0.001
,,,,,29069,-479.652,122,,,,,,
,,,,,29182,-504.29077,113,,,,,,
,,,,,29292,-431.11462,110,,,,,,
,,,,,29364,-287.52252,72,,,,,,
,,,,,29423,-182.35515,59,,,,,,
,,,,,29574,-364.55243,151,,,,,,
,,,,,29638,-167.36803,64,,,,,,
,,,,,29735,-355.4607,97,,,,,,
,,,,,29819,-94.562546,84,,,,,,
,,,,,29894,-214.8165,75,,,,,,
,,,,,29977,-274.5462,83,,,,,,
-340.61536,93.83165,-176.74619,-495.30685,328.1,30000,,,3.960206985473633,4.751528263092041,5.371431827545166,44.455711364746094,0.82,0.001
,,,,,30039,-107.72958,62,,,,,,
,,,,,30118,-103.57835,79,,,,,,
,,,,,30224,-326.18542,106,,,,,,
,,,,,30303,-69.9303,79,,,,,,
,,,,,30386,-298.9067,83,,,,,,
,,,,,30480,-184.49213,94,,,,,,
,,,,,30576,-531.50385,96,,,,,,
,,,,,30686,-494.99915,110,,,,,,
,,,,,30763,-115.87298,77,,,,,,
,,,,,30843,-425.93982,80,,,,,,
,,,,,30912,-123.05984,69,,,,,,
,,,,,30983,-134.01523,71,,,,,,
