Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,18985,257.32373,104,,,,,,,,
,,,,,19000,,,-72.73175811767578,-1.2992080450057983,5.084111213684082,69.04631042480469,69.2329330444336,0.0003,0.0003,0.1
,,,,,19086,237.602,101,,,,,,,,
,,,,,19188,240.48012,102,,,,,,,,
,,,,,19284,232.23186,96,,,,,,,,
,,,,,19377,215.46883,93,,,,,,,,
,,,,,19479,248.03183,102,,,,,,,,
,,,,,19579,235.55798,100,,,,,,,,
,,,,,19594,20.45848,15,,,,,,,,
,,,,,19607,16.376883,13,,,,,,,,
,,,,,19709,244.41208,102,,,,,,,,
,,,,,19813,257.08145,104,,,,,,,,
,,,,,19920,268.03537,107,,,,,,,,
261.74524,7.5538583,270.42368,243.02222,107.3,20000,,,-80.4908218383789,-1.2926568984985352,1.9905500411987305,78.82472229003906,78.79188537597656,0.0003,0.0003,0.1
,,,,,20034,258.6062,114,,,,,,,,
,,,,,20138,266.46222,104,,,,,,,,
,,,,,20246,268.70157,108,,,,,,,,
,,,,,20349,251.51166,103,,,,,,,,
,,,,,20463,264.51147,114,,,,,,,,
,,,,,20569,263.80542,106,,,,,,,,
,,,,,20676,264.64456,107,,,,,,,,
,,,,,20786,276.2794,110,,,,,,,,
,,,,,20895,261.91693,109,,,,,,,,
,,,,,21000,260.74878,105,,,,,,,,
,,,,,21000,,,-86.75840759277344,-1.412926435470581,4.867883682250977,84.07662963867188,84.1998291015625,0.0003,0.0003,0.1
,,,,,21105,257.46063,105,,,,,,,,
,,,,,21203,241.27806,98,,,,,,,,
,,,,,21309,249.53555,106,,,,,,,,
,,,,,21414,261.29965,105,,,,,,,,
,,,,,21526,270.2578,112,,,,,,,,
,,,,,21633,264.451,107,,,,,,,,
,,,,,21739,259.72226,106,,,,,,,,
,,,,,21843,252.05394,104,,,,,,,,
,,,,,21955,265.67297,112,,,,,,,,
,,,,,22000,,,-90.04723358154297,-1.64218008518219,33.53832244873047,87.56791687011719,87.15980529785156,0.0003,0.0003,0.1
,,,,,22065,260.0141,110,,,,,,,,
,,,,,22171,267.09286,106,,,,,,,,
,,,,,22278,249.91716,107,,,,,,,,
,,,,,22387,263.15497,109,,,,,,,,
,,,,,22499,276.07523,112,,,,,,,,
,,,,,22613,260.69745,114,,,,,,,,
,,,,,22722,266.22415,109,,,,,,,,
,,,,,22827,256.06494,105,,,,,,,,
,,,,,22943,282.42706,116,,,,,,,,
,,,,,23000,,,-97.27132415771484,-1.9005451202392578,38.100616455078125,94.13621520996094,94.37594604492188,0.0003,0.0003,0.1
,,,,,23057,294.6464,114,,,,,,,,
,,,,,23175,265.27847,118,,,,,,,,
,,,,,23298,283.09662,123,,,,,,,,
,,,,,23419,284.83,121,,,,,,,,
,,,,,23552,324.0331,133,,,,,,,,
,,,,,23668,261.27115,116,,,,,,,,
,,,,,23791,290.1582,123,,,,,,,,
,,,,,23914,289.5211,123,,,,,,,,
,,,,,24000,,,-99.20879364013672,-1.6907620429992676,5.756476879119873,96.58137512207031,96.28466033935547,0.0003,0.0003,0.1
,,,,,24029,249.73337,115,,,,,,,,
,,,,,24147,274.16895,118,,,,,,,,
,,,,,24257,272.30942,110,,,,,,,,
,,,,,24373,275.53052,116,,,,,,,,
,,,,,24495,277.1379,122,,,,,,,,
,,,,,24608,283.8312,113,,,,,,,,
,,,,,24727,298.2611,119,,,,,,,,
,,,,,24840,263.28857,113,,,,,,,,
,,,,,24957,321.1194,117,,,,,,,,
278.97333,15.250296,302.51727,254.96844,122.4,25000,,,-108.90587615966797,-1.4908552169799805,11.615227699279785,105.50289154052734,105.69682312011719,0.0003,0.0003,0.1
,,,,,25078,275.07498,121,,,,,,,,
,,,,,25201,288.76428,123,,,,,,,,
,,,,,25318,267.35672,117,,,,,,,,
,,,,,25430,252.43782,112,,,,,,,,
,,,,,25546,267.89185,116,,,,,,,,
,,,,,25651,246.4503,105,,,,,,,,
,,,,,25764,303.38577,113,,,,,,,,
,,,,,25871,257.16428,107,,,,,,,,
,,,,,25983,254.11322,112,,,,,,,,
,,,,,26000,,,-109.17330169677734,-1.5967302322387695,8.855704307556152,106.58183288574219,106.35233306884766,0.0003,0.0003,0.1
,,,,,26099,318.7587,116,,,,,,,,
,,,,,26213,261.81793,114,,,,,,,,
,,,,,26322,261.56,109,,,,,,,,
,,,,,26434,237.88963,112,,,,,,,,
,,,,,26555,275.7947,121,,,,,,,,
,,,,,26664,232.42453,109,,,,,,,,
,,,,,26776,244.30019,112,,,,,,,,
,,,,,26882,231.12263,106,,,,,,,,
,,,,,26972,207.24516,90,,,,,,,,
,,,,,27000,,,-116.15988159179688,-1.400921106338501,5.447028160095215,114.43094635009766,114.11177062988281,0.0003,0.0003,0.1
,,,,,27069,209.18263,97,,,,,,,,
,,,,,27165,238.23032,96,,,,,,,,
,,,,,27270,248.84384,105,,,,,,,,
,,,,,27364,203.31703,94,,,,,,,,
,,,,,27467,237.968,103,,,,,,,,
,,,,,27573,239.88594,106,,,,,,,,
,,,,,27682,256.06262,109,,,,,,,,
,,,,,27789,246.06438,107,,,,,,,,
,,,,,27901,262.58646,112,,,,,,,,
,,,,,28000,,,-115.49816131591797,-1.8583147525787354,13.628293991088867,112.14171600341797,111.91177368164062,0.0003,0.0003,0.1
,,,,,28013,252.83774,112,,,,,,,,
,,,,,28127,281.2605,114,,,,,,,,
,,,,,28249,299.0957,122,,,,,,,,
,,,,,28366,287.8169,117,,,,,,,,
,,,,,28477,253.488,111,,,,,,,,
,,,,,28590,271.5292,113,,,,,,,,
,,,,,28714,316.6574,124,,,,,,,,
,,,,,28848,345.12048,134,,,,,,,,
,,,,,28973,316.1709,125,,,,,,,,
,,,,,29000,,,-120.93475341796875,-1.8299638032913208,23.63787269592285,116.79679870605469,118.07156372070312,0.0003,0.0003,0.1
,,,,,29097,300.59958,124,,,,,,,,
,,,,,29212,241.83716,115,,,,,,,,
,,,,,29337,310.78052,125,,,,,,,,
,,,,,29467,306.40134,130,,,,,,,,
,,,,,29600,337.31116,133,,,,,,,,
,,,,,29708,221.2396,108,,,,,,,,
,,,,,29856,397.85803,148,,,,,,,,
,,,,,29970,245.2844,114,,,,,,,,
203.97797,130.30183,468.48438,59.50666,89.9,30000,,,-125.73480987548828,-1.9410167932510376,37.85616683959961,122.10517883300781,122.59850311279297,0.0003,0.0003,0.1
,,,,,30097,302.81604,127,,,,,,,,
,,,,,30222,277.93045,125,,,,,,,,
,,,,,30343,255.8455,121,,,,,,,,
,,,,,30513,468.60806,170,,,,,,,,
,,,,,30638,281.92154,125,,,,,,,,
,,,,,30789,406.01263,151,,,,,,,,
,,,,,30820,55.83184,31,,,,,,,,
,,,,,30946,273.98804,126,,,,,,,,
,,,,,31000,,,-129.4371795654297,-1.8220102787017822,8.361166000366211,126.28831481933594,126.37474822998047,0.0003,0.0003,0.1
,,,,,31099,403.85468,153,,,,,,,,
,,,,,31236,300.42572,137,,,,,,,,
,,,,,31365,273.78372,129,,,,,,,,
,,,,,31504,290.63922,139,,,,,,,,
,,,,,31636,287.5194,132,,,,,,,,
,,,,,31771,286.82947,135,,,,,,,,
,,,,,31899,277.12637,128,,,,,,,,
,,,,,32000,,,-131.2048797607422,-2.1437153816223145,19.1149959564209,126.7370834350586,126.50960540771484,0.0003,0.0003,0.1
,,,,,32023,273.1798,124,,,,,,,,
,,,,,32162,301.04584,139,,,,,,,,
,,,,,32285,262.1801,123,,,,,,,,
,,,,,32422,291.70923,137,,,,,,,,
,,,,,32557,306.31107,135,,,,,,,,
,,,,,32690,292.86218,133,,,,,,,,
,,,,,32833,309.80112,143,,,,,,,,
,,,,,32966,283.3122,133,,,,,,,,
,,,,,33000,,,-134.6672821044922,-1.9691135883331299,3.892928123474121,131.8190460205078,131.2375946044922,0.0003,0.0003,0.1
,,,,,33093,276.6316,127,,,,,,,,
,,,,,33231,305.81833,138,,,,,,,,
,,,,,33364,288.93707,133,,,,,,,,
,,,,,33490,271.04425,126,,,,,,,,
,,,,,33625,289.2349,135,,,,,,,,
,,,,,33760,286.01123,135,,,,,,,,
,,,,,33907,341.19394,147,,,,,,,,
,,,,,34000,,,-137.6647186279297,-1.8123388290405273,10.046648979187012,134.3441619873047,134.29031372070312,0.0003,0.0003,0.1
,,,,,34049,326.7057,142,,,,,,,,
,,,,,34184,309.01434,135,,,,,,,,
,,,,,34338,364.93884,154,,,,,,,,
,,,,,34478,308.8728,140,,,,,,,,
,,,,,34629,361.55612,151,,,,,,,,
,,,,,34765,307.57025,136,,,,,,,,
,,,,,34900,327.66782,135,,,,,,,,
469.6114,130.15369,622.8601,291.31793,166.2,35000,,,-140.24398803710938,-2.0423583984375,21.909069061279297,136.8584747314453,136.05125427246094,0.0003,0.0003,0.1
,,,,,35079,554.9783,179,,,,,,,,
,,,,,35208,282.9328,129,,,,,,,,
,,,,,35401,586.16,193,,,,,,,,
,,,,,35593,587.9386,192,,,,,,,,
,,,,,35774,539.94037,181,,,,,,,,
,,,,,35953,519.34406,179,,,,,,,,
,,,,,36000,,,-147.7488555908203,-1.3521159887313843,23.2354793548584,143.22186279296875,143.31256103515625,0.0003,0.0003,0.1
,,,,,36093,318.11627,140,,,,,,,,
,,,,,36265,517.8936,172,,,,,,,,
,,,,,36455,529.24835,190,,,,,,,,
,,,,,36614,458.7988,159,,,,,,,,
,,,,,36810,606.5764,196,,,,,,,,
,,,,,36942,306.99588,132,,,,,,,,
,,,,,36966,41.779167,24,,,,,,,,
,,,,,37000,,,-144.3236083984375,-1.2584798336029053,6.496718883514404,140.59677124023438,140.67178344726562,0.0003,0.0003,0.1
,,,,,37155,541.477,189,,,,,,,,
,,,,,37326,559.8261,171,,,,,,,,
,,,,,37514,636.22656,188,,,,,,,,
,,,,,37696,599.3776,182,,,,,,,,
,,,,,37871,505.50375,175,,,,,,,,
,,,,,38000,,,-146.89463806152344,-1.8520187139511108,40.028846740722656,140.75997924804688,140.649658203125,0.0003,0.0003,0.1
,,,,,38016,440.44174,145,,,,,,,,
,,,,,38095,153.54245,79,,,,,,,,
,,,,,38127,56.59067,32,,,,,,,,
,,,,,38264,403.5307,137,,,,,,,,
,,,,,38408,441.72,144,,,,,,,,
,,,,,38548,423.20557,140,,,,,,,,
,,,,,38687,407.52124,139,,,,,,,,
,,,,,38830,383.71155,143,,,,,,,,
,,,,,38968,394.39374,138,,,,,,,,
,,,,,39000,,,-148.1126251220703,-1.3021953105926514,8.818448066711426,143.9189453125,143.95315551757812,0.0003,0.0003,0.1
,,,,,39106,378.2888,138,,,,,,,,
,,,,,39242,384.34122,136,,,,,,,,
,,,,,39378,397.9276,136,,,,,,,,
,,,,,39508,369.1217,130,,,,,,,,
,,,,,39659,479.83334,151,,,,,,,,
,,,,,39797,408.45532,138,,,,,,,,
,,,,,39938,439.12222,141,,,,,,,,
379.66763,23.99223,416.95886,343.98694,134.8,40000,,,-147.77122497558594,-1.959326148033142,31.592309951782227,143.88067626953125,143.7308349609375,0.0003,0.0003,0.1
,,,,,40078,396.63425,140,,,,,,,,
,,,,,40210,371.72098,132,,,,,,,,
,,,,,40349,427.08063,139,,,,,,,,
,,,,,40506,490.41776,157,,,,,,,,
,,,,,40671,521.0614,165,,,,,,,,
,,,,,40804,378.42966,133,,,,,,,,
,,,,,40961,504.8684,157,,,,,,,,
,,,,,41000,,,-151.16700744628906,-2.0210750102996826,27.934215545654297,149.03964233398438,148.01730346679688,0.0003,0.0003,0.1
,,,,,41109,461.8106,148,,,,,,,,
,,,,,41252,451.2739,143,,,,,,,,
,,,,,41411,509.4368,159,,,,,,,,
,,,,,41543,378.27432,132,,,,,,,,
,,,,,41687,445.09537,144,,,,,,,,
,,,,,41856,575.1628,169,,,,,,,,
,,,,,42000,,,-160.2357940673828,-1.8406509160995483,15.569533348083496,157.81170654296875,157.96908569335938,0.0003,0.0003,0.1
,,,,,42003,467.904,147,,,,,,,,
,,,,,42170,547.08734,167,,,,,,,,
,,,,,42317,464.4654,147,,,,,,,,
,,,,,42481,531.8285,164,,,,,,,,
,,,,,42661,608.13715,180,,,,,,,,
,,,,,42874,666.3585,213,,,,,,,,
,,,,,43000,,,-157.2950439453125,-2.4417476654052734,59.51702117919922,154.6721649169922,153.99685668945312,0.0003,0.0003,0.1
,,,,,43015,383.3339,141,,,,,,,,
,,,,,43201,542.966,186,,,,,,,,
,,,,,43358,518.59686,157,,,,,,,,
,,,,,43497,418.2303,139,,,,,,,,
,,,,,43655,503.45322,158,,,,,,,,
,,,,,43814,488.2418,159,,,,,,,,
,,,,,43990,594.58295,176,,,,,,,,
,,,,,44000,,,-162.36294555664062,-2.2275121212005615,11.47801399230957,158.9158477783203,158.80941772460938,0.0003,0.0003,0.1
,,,,,44145,477.95258,155,,,,,,,,
,,,,,44342,616.54517,197,,,,,,,,
,,,,,44501,468.14252,159,,,,,,,,
,,,,,44674,560.2381,173,,,,,,,,
,,,,,44845,542.35297,171,,,,,,,,
520.46027,39.174545,577.90784,437.68604,165.5,45000,,,-156.80142211914062,-1.998967170715332,14.551810264587402,152.98703002929688,152.50009155273438,0.0003,0.0003,0.1
,,,,,45014,550.017,169,,,,,,,,
,,,,,45162,463.625,148,,,,,,,,
,,,,,45322,514.6129,160,,,,,,,,
,,,,,45500,583.9295,178,,,,,,,,
,,,,,45654,467.77707,154,,,,,,,,
,,,,,45817,507.08112,163,,,,,,,,
,,,,,45995,552.6341,178,,,,,,,,
,,,,,46000,,,-159.3318634033203,-2.3143365383148193,7.075157165527344,155.5227508544922,155.73338317871094,0.0003,0.0003,0.1
,,,,,46183,618.3411,188,,,,,,,,
,,,,,46337,468.51236,154,,,,,,,,
,,,,,46523,570.93207,186,,,,,,,,
,,,,,46689,510.31882,166,,,,,,,,
,,,,,46883,656.03,194,,,,,,,,
,,,,,47000,,,-160.95985412597656,-2.491215467453003,10.720730781555176,157.2952423095703,157.10104370117188,0.0003,0.0003,0.1
,,,,,47067,580.1224,184,,,,,,,,
,,,,,47264,667.4778,197,,,,,,,,
,,,,,47440,566.63574,176,,,,,,,,
,,,,,47627,595.08856,187,,,,,,,,
,,,,,47802,529.4602,175,,,,,,,,
,,,,,47989,575.35034,187,,,,,,,,
,,,,,48000,,,-162.38055419921875,-2.1153361797332764,32.165000915527344,158.92147827148438,158.3173370361328,0.0003,0.0003,0.1
,,,,,48187,613.65234,198,,,,,,,,
,,,,,48388,545.8113,201,,,,,,,,
,,,,,48594,547.32153,206,,,,,,,,
,,,,,48796,610.7272,202,,,,,,,,
,,,,,48996,598.7523,200,,,,,,,,
,,,,,49000,,,-174.98446655273438,-1.8809945583343506,16.89133071899414,172.20843505859375,172.39926147460938,0.0003,0.0003,0.1
,,,,,49193,635.88794,197,,,,,,,,
,,,,,49385,555.0716,192,,,,,,,,
,,,,,49564,529.02747,179,,,,,,,,
,,,,,49766,644.2953,202,,,,,,,,
,,,,,49958,585.41895,192,,,,,,,,
467.43634,105.17626,600.8806,303.35208,162.9,50000,,,-170.4346160888672,-2.0512099266052246,9.89309310913086,167.02322387695312,167.5933837890625,0.0003,0.0003,0.1
,,,,,50138,513.33435,180,,,,,,,,
,,,,,50320,537.36053,182,,,,,,,,
,,,,,50512,574.3545,192,,,,,,,,
,,,,,50676,477.9295,164,,,,,,,,
,,,,,50861,581.6895,185,,,,,,,,
,,,,,51000,,,-173.47589111328125,-1.5111501216888428,5.142858505249023,171.44540405273438,171.1370086669922,0.0003,0.0003,0.1
,,,,,51047,541.0655,186,,,,,,,,
,,,,,51261,634.5381,214,,,,,,,,
,,,,,51460,596.66437,199,,,,,,,,
,,,,,51672,615.3607,212,,,,,,,,
,,,,,51883,608.4268,211,,,,,,,,
,,,,,52000,,,-173.2846221923828,-1.7110209465026855,18.181821823120117,169.4353485107422,168.99554443359375,0.0003,0.0003,0.1
,,,,,52101,638.40784,218,,,,,,,,
,,,,,52319,605.1233,218,,,,,,,,
,,,,,52414,194.66408,95,,,,,,,,
,,,,,52626,610.2271,212,,,,,,,,
,,,,,52713,175.40804,87,,,,,,,,
,,,,,52968,763.296,255,,,,,,,,
,,,,,53000,,,-172.58204650878906,-1.6014783382415771,6.690433025360107,171.2845458984375,170.98687744140625,0.0003,0.0003,0.1
,,,,,53243,782.75726,275,,,,,,,,
,,,,,53634,1117.3446,391,,,,,,,,
,,,,,53748,230.97289,114,,,,,,,,
,,,,,54000,,,-173.6769561767578,-1.8422518968582153,11.94887924194336,170.87181091308594,171.3409423828125,0.0003,0.0003,0.1
,,,,,54003,734.73553,255,,,,,,,,
,,,,,54102,183.31729,99,,,,,,,,
,,,,,54328,645.7412,226,,,,,,,,
,,,,,54587,764.6223,259,,,,,,,,
,,,,,54724,283.89035,137,,,,,,,,
,,,,,54905,516.4442,181,,,,,,,,
443.7863,139.58427,639.3037,291.82098,173.0,55000,,,-176.36788940429688,-2.199779510498047,9.144207954406738,172.81884765625,172.45736694335938,0.0003,0.0003,0.1
,,,,,55104,567.65436,199,,,,,,,,
,,,,,55291,549.1827,187,,,,,,,,
,,,,,55462,450.45645,171,,,,,,,,
,,,,,55653,425.81058,191,,,,,,,,
,,,,,55838,460.26498,185,,,,,,,,
,,,,,56000,,,-176.6011962890625,-1.826955795288086,28.401920318603516,172.2167205810547,172.475341796875,0.0003,0.0003,0.1
,,,,,56017,510.49197,179,,,,,,,,
,,,,,56247,658.9649,230,,,,,,,,
,,,,,56429,481.93848,182,,,,,,,,
,,,,,56621,558.4437,192,,,,,,,,
,,,,,56790,434.96606,169,,,,,,,,
,,,,,56935,343.14505,145,,,,,,,,
,,,,,57000,,,-175.3338165283203,-2.036533832550049,17.19722557067871,171.0595245361328,171.36865234375,0.0003,0.0003,0.1
,,,,,57143,637.3886,208,,,,,,,,
,,,,,57339,557.8859,196,,,,,,,,
,,,,,57540,569.23816,201,,,,,,,,
,,,,,57751,696.22504,211,,,,,,,,
,,,,,57943,546.2071,192,,,,,,,,
,,,,,58000,,,-174.7372283935547,-1.7998833656311035,12.764228820800781,171.63360595703125,171.3792724609375,0.0003,0.0003,0.1
,,,,,58158,654.5627,215,,,,,,,,
,,,,,58372,637.78516,214,,,,,,,,
,,,,,58503,305.06973,131,,,,,,,,
,,,,,58718,697.4082,215,,,,,,,,
,,,,,58923,639.17444,205,,,,,,,,
,,,,,59000,,,-174.99485778808594,-1.8466800451278687,16.007558822631836,172.0386505126953,172.18064880371094,0.0003,0.0003,0.1
,,,,,59122,611.0006,199,,,,,,,,
,,,,,59344,681.83215,222,,,,,,,,
,,,,,59527,525.8051,183,,,,,,,,
,,,,,59757,726.7477,230,,,,,,,,
,,,,,60000,774.395,243,,,,,,,,
713.15216,46.154823,797.62103,663.5389,220.4,60000,,,-176.14358520507812,-1.6720068454742432,6.699778079986572,174.78211975097656,175.20462036132812,0.0003,0.0003,0.1
,,,,,60201,651.8721,201,,,,,,,,
,,,,,60330,312.42392,129,,,,,,,,
,,,,,60524,617.9807,194,,,,,,,,
,,,,,60727,630.0034,203,,,,,,,,
,,,,,60922,600.1997,195,,,,,,,,
,,,,,61000,,,-175.03517150878906,-2.4789600372314453,13.26074504852295,172.02980041503906,172.75396728515625,0.0003,0.0003,0.1
,,,,,61088,442.92703,166,,,,,,,,
,,,,,61270,541.705,182,,,,,,,,
,,,,,61489,741.686,219,,,,,,,,
,,,,,61712,711.21533,223,,,,,,,,
,,,,,61938,731.1312,226,,,,,,,,
,,,,,62000,,,-183.37789916992188,-1.4897587299346924,5.525345325469971,180.88558959960938,180.88027954101562,0.0003,0.0003,0.1
,,,,,62151,699.29663,213,,,,,,,,
,,,,,62331,524.27435,180,,,,,,,,
,,,,,62537,654.10394,206,,,,,,,,
,,,,,62737,635.54407,200,,,,,,,,
,,,,,62947,698.1058,210,,,,,,,,
,,,,,63000,,,-183.6713409423828,-1.7465426921844482,14.727325439453125,180.42408752441406,180.92086791992188,0.0003,0.0003,0.1
,,,,,63099,403.4221,152,,,,,,,,
,,,,,63316,698.74457,217,,,,,,,,
,,,,,63500,559.2256,184,,,,,,,,
,,,,,63706,665.1953,206,,,,,,,,
,,,,,63941,761.8513,235,,,,,,,,
,,,,,64000,,,-174.1672821044922,-2.4355392456054688,126.38670349121094,169.02244567871094,167.96571350097656,0.0003,0.0003,0.1
,,,,,64174,748.5295,233,,,,,,,,
,,,,,64402,743.39923,228,,,,,,,,
,,,,,64646,812.26434,244,,,,,,,,
,,,,,64860,685.18274,214,,,,,,,,
637.51843,194.16177,781.0547,71.004456,198.3,65000,,,-181.13656616210938,-2.0853652954101562,6.734641075134277,177.17550659179688,176.93609619140625,0.0003,0.0003,0.1
,,,,,65071,671.0499,211,,,,,,,,
,,,,,65312,801.6138,241,,,,,,,,
,,,,,65525,684.9676,213,,,,,,,,
,,,,,65745,714.37665,220,,,,,,,,
,,,,,65958,694.6447,213,,,,,,,,
,,,,,66000,,,-180.9559326171875,-1.8512780666351318,6.252007007598877,178.4507293701172,178.49093627929688,0.0003,0.0003,0.1
,,,,,66159,667.77966,201,,,,,,,,
,,,,,66375,697.70135,216,,,,,,,,
,,,,,66586,668.9063,211,,,,,,,,
,,,,,66798,689.9432,212,,,,,,,,
,,,,,67000,,,-187.97967529296875,-1.9453779458999634,21.968143463134766,185.39144897460938,185.54656982421875,0.0003,0.0003,0.1
,,,,,67003,656.577,205,,,,,,,,
,,,,,67230,748.20123,227,,,,,,,,
,,,,,67440,680.0627,210,,,,,,,,
,,,,,67644,705.61237,204,,,,,,,,
,,,,,67913,903.2092,269,,,,,,,,
,,,,,68000,,,-187.60955810546875,-2.310150146484375,11.638917922973633,184.71461486816406,185.0303192138672,0.0003,0.0003,0.1
,,,,,68139,723.2758,226,,,,,,,,
,,,,,68339,691.11383,200,,,,,,,,
,,,,,68547,715.58124,208,,,,,,,,
,,,,,68772,681.28784,225,,,,,,,,
,,,,,68979,704.24005,207,,,,,,,,
,,,,,69000,,,-189.3360137939453,-1.7784370183944702,15.804778099060059,185.8271942138672,185.828369140625,0.0003,0.0003,0.1
,,,,,69200,734.5801,221,,,,,,,,
,,,,,69408,698.9566,208,,,,,,,,
,,,,,69699,907.3544,291,,,,,,,,
,,,,,69736,62.470795,37,,,,,,,,
,,,,,69947,663.2449,211,,,,,,,,
757.05,75.202965,898.25714,647.96173,231.8,70000,,,-188.24635314941406,-2.190345287322998,21.23314094543457,184.30380249023438,184.51271057128906,0.0003,0.0003,0.1
,,,,,70117,481.95303,170,,,,,,,,
,,,,,70357,777.8779,240,,,,,,,,
,,,,,70575,724.47424,218,,,,,,,,
,,,,,70858,943.4413,283,,,,,,,,
,,,,,71000,,,-190.86700439453125,-2.040065050125122,4.3289008140563965,189.46871948242188,189.8435821533203,0.0003,0.0003,0.1
,,,,,71128,908.83105,270,,,,,,,,
,,,,,71363,761.7722,235,,,,,,,,
,,,,,71627,878.6719,264,,,,,,,,
,,,,,71838,696.76215,211,,,,,,,,
,,,,,72000,,,-183.77113342285156,-2.1237998008728027,12.45608901977539,181.510498046875,182.0718536376953,0.0003,0.0003,0.1
,,,,,72052,659.4404,214,,,,,,,,
,,,,,72276,720.6949,224,,,,,,,,
,,,,,72510,727.86646,234,,,,,,,,
,,,,,72733,690.75854,223,,,,,,,,
,,,,,73000,,,-196.55545043945312,-1.5720469951629639,6.3299641609191895,194.9486541748047,195.36285400390625,0.0003,0.0003,0.1
,,,,,73001,894.0951,268,,,,,,,,
,,,,,73220,682.159,219,,,,,,,,
,,,,,73497,917.8161,277,,,,,,,,
,,,,,73794,940.83966,297,,,,,,,,
,,,,,74000,,,-187.1738739013672,-1.9823274612426758,8.34918212890625,185.53724670410156,185.24371337890625,0.0003,0.0003,0.1
,,,,,74036,802.25916,242,,,,,,,,
,,,,,74262,722.3506,226,,,,,,,,
,,,,,74508,787.67755,246,,,,,,,,
,,,,,74718,631.991,210,,,,,,,,
696.59094,78.37573,924.49786,632.9715,223.4,75000,,,-190.44017028808594,-2.2337708473205566,15.487003326416016,186.29135131835938,186.28082275390625,0.0003,0.0003,0.1
,,,,,75008,924.6335,290,,,,,,,,
,,,,,75222,682.0914,214,,,,,,,,
,,,,,75499,894.1689,277,,,,,,,,
,,,,,75702,676.1689,203,,,,,,,,
,,,,,75920,659.9105,218,,,,,,,,
,,,,,76000,,,-195.75927734375,-2.1759161949157715,14.461596488952637,192.9552001953125,192.34213256835938,0.0003,0.0003,0.1
,,,,,76133,624.93164,213,,,,,,,,
,,,,,76364,711.10547,231,,,,,,,,
,,,,,76584,658.9544,220,,,,,,,,
,,,,,76818,743.4793,234,,,,,,,,
,,,,,77000,,,-193.96224975585938,-1.738872766494751,4.50310754776001,192.75146484375,192.8978271484375,0.0003,0.0003,0.1
,,,,,77083,868.51526,265,,,,,,,,
,,,,,77291,629.8985,208,,,,,,,,
,,,,,77506,664.33966,215,,,,,,,,
,,,,,77745,725.55054,239,,,,,,,,
,,,,,77968,684.4877,223,,,,,,,,
,,,,,78000,,,-202.29812622070312,-1.8528993129730225,13.304052352905273,200.4026336669922,200.2145538330078,0.0003,0.0003,0.1
,,,,,78177,638.23334,209,,,,,,,,
,,,,,78448,851.3695,271,,,,,,,,
,,,,,78685,751.90125,237,,,,,,,,
,,,,,78892,613.6395,207,,,,,,,,
,,,,,79000,,,-201.49581909179688,-1.870438814163208,86.59859466552734,199.43695068359375,198.76710510253906,0.0003,0.0003,0.1
,,,,,79128,721.87506,236,,,,,,,,
,,,,,79351,699.36884,223,,,,,,,,
,,,,,79568,696.1472,217,,,,,,,,
,,,,,79778,634.46924,210,,,,,,,,
,,,,,79984,620.9313,206,,,,,,,,
643.1056,83.235985,879.2324,586.2452,217.0,80000,,,-194.89215087890625,-2.103956937789917,21.328914642333984,192.7502899169922,192.49676513671875,0.0003,0.0003,0.1
,,,,,80197,615.8593,213,,,,,,,,
,,,,,80397,580.1439,200,,,,,,,,
,,,,,80628,711.5798,231,,,,,,,,
,,,,,80862,723.36475,234,,,,,,,,
,,,,,81000,,,-199.48411560058594,-1.944762110710144,11.608552932739258,196.85488891601562,197.07611083984375,0.0003,0.0003,0.1
,,,,,81073,613.798,211,,,,,,,,
,,,,,81302,721.1017,229,,,,,,,,
,,,,,81525,668.3466,223,,,,,,,,
,,,,,81747,665.39484,222,,,,,,,,
,,,,,82000,,,-203.0354461669922,-1.911320686340332,5.441013336181641,199.76048278808594,199.93148803710938,0.0003,0.0003,0.1
,,,,,82021,915.6834,274,,,,,,,,
,,,,,82288,887.6939,267,,,,,,,,
,,,,,82530,715.7057,242,,,,,,,,
,,,,,82815,883.964,285,,,,,,,,
,,,,,83000,,,-203.00604248046875,-1.8272979259490967,12.682748794555664,201.29776000976562,201.82789611816406,0.0003,0.0003,0.1
,,,,,83048,725.2165,233,,,,,,,,
,,,,,83316,822.7841,268,,,,,,,,
,,,,,83529,619.03076,213,,,,,,,,
,,,,,83773,762.7155,244,,,,,,,,
,,,,,83988,632.8265,215,,,,,,,,
,,,,,84000,,,-202.1655731201172,-1.8242528438568115,7.221131801605225,200.3363037109375,200.84439086914062,0.0003,0.0003,0.1
,,,,,84222,750.3126,234,,,,,,,,
,,,,,84442,706.6182,220,,,,,,,,
,,,,,84652,676.1305,210,,,,,,,,
,,,,,84863,626.24695,211,,,,,,,,
753.68445,102.80842,997.35876,625.41064,240.3,85000,,,-199.5027313232422,-2.418731451034546,9.994053840637207,195.42880249023438,195.33865356445312,0.0003,0.0003,0.1
,,,,,85125,830.78577,262,,,,,,,,
,,,,,85337,618.73706,212,,,,,,,,
,,,,,85561,746.3691,224,,,,,,,,
,,,,,85775,630.93384,214,,,,,,,,
