Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,34000,,,-67.14362335205078,0.24225272238254547,0.5871792435646057,66.14689636230469,66.12884521484375,0.0003,0.0003,0.1
,,,,,34999,2029.4537,1000,,,,,,,,
2049.9448,30.09839,2089.8564,1993.8582,1000.0,35000,,,-67.71265411376953,-0.15372884273529053,0.663184642791748,66.60596466064453,66.59014129638672,0.0003,0.0003,0.1
,,,,,35999,2111.6077,1000,,,,,,,,
,,,,,36000,,,-76.16151428222656,-0.579399824142456,0.6265450716018677,74.98930358886719,75.03437805175781,0.0003,0.0003,0.1
,,,,,36999,2230.5107,1000,,,,,,,,
,,,,,37000,,,-79.7492904663086,-0.5396620631217957,0.6642663478851318,78.576904296875,78.65641021728516,0.0003,0.0003,0.1
,,,,,37999,2270.235,1000,,,,,,,,
,,,,,38000,,,-81.56383514404297,-0.3858306109905243,0.6228951215744019,80.30725860595703,80.41519165039062,0.0003,0.0003,0.1
,,,,,38999,2341.9038,1000,,,,,,,,
,,,,,39000,,,-92.17080688476562,-0.7924466133117676,0.7093209624290466,91.00248718261719,90.9405746459961,0.0003,0.0003,0.1
,,,,,39999,2382.726,1000,,,,,,,,
2349.1736,358.378,2537.5798,1280.0543,1000.0,40000,,,-95.21083068847656,-0.9504908323287964,0.6246832013130188,93.86325073242188,93.8744888305664,0.0003,0.0003,0.1
,,,,,40999,2482.929,1000,,,,,,,,
,,,,,41000,,,-99.2849349975586,-1.1327481269836426,0.8075475692749023,98.26850891113281,98.27192687988281,0.0003,0.0003,0.1
,,,,,41999,2465.5947,1000,,,,,,,,
,,,,,42000,,,-103.44886779785156,-1.3782460689544678,0.8304309844970703,102.45072937011719,102.39912414550781,0.0003,0.0003,0.1
,,,,,42999,2575.971,1000,,,,,,,,
,,,,,43000,,,-105.43067932128906,-1.497482180595398,0.8573506474494934,104.00341033935547,104.1845703125,0.0003,0.0003,0.1
,,,,,43999,2564.0242,1000,,,,,,,,
,,,,,44000,,,-108.46797180175781,-1.340467929840088,0.7813116908073425,107.25139617919922,107.21775817871094,0.0003,0.0003,0.1
,,,,,44999,2613.8333,1000,,,,,,,,
2575.2563,32.046772,2611.43,2506.3064,1000.0,45000,,,-119.45467376708984,-1.3531752824783325,0.6579641103744507,118.16461181640625,118.05189514160156,0.0003,0.0003,0.1
,,,,,45999,2585.9507,1000,,,,,,,,
,,,,,46000,,,-123.76676940917969,-1.267235517501831,0.8228763341903687,122.56768798828125,122.70758056640625,0.0003,0.0003,0.1
,,,,,46999,2593.285,1000,,,,,,,,
,,,,,47000,,,-129.2203369140625,-1.5503106117248535,0.7531424760818481,128.03466796875,128.11595153808594,0.0003,0.0003,0.1
,,,,,47999,2719.9426,1000,,,,,,,,
,,,,,48000,,,-135.38075256347656,-1.7753939628601074,0.8390074968338013,134.15188598632812,134.22171020507812,0.0003,0.0003,0.1
,,,,,48999,2660.9438,1000,,,,,,,,
,,,,,49000,,,-138.5279083251953,-1.82355797290802,0.8434691429138184,137.08004760742188,137.06808471679688,0.0003,0.0003,0.1
,,,,,49999,2752.811,1000,,,,,,,,
2727.552,58.76132,2781.2751,2601.987,1000.0,50000,,,-143.6548614501953,-1.8681285381317139,0.8131394386291504,142.10113525390625,142.1097412109375,0.0003,0.0003,0.1
,,,,,50999,2799.5005,1000,,,,,,,,
,,,,,51000,,,-150.33871459960938,-1.6649837493896484,0.6760542392730713,149.02426147460938,149.09457397460938,0.0003,0.0003,0.1
,,,,,51999,77.57523,1000,,,,,,,,
,,,,,52000,,,-154.2328338623047,-1.2228628396987915,0.6516309976577759,153.14015197753906,153.21713256835938,0.0003,0.0003,0.1
,,,,,52999,2768.3801,1000,,,,,,,,
,,,,,53000,,,-153.15391540527344,-0.6570848226547241,0.7467533349990845,152.05697631835938,152.07522583007812,0.0003,0.0003,0.1
,,,,,53999,2813.0083,1000,,,,,,,,
,,,,,54000,,,-160.23204040527344,-0.8808982372283936,0.6564785242080688,159.21304321289062,159.2301788330078,0.0003,0.0003,0.1
,,,,,54999,2817.2634,1000,,,,,,,,
2826.9316,28.02028,2869.1653,2775.5718,1000.0,55000,,,-163.7877655029297,-0.9352991580963135,0.6621371507644653,162.66647338867188,162.70443725585938,0.0003,0.0003,0.1
,,,,,55999,2765.1733,1000,,,,,,,,
,,,,,56000,,,-159.38607788085938,-1.1266512870788574,0.6435593962669373,158.26332092285156,158.2791290283203,0.0003,0.0003,0.1
,,,,,56999,2881.091,1000,,,,,,,,
,,,,,57000,,,-171.71060180664062,-1.045358419418335,0.5637162923812866,170.66110229492188,170.61746215820312,0.0003,0.0003,0.1
,,,,,57999,2836.7798,1000,,,,,,,,
,,,,,58000,,,-174.01754760742188,-1.1932415962219238,0.5018988847732544,173.1904296875,173.207763671875,0.0003,0.0003,0.1
,,,,,58999,1137.7649,1000,,,,,,,,
,,,,,59000,,,-181.81236267089844,-1.6157134771347046,0.7870645523071289,180.9078826904297,180.861572265625,0.0003,0.0003,0.1
,,,,,59999,2959.6711,1000,,,,,,,,
3012.6313,40.533695,3074.008,2931.5515,1000.0,60000,,,-174.5186309814453,-1.1256392002105713,0.7108678221702576,173.4715118408203,173.68099975585938,0.0003,0.0003,0.1
,,,,,60999,2995.1172,1000,,,,,,,,
,,,,,61000,,,-175.0133819580078,-1.1211786270141602,1.0370845794677734,173.94790649414062,173.885498046875,0.0003,0.0003,0.1
,,,,,61999,2989.4514,1000,,,,,,,,
,,,,,62000,,,-180.42742919921875,-1.23960280418396,0.6938128471374512,179.2161407470703,179.12203979492188,0.0003,0.0003,0.1
,,,,,62999,3088.173,1000,,,,,,,,
,,,,,63000,,,-190.8690948486328,-1.3069533109664917,0.984056293964386,189.89227294921875,189.94036865234375,0.0003,0.0003,0.1
,,,,,63999,2975.2656,1000,,,,,,,,
,,,,,64000,,,-187.8517303466797,-1.1098015308380127,0.5586977005004883,186.87232971191406,186.982177734375,0.0003,0.0003,0.1
,,,,,64999,3072.2905,1000,,,,,,,,
3120.6797,39.89968,3177.395,3061.585,1000.0,65000,,,-189.9088592529297,-1.2227779626846313,0.6793556213378906,189.03858947753906,189.09393310546875,0.0003,0.0003,0.1
,,,,,65999,3128.5532,1000,,,,,,,,
,,,,,66000,,,-195.4585418701172,-1.963788628578186,1.034522533416748,194.30606079101562,194.2790985107422,0.0003,0.0003,0.1
,,,,,66999,3103.0002,1000,,,,,,,,
,,,,,67000,,,-201.11495971679688,-1.580549955368042,0.7152043581008911,200.10018920898438,200.07546997070312,0.0003,0.0003,0.1
,,,,,67999,3196.777,1000,,,,,,,,
,,,,,68000,,,-205.71775817871094,-1.6750304698944092,1.2356901168823242,204.45315551757812,204.36044311523438,0.0003,0.0003,0.1
,,,,,68999,3274.0825,1000,,,,,,,,
,,,,,69000,,,-209.01446533203125,-1.8822789192199707,1.051783561706543,207.87722778320312,207.9629669189453,0.0003,0.0003,0.1
,,,,,69999,3242.3884,1000,,,,,,,,
2804.774,829.27234,3162.9006,319.7917,1000.0,70000,,,-214.26507568359375,-1.6826465129852295,0.6855674982070923,213.02633666992188,213.10255432128906,0.0003,0.0003,0.1
,,,,,70999,3195.829,1000,,,,,,,,
,,,,,71000,,,-210.3878173828125,-1.7435133457183838,0.8530891537666321,209.15975952148438,209.18093872070312,0.0003,0.0003,0.1
,,,,,71999,3269.6082,1000,,,,,,,,
,,,,,72000,,,-219.0543975830078,-1.767179250717163,0.6378862857818604,217.98904418945312,218.06430053710938,0.0003,0.0003,0.1
,,,,,72999,2142.982,1000,,,,,,,,
,,,,,73000,,,-224.82025146484375,-1.43211829662323,0.8519281148910522,223.89218139648438,223.9661102294922,0.0003,0.0003,0.1
,,,,,73999,3310.2634,1000,,,,,,,,
,,,,,74000,,,-217.35108947753906,-1.4604839086532593,1.4927557706832886,216.33462524414062,216.4603271484375,0.0003,0.0003,0.1
,,,,,74999,3375.382,1000,,,,,,,,
3329.8926,40.022503,3385.9688,3261.9368,1000.0,75000,,,-228.18284606933594,-1.7179391384124756,0.8580666780471802,227.13232421875,227.14901733398438,0.0003,0.0003,0.1
,,,,,75999,3282.0422,1000,,,,,,,,
,,,,,76000,,,-218.5316925048828,-1.2932294607162476,0.7458704710006714,217.45907592773438,217.52613830566406,0.0003,0.0003,0.1
,,,,,76999,3381.778,1000,,,,,,,,
,,,,,77000,,,-230.2418975830078,-1.6432139873504639,0.7292284965515137,229.39041137695312,229.23297119140625,0.0003,0.0003,0.1
,,,,,77999,3401.1963,1000,,,,,,,,
,,,,,78000,,,-226.80516052246094,-1.910175085067749,0.9923733472824097,225.60989379882812,225.73870849609375,0.0003,0.0003,0.1
,,,,,78999,3424.8633,1000,,,,,,,,
,,,,,79000,,,-232.17921447753906,-1.8659800291061401,0.6757745742797852,231.01097106933594,231.0233917236328,0.0003,0.0003,0.1
,,,,,79999,3378.296,1000,,,,,,,,
3115.1323,792.5685,3516.1082,749.1494,1000.0,80000,,,-235.7951202392578,-1.8611112833023071,0.754013180732727,234.69517517089844,234.65875244140625,0.0003,0.0003,0.1
,,,,,80999,1969.8516,1000,,,,,,,,
,,,,,81000,,,-233.5732421875,-1.8760812282562256,0.7244718074798584,232.6038818359375,232.60675048828125,0.0003,0.0003,0.1
,,,,,81999,3470.7231,1000,,,,,,,,
,,,,,82000,,,-244.51597595214844,-2.124410629272461,0.7451913356781006,243.39654541015625,243.43792724609375,0.0003,0.0003,0.1
,,,,,82999,3526.9417,1000,,,,,,,,
,,,,,83000,,,-246.01612854003906,-1.9532902240753174,1.0283188819885254,245.12525939941406,244.9781494140625,0.0003,0.0003,0.1
,,,,,83999,3516.6782,1000,,,,,,,,
,,,,,84000,,,-241.8818817138672,-1.8052128553390503,1.0583651065826416,240.70965576171875,240.50253295898438,0.0003,0.0003,0.1
,,,,,84999,3578.7222,1000,,,,,,,,
3516.9316,51.366665,3621.2961,3453.5054,1000.0,85000,,,-246.22891235351562,-2.1313185691833496,1.4591822624206543,244.9146728515625,244.8369598388672,0.0003,0.0003,0.1
,,,,,85999,3523.8345,1000,,,,,,,,
,,,,,86000,,,-253.4080047607422,-2.664613962173462,3.1442017555236816,252.0908660888672,252.12872314453125,0.0003,0.0003,0.1
,,,,,86999,3573.2676,1000,,,,,,,,
,,,,,87000,,,-255.51185607910156,-2.92822265625,1.5488799810409546,253.96945190429688,253.90277099609375,0.0003,0.0003,0.1
,,,,,87999,3648.707,1000,,,,,,,,
,,,,,88000,,,-259.0604248046875,-2.490609645843506,1.710338830947876,257.4422912597656,257.30853271484375,0.0003,0.0003,0.1
,,,,,88999,3661.5964,1000,,,,,,,,
,,,,,89000,,,-257.0408630371094,-3.0350863933563232,1.3505098819732666,255.34249877929688,255.60336303710938,0.0003,0.0003,0.1
,,,,,89999,3674.549,1000,,,,,,,,
3607.8457,90.07635,3689.8826,3362.2043,1000.0,90000,,,-265.3124084472656,-2.3615119457244873,0.9018521308898926,263.8843688964844,263.9652099609375,0.0003,0.0003,0.1
,,,,,90999,3625.4128,1000,,,,,,,,
,,,,,91000,,,-273.0751953125,-2.946390151977539,0.9942062497138977,271.6131591796875,271.6939697265625,0.0003,0.0003,0.1
,,,,,91999,3579.3987,1000,,,,,,,,
,,,,,92000,,,-275.1094665527344,-2.8298444747924805,1.1236443519592285,273.88336181640625,273.8681640625,0.0003,0.0003,0.1
,,,,,92999,3702.1545,1000,,,,,,,,
,,,,,93000,,,-279.87335205078125,-2.9505295753479004,0.9875012636184692,278.3828430175781,278.41070556640625,0.0003,0.0003,0.1
,,,,,93999,3725.8413,1000,,,,,,,,
,,,,,94000,,,-284.20196533203125,-2.7195582389831543,1.2332839965820312,283.0909118652344,283.08587646484375,0.0003,0.0003,0.1
,,,,,94999,3791.4924,1000,,,,,,,,
3761.9487,28.213352,3789.7302,3707.1216,1000.0,95000,,,-281.5142822265625,-2.9476616382598877,1.1322743892669678,280.20281982421875,280.3011474609375,0.0003,0.0003,0.1
,,,,,95999,3828.2583,1000,,,,,,,,
,,,,,96000,,,-287.5465393066406,-2.3207364082336426,0.8453819751739502,286.375,286.5150146484375,0.0003,0.0003,0.1
,,,,,96999,3803.2302,1000,,,,,,,,
,,,,,97000,,,-290.2511291503906,-2.678600311279297,0.8387925624847412,288.787353515625,288.79595947265625,0.0003,0.0003,0.1
,,,,,97999,3871.9287,1000,,,,,,,,
,,,,,98000,,,-296.8815002441406,-2.5637998580932617,0.8640204071998596,295.6259765625,295.49139404296875,0.0003,0.0003,0.1
,,,,,98999,3875.032,1000,,,,,,,,
,,,,,99000,,,-290.22589111328125,-2.6426892280578613,1.329540729522705,288.950927734375,288.711669921875,0.0003,0.0003,0.1
,,,,,99999,3893.3008,1000,,,,,,,,
3886.7954,43.719048,3933.4285,3795.6252,1000.0,100000,,,-300.49786376953125,-2.7805161476135254,0.9980629682540894,299.1866455078125,299.30474853515625,0.0003,0.0003,0.1
,,,,,100999,3684.083,1000,,,,,,,,
,,,,,101000,,,-297.544921875,-2.7690906524658203,1.3264992237091064,296.53900146484375,296.38067626953125,0.0003,0.0003,0.1
,,,,,101999,2346.988,1000,,,,,,,,
,,,,,102000,,,-302.1437683105469,-2.7518434524536133,1.3430235385894775,300.78594970703125,300.86358642578125,0.0003,0.0003,0.1
,,,,,102999,3887.3293,1000,,,,,,,,
,,,,,103000,,,-302.33538818359375,-2.202730417251587,0.9080536365509033,301.50048828125,301.4044189453125,0.0003,0.0003,0.1
,,,,,103999,3858.5815,1000,,,,,,,,
,,,,,104000,,,-297.0843200683594,-2.0139153003692627,0.7911545038223267,296.0544738769531,296.17877197265625,0.0003,0.0003,0.1
,,,,,104999,3892.045,1000,,,,,,,,
3905.75,34.250374,3958.2551,3846.8206,1000.0,105000,,,-301.34271240234375,-2.6466925144195557,0.854490339756012,300.2322692871094,300.270751953125,0.0003,0.0003,0.1
,,,,,105999,3970.272,1000,,,,,,,,
,,,,,106000,,,-297.4751281738281,-1.8990650177001953,0.7899020910263062,296.43524169921875,296.55316162109375,0.0003,0.0003,0.1
,,,,,106999,3955.2412,1000,,,,,,,,
,,,,,107000,,,-303.6861877441406,-2.393519878387451,1.2534936666488647,302.46429443359375,302.6153564453125,0.0003,0.0003,0.1
,,,,,107999,3935.3035,1000,,,,,,,,
,,,,,108000,,,-306.93524169921875,-2.168522357940674,0.9412190914154053,306.11126708984375,306.15234375,0.0003,0.0003,0.1
,,,,,108999,3951.1824,1000,,,,,,,,
,,,,,109000,,,-305.88104248046875,-2.1394124031066895,1.1334285736083984,304.9617919921875,304.6912536621094,0.0003,0.0003,0.1
,,,,,109999,3923.9204,1000,,,,,,,,
3958.0757,31.371977,4026.1614,3905.468,1000.0,110000,,,-309.44342041015625,-2.1314516067504883,0.8022276163101196,308.4643859863281,308.484375,0.0003,0.0003,0.1
,,,,,110999,3991.685,1000,,,,,,,,
,,,,,111000,,,-311.52728271484375,-2.585995674133301,2.326268434524536,310.1897277832031,310.479248046875,0.0003,0.0003,0.1
,,,,,111999,4023.3071,1000,,,,,,,,
,,,,,112000,,,-307.89068603515625,-2.3357324600219727,3.430959939956665,306.70440673828125,306.6238708496094,0.0003,0.0003,0.1
,,,,,112999,4010.7454,1000,,,,,,,,
,,,,,113000,,,-319.3049621582031,-2.5682222843170166,0.8795392513275146,318.50445556640625,318.56890869140625,0.0003,0.0003,0.1
,,,,,113999,4017.5334,1000,,,,,,,,
,,,,,114000,,,-314.42950439453125,-2.8535208702087402,0.9594577550888062,313.5421142578125,313.4963684082031,0.0003,0.0003,0.1
,,,,,114999,4086.6487,1000,,,,,,,,
4044.235,44.78227,4108.7183,3930.9998,1000.0,115000,,,-323.22711181640625,-2.5138373374938965,0.8295979499816895,322.20989990234375,322.2843017578125,0.0003,0.0003,0.1
,,,,,115999,4083.645,1000,,,,,,,,
,,,,,116000,,,-312.12322998046875,-2.578078269958496,1.1076512336730957,311.2812194824219,311.3228759765625,0.0003,0.0003,0.1
,,,,,116999,4091.1711,1000,,,,,,,,
,,,,,117000,,,-326.4305419921875,-2.6796164512634277,1.117355465888977,325.5524597167969,325.3321533203125,0.0003,0.0003,0.1
,,,,,117999,4107.9067,1000,,,,,,,,
,,,,,118000,,,-322.9942626953125,-3.016946315765381,1.4144108295440674,321.86871337890625,321.9552001953125,0.0003,0.0003,0.1
,,,,,118999,4096.367,1000,,,,,,,,
,,,,,119000,,,-322.1646728515625,-2.7720425128936768,0.9541907906532288,320.8343505859375,320.8572998046875,0.0003,0.0003,0.1
,,,,,119999,4022.6038,1000,,,,,,,,
3916.0703,627.3506,4169.783,2039.8318,1000.0,120000,,,-319.2939758300781,-2.9537386894226074,1.1150729656219482,318.2808837890625,317.994384765625,0.0003,0.0003,0.1
,,,,,120999,4118.847,1000,,,,,,,,
,,,,,121000,,,-328.950439453125,-3.274453639984131,1.354062795639038,327.84210205078125,327.827880859375,0.0003,0.0003,0.1
,,,,,121999,4139.0913,1000,,,,,,,,
,,,,,122000,,,-329.3828430175781,-3.2475974559783936,1.258316159248352,328.2044982910156,328.1767272949219,0.0003,0.0003,0.1
,,,,,122999,4196.398,1000,,,,,,,,
,,,,,123000,,,-335.0557556152344,-2.811156988143921,1.2498791217803955,333.633056640625,333.7113342285156,0.0003,0.0003,0.1
,,,,,123999,4102.4727,1000,,,,,,,,
,,,,,124000,,,-334.3144836425781,-3.055202007293701,1.104131817817688,333.260009765625,333.2325439453125,0.0003,0.0003,0.1
,,,,,124999,4166.1475,1000,,,,,,,,
4187.1294,27.413101,4238.9907,4145.159,1000.0,125000,,,-326.27569580078125,-2.729123830795288,0.9370169639587402,325.1025390625,325.21075439453125,0.0003,0.0003,0.1
,,,,,125999,4280.6577,1000,,,,,,,,
,,,,,126000,,,-336.35308837890625,-3.095484972000122,1.030348300933838,335.10052490234375,335.067138671875,0.0003,0.0003,0.1
,,,,,126999,4246.323,1000,,,,,,,,
,,,,,127000,,,-338.5209655761719,-3.1417925357818604,1.1648612022399902,337.35235595703125,337.23004150390625,0.0003,0.0003,0.1
,,,,,127999,-58.06033,1000,,,,,,,,
,,,,,128000,,,-331.5198669433594,-3.204763650894165,1.9667562246322632,330.3826904296875,330.1761474609375,0.0003,0.0003,0.1
,,,,,128999,172.39125,1000,,,,,,,,
,,,,,129000,,,-334.56817626953125,-2.735811471939087,1.1332154273986816,333.47271728515625,333.4306335449219,0.0003,0.0003,0.1
,,,,,129999,4178.9907,1000,,,,,,,,
4123.6064,81.89405,4201.7437,3981.0442,1000.0,130000,,,-343.1770935058594,-2.5581185817718506,1.32547926902771,342.28656005859375,342.35186767578125,0.0003,0.0003,0.1
,,,,,130999,4178.3066,1000,,,,,,,,
,,,,,131000,,,-347.742919921875,-2.556727886199951,0.9520748257637024,346.93963623046875,347.024169921875,0.0003,0.0003,0.1
,,,,,131999,4160.294,1000,,,,,,,,
,,,,,132000,,,-343.1390686035156,-2.6874728202819824,8.597084999084473,342.2730407714844,342.06158447265625,0.0003,0.0003,0.1
,,,,,132999,4252.9023,1000,,,,,,,,
,,,,,133000,,,-338.7381286621094,-2.186692714691162,1.2291572093963623,337.6646423339844,337.607421875,0.0003,0.0003,0.1
,,,,,133999,4102.4077,1000,,,,,,,,
,,,,,134000,,,-331.4974670410156,-2.729308605194092,1.2874834537506104,330.40594482421875,330.5158386230469,0.0003,0.0003,0.1
,,,,,134999,4201.123,1000,,,,,,,,
4145.7603,58.79586,4223.8755,3999.8713,1000.0,135000,,,-352.3707275390625,-2.932252883911133,1.8407832384109497,351.4920959472656,351.5195007324219,0.0003,0.0003,0.1
,,,,,135999,4063.2566,1000,,,,,,,,
,,,,,136000,,,-341.5642395019531,-2.8557324409484863,2.1590473651885986,340.3008728027344,340.3343200683594,0.0003,0.0003,0.1
,,,,,136999,4277.7554,1000,,,,,,,,
,,,,,137000,,,-354.9229736328125,-2.8815066814422607,1.7770938873291016,353.8114013671875,353.8313293457031,0.0003,0.0003,0.1
,,,,,137999,4280.378,1000,,,,,,,,
,,,,,138000,,,-342.93353271484375,-2.96480131149292,1.5856536626815796,341.8795166015625,341.80145263671875,0.0003,0.0003,0.1
,,,,,138999,4259.897,1000,,,,,,,,
,,,,,139000,,,-353.01702880859375,-2.653815269470215,1.2820757627487183,352.0518493652344,351.9857482910156,0.0003,0.0003,0.1
,,,,,139999,4262.6426,1000,,,,,,,,
4136.91,459.08536,4336.3228,2765.0557,1000.0,140000,,,-360.22918701171875,-3.1233913898468018,1.1740418672561646,359.3149719238281,359.2587890625,0.0003,0.0003,0.1
,,,,,140999,4222.3887,1000,,,,,,,,
,,,,,141000,,,-357.8302307128906,-3.2203943729400635,2.275451421737671,356.7754211425781,356.5035400390625,0.0003,0.0003,0.1
,,,,,141999,4347.8936,1000,,,,,,,,
,,,,,142000,,,-342.6346130371094,-3.2161779403686523,2.0132341384887695,341.32354736328125,341.5400390625,0.0003,0.0003,0.1
,,,,,142999,4403.857,1000,,,,,,,,
,,,,,143000,,,-358.14349365234375,-3.583113670349121,1.5808138847351074,356.7601318359375,356.65106201171875,0.0003,0.0003,0.1
,,,,,143999,4370.4097,1000,,,,,,,,
,,,,,144000,,,-356.1435241699219,-3.158977746963501,1.8514145612716675,354.771484375,354.55926513671875,0.0003,0.0003,0.1
,,,,,144999,2791.6577,1000,,,,,,,,
3968.6465,1256.7949,4461.159,200.65697,1000.0,145000,,,-356.7306823730469,-3.2447237968444824,7.131003379821777,355.3077392578125,355.17041015625,0.0003,0.0003,0.1
,,,,,145999,4335.62,1000,,,,,,,,
,,,,,146000,,,-355.1885986328125,-3.2544288635253906,2.6033101081848145,353.7551574707031,353.82177734375,0.0003,0.0003,0.1
,,,,,146999,4406.0493,1000,,,,,,,,
,,,,,147000,,,-366.5950012207031,-3.6960582733154297,1.89082670211792,365.19549560546875,365.4123229980469,0.0003,0.0003,0.1
,,,,,147999,840.6195,1000,,,,,,,,
