Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,4367,-290.85742,55,,,,,,
,,,,,4441,-156.50394,74,,,,,,
,,,,,4501,-113.56395,60,,,,,,
,,,,,4562,-108.658844,61,,,,,,
,,,,,4623,-101.835335,61,,,,,,
,,,,,4687,-70.46139,64,,,,,,
,,,,,4781,-120.53369,94,,,,,,
,,,,,4862,-122.89954,81,,,,,,
,,,,,4959,-144.99399,97,,,,,,
,,,,,5032,-265.2421,73,,,,,,
,,,,,5103,-155.13223,71,,,,,,
,,,,,5188,-93.78548,85,,,,,,
,,,,,5263,-195.7695,75,,,,,,
,,,,,5320,-169.73984,57,,,,,,
,,,,,5403,-141.10966,83,,,,,,
,,,,,5469,-136.45503,66,,,,,,
,,,,,5552,-412.14612,83,,,,,,
,,,,,5616,-77.66475,64,,,,,,
,,,,,5676,-86.08255,60,,,,,,
,,,,,5760,-183.31464,84,,,,,,
,,,,,5865,-30.882393,105,,,,,,
,,,,,5935,-91.567154,70,,,,,,
,,,,,6014,-119.5335,79,,,,,,
,,,,,6146,-288.65686,132,,,,,,
,,,,,6221,-93.077286,75,,,,,,
,,,,,6285,-37.405697,64,,,,,,
,,,,,6346,-64.45918,61,,,,,,
,,,,,6409,-164.30344,63,,,,,,
,,,,,6467,-95.38333,58,,,,,,
,,,,,6523,-66.61401,56,,,,,,
,,,,,6621,-128.78046,98,,,,,,
,,,,,6699,-195.70663,78,,,,,,
,,,,,6787,-106.61537,88,,,,,,
,,,,,6847,-89.49736,60,,,,,,
,,,,,6909,-131.20691,62,,,,,,
,,,,,6997,-190.56319,88,,,,,,
,,,,,7066,-98.333824,69,,,,,,
,,,,,7150,-123.90267,84,,,,,,
,,,,,7221,-106.72797,71,,,,,,
,,,,,7279,-95.10041,58,,,,,,
,,,,,7342,-309.9455,63,,,,,,
,,,,,7409,-191.486,67,,,,,,
,,,,,7479,-98.859,70,,,,,,
,,,,,7573,-162.5505,94,,,,,,
,,,,,7645,-39.295517,72,,,,,,
,,,,,7726,-128.24934,81,,,,,,
,,,,,7810,-131.35347,84,,,,,,
,,,,,7914,27.007797,104,,,,,,
,,,,,8020,-138.34227,106,,,,,,
,,,,,8074,-125.22046,54,,,,,,
,,,,,8170,-304.12854,96,,,,,,
,,,,,8250,-437.69968,80,,,,,,
,,,,,8372,-189.5039,122,,,,,,
,,,,,8425,-161.69815,53,,,,,,
,,,,,8505,-173.48734,80,,,,,,
,,,,,8573,-236.13605,68,,,,,,
,,,,,8683,-157.61703,110,,,,,,
,,,,,8740,-93.689606,57,,,,,,
,,,,,8830,-331.81506,90,,,,,,
,,,,,8915,-209.4599,85,,,,,,
,,,,,8974,-103.1206,59,,,,,,
,,,,,9038,-171.49802,64,,,,,,
,,,,,9109,-174.3579,71,,,,,,
,,,,,9164,-67.04118,55,,,,,,
,,,,,9226,-93.67461,62,,,,,,
,,,,,9328,-130.13335,102,,,,,,
,,,,,9405,-206.51419,77,,,,,,
,,,,,9473,-88.390625,68,,,,,,
,,,,,9534,-53.486763,61,,,,,,
,,,,,9595,-84.80748,61,,,,,,
,,,,,9692,-165.4335,97,,,,,,
,,,,,9751,-184.61656,59,,,,,,
,,,,,9812,-179.9506,61,,,,,,
,,,,,9898,-108.812485,86,,,,,,
,,,,,9964,-107.18768,66,,,,,,
-627.31433,154.70721,-415.12973,-910.7171,86.6,10000,,,,,,,,
,,,,,10074,-173.35652,110,,,,,,
,,,,,10151,-169.78354,77,,,,,,
,,,,,10242,-157.12119,91,,,,,,
,,,,,10333,-152.77599,91,,,,,,
,,,,,10404,-150.034,71,,,,,,
,,,,,10473,-92.595795,69,,,,,,
,,,,,10559,-97.075134,86,,,,,,
,,,,,10648,-97.07941,89,,,,,,
,,,,,10717,-7.920349,69,,,,,,
,,,,,10787,-250.9487,70,,,,,,
,,,,,10869,-109.264366,82,,,,,,
,,,,,10945,-99.90407,76,,,,,,
,,,,,11010,-71.50929,65,,,,,,
,,,,,11073,-170.34119,63,,,,,,
,,,,,11128,-157.99965,55,,,,,,
,,,,,11205,-195.17139,77,,,,,,
,,,,,11282,-130.39172,77,,,,,,
,,,,,11385,-361.1059,103,,,,,,
,,,,,11472,-103.992714,87,,,,,,
,,,,,11540,-184.7092,68,,,,,,
,,,,,11628,-114.74819,88,,,,,,
,,,,,11724,-108.665115,96,,,,,,
,,,,,11828,-269.48163,104,,,,,,
,,,,,11888,-74.99222,60,,,,,,
,,,,,11947,-97.478485,59,,,,,,
,,,,,12013,-57.982346,66,,,,,,
,,,,,12101,-193.2614,88,,,,,,
,,,,,12199,-88.91863,98,,,,,,
,,,,,12269,-275.40594,70,,,,,,
,,,,,12350,-102.75504,81,,,,,,
,,,,,12443,-150.83818,93,,,,,,
,,,,,12539,-98.41856,96,,,,,,
,,,,,12605,-172.20496,66,,,,,,
,,,,,12676,-96.14759,71,,,,,,
,,,,,12763,-146.50966,87,,,,,,
,,,,,12873,-238.20177,110,,,,,,
,,,,,12982,-414.18588,109,,,,,,
,,,,,13064,-183.54523,82,,,,,,
,,,,,13147,-139.62901,83,,,,,,
,,,,,13209,-195.63545,62,,,,,,
,,,,,13321,13.9735565,112,,,,,,
,,,,,13380,-87.86556,59,,,,,,
,,,,,13487,-475.3523,107,,,,,,
,,,,,13559,-83.000694,72,,,,,,
,,,,,13620,-131.00189,61,,,,,,
,,,,,13682,-125.67523,62,,,,,,
,,,,,13758,-170.73132,76,,,,,,
,,,,,13818,-168.1584,60,,,,,,
,,,,,13911,-1.0126038,93,,,,,,
,,,,,13991,-340.25055,80,,,,,,
,,,,,14053,-73.42366,62,,,,,,
,,,,,14168,-233.04218,115,,,,,,
,,,,,14259,-147.25192,91,,,,,,
,,,,,14338,-220.36337,79,,,,,,
,,,,,14405,-140.69424,67,,,,,,
,,,,,14511,-155.30376,106,,,,,,
,,,,,14597,-298.11633,86,,,,,,
,,,,,14708,-51.278934,111,,,,,,
,,,,,14801,-276.76196,93,,,,,,
,,,,,14855,-239.67722,54,,,,,,
,,,,,14939,-256.24054,84,,,,,,
,,,,,15031,-194.43796,92,,,,,,
,,,,,15120,-190.17924,89,,,,,,
,,,,,15180,-83.90787,60,,,,,,
,,,,,15263,-135.07385,83,,,,,,
,,,,,15341,-136.0952,78,,,,,,
,,,,,15397,-90.1848,56,,,,,,
,,,,,15492,-128.23524,95,,,,,,
,,,,,15560,-103.00289,68,,,,,,
,,,,,15634,-82.96508,74,,,,,,
,,,,,15700,-173.0604,66,,,,,,
,,,,,15793,-130.92625,93,,,,,,
,,,,,15894,-294.34103,101,,,,,,
,,,,,15975,-404.66406,81,,,,,,
,,,,,16040,-78.17805,65,,,,,,
,,,,,16137,-99.20168,97,,,,,,
,,,,,16205,49.520233,68,,,,,,
,,,,,16290,-138.23502,85,,,,,,
,,,,,16381,-160.23546,91,,,,,,
,,,,,16451,-91.88001,70,,,,,,
,,,,,16516,-92.80171,65,,,,,,
,,,,,16580,-69.35945,64,,,,,,
,,,,,16643,-155.65337,63,,,,,,
,,,,,16729,-204.80006,86,,,,,,
,,,,,16823,-61.62287,94,,,,,,
,,,,,16897,-93.98307,74,,,,,,
,,,,,16955,-169.2308,58,,,,,,
,,,,,17015,-98.95233,60,,,,,,
,,,,,17086,-87.57383,71,,,,,,
,,,,,17201,-148.90884,115,,,,,,
,,,,,17275,-188.2882,74,,,,,,
,,,,,17355,-270.5393,80,,,,,,
,,,,,17433,-137.11993,78,,,,,,
,,,,,17541,-184.71768,108,,,,,,
,,,,,17646,-363.6886,105,,,,,,
,,,,,17739,-402.2573,93,,,,,,
,,,,,17852,-173.82935,113,,,,,,
,,,,,17917,-38.557228,65,,,,,,
,,,,,17991,-108.13551,74,,,,,,
,,,,,18091,-126.64075,100,,,,,,
,,,,,18195,-136.66074,104,,,,,,
,,,,,18269,-151.3408,74,,,,,,
,,,,,18332,-104.33721,63,,,,,,
,,,,,18406,-109.78263,74,,,,,,
,,,,,18510,-149.3414,104,,,,,,
,,,,,18607,-95.51631,97,,,,,,
,,,,,18728,-171.83578,121,,,,,,
,,,,,18790,-135.69281,62,,,,,,
,,,,,18889,33.022278,99,,,,,,
,,,,,18953,-186.20848,64,,,,,,
,,,,,19020,-126.96916,67,,,,,,
,,,,,19087,-52.87176,67,,,,,,
,,,,,19153,-23.678513,66,,,,,,
,,,,,19251,-210.3123,98,,,,,,
,,,,,19319,-89.999565,68,,,,,,
,,,,,19415,-293.00378,96,,,,,,
,,,,,19521,-135.8725,106,,,,,,
,,,,,19624,-144.01852,103,,,,,,
,,,,,19679,-109.89489,55,,,,,,
,,,,,19737,-117.68402,58,,,,,,
,,,,,19828,-284.13095,91,,,,,,
,,,,,19899,-87.68973,71,,,,,,
,,,,,19990,-179.42194,91,,,,,,
-756.77985,131.30008,-535.37115,-901.7646,112.9,20000,,,177.1181640625,-0.07255396246910095,-2.1468889713287354,18.421756744384766,0.88,0.001
,,,,,20086,-96.90028,96,,,,,,
,,,,,20153,-107.459915,67,,,,,,
,,,,,20231,-226.40265,78,,,,,,
,,,,,20345,19.00727,114,,,,,,
,,,,,20437,-393.2293,92,,,,,,
,,,,,20501,-161.62317,64,,,,,,
,,,,,20583,-238.33842,82,,,,,,
,,,,,20679,-163.21713,96,,,,,,
,,,,,20768,-432.61517,89,,,,,,
,,,,,20830,-247.359,62,,,,,,
,,,,,20950,-516.8961,120,,,,,,
,,,,,21000,,,2.4905242919921875,-1.3004369735717773,-1.2977981567382812,10.002120971679688,0.874,0.001
,,,,,21052,-157.91603,102,,,,,,
,,,,,21127,-225.56088,75,,,,,,
,,,,,21181,-151.11249,54,,,,,,
,,,,,21278,-202.4758,97,,,,,,
,,,,,21340,-143.19696,62,,,,,,
,,,,,21452,-135.80814,112,,,,,,
,,,,,21556,-222.58775,104,,,,,,
,,,,,21636,-355.62366,80,,,,,,
,,,,,21697,-280.95718,61,,,,,,
,,,,,21781,-166.8272,84,,,,,,
,,,,,21840,-83.85582,59,,,,,,
,,,,,21958,-311.7959,118,,,,,,
,,,,,22000,,,130.67588806152344,-2.8533198833465576,-2.6085119247436523,73.64567565917969,0.868,0.001
,,,,,22052,-253.18004,94,,,,,,
,,,,,22144,-270.34924,92,,,,,,
,,,,,22234,-146.45265,90,,,,,,
,,,,,22328,-175.11795,94,,,,,,
,,,,,22410,-167.06372,82,,,,,,
,,,,,22491,-449.20535,81,,,,,,
,,,,,22548,-132.13358,57,,,,,,
,,,,,22629,-108.83095,81,,,,,,
,,,,,22721,-125.11943,92,,,,,,
,,,,,22819,-308.48193,98,,,,,,
,,,,,22912,-487.6713,93,,,,,,
,,,,,22968,-233.32758,56,,,,,,
,,,,,23000,,,150.7447509765625,-1.516882300376892,-4.1274518966674805,125.22196960449219,0.862,0.001
,,,,,23039,-105.7286,71,,,,,,
,,,,,23143,-324.96786,104,,,,,,
,,,,,23248,-118.75925,105,,,,,,
,,,,,23323,-114.48774,75,,,,,,
,,,,,23431,-198.85211,108,,,,,,
,,,,,23518,-461.47275,87,,,,,,
,,,,,23626,-297.58148,108,,,,,,
,,,,,23695,-143.35791,69,,,,,,
,,,,,23781,-478.92365,86,,,,,,
,,,,,23871,-496.323,90,,,,,,
,,,,,23969,-64.57504,98,,,,,,
,,,,,24000,,,145.3203582763672,-2.386211633682251,-4.582158088684082,90.41464233398438,0.856,0.001
,,,,,24057,-286.063,88,,,,,,
,,,,,24144,-379.23468,87,,,,,,
,,,,,24217,-138.49303,73,,,,,,
,,,,,24293,-136.69206,76,,,,,,
,,,,,24384,-515.5786,91,,,,,,
,,,,,24456,1.4356537,72,,,,,,
,,,,,24544,-127.63614,88,,,,,,
,,,,,24649,-354.8252,105,,,,,,
,,,,,24742,-568.40985,93,,,,,,
,,,,,24831,-318.66843,89,,,,,,
,,,,,24893,-123.81365,62,,,,,,
,,,,,24968,-231.50778,75,,,,,,
,,,,,25000,,,5.332747459411621,-1.0567100048065186,-1.1780210733413696,14.34652328491211,0.85,0.001
,,,,,25074,-526.37244,106,,,,,,
,,,,,25176,-160.48488,102,,,,,,
,,,,,25235,-120.505646,59,,,,,,
,,,,,25339,-322.83643,104,,,,,,
,,,,,25403,-98.53,64,,,,,,
,,,,,25523,-437.75784,120,,,,,,
,,,,,25652,-100.594406,129,,,,,,
,,,,,25746,-424.97324,94,,,,,,
,,,,,25807,-113.990524,61,,,,,,
,,,,,25867,-128.93488,60,,,,,,
,,,,,25982,-501.7566,115,,,,,,
,,,,,26000,,,316.7020568847656,-0.7506573796272278,1.55653715133667,303.3428955078125,0.844,0.001
,,,,,26094,-64.864746,112,,,,,,
,,,,,26154,-77.16443,60,,,,,,
,,,,,26254,-467.7883,100,,,,,,
,,,,,26357,-156.54639,103,,,,,,
,,,,,26440,-491.3157,83,,,,,,
,,,,,26542,-485.79526,102,,,,,,
,,,,,26643,-290.59406,101,,,,,,
,,,,,26727,-172.13092,84,,,,,,
,,,,,26796,-98.47618,69,,,,,,
,,,,,26916,-130.10538,120,,,,,,
,,,,,26982,-96.33904,66,,,,,,
,,,,,27000,,,95.3531494140625,-4.212400436401367,-6.055048942565918,194.62615966796875,0.838,0.001
,,,,,27037,-84.71695,55,,,,,,
,,,,,27132,-404.17322,95,,,,,,
,,,,,27189,-104.597534,57,,,,,,
,,,,,27298,-21.762482,109,,,,,,
,,,,,27380,-464.05582,82,,,,,,
,,,,,27473,-144.21793,93,,,,,,
,,,,,27577,-457.21704,104,,,,,,
,,,,,27666,-483.90634,89,,,,,,
,,,,,27766,-492.3904,100,,,,,,
,,,,,27843,-119.94144,77,,,,,,
,,,,,27943,-204.95334,100,,,,,,
,,,,,28000,,,6.798291206359863,-2.3949601650238037,-2.8362040519714355,28.88106346130371,0.832,0.001
,,,,,28025,-105.16479,82,,,,,,
,,,,,28111,-481.25998,86,,,,,,
,,,,,28210,-500.46524,99,,,,,,
,,,,,28307,-447.80844,97,,,,,,
,,,,,28387,-335.99265,80,,,,,,
,,,,,28450,-140.22153,63,,,,,,
,,,,,28539,-379.49512,89,,,,,,
,,,,,28635,-348.3254,96,,,,,,
,,,,,28709,-376.65643,74,,,,,,
,,,,,28810,-398.70212,101,,,,,,
,,,,,28902,-157.07913,92,,,,,,
,,,,,28964,-86.94236,62,,,,,,
,,,,,29000,,,34.649024963378906,-1.4917144775390625,-2.2474937438964844,84.86212921142578,0.8260000000000001,0.001
,,,,,29032,-95.367584,68,,,,,,
,,,,,29109,-139.56934,77,,,,,,
,,,,,29193,-407.40878,84,,,,,,
,,,,,29245,-94.329765,52,,,,,,
,,,,,29313,-245.66281,68,,,,,,
,,,,,29410,-382.99927,97,,,,,,
,,,,,29507,-155.0787,97,,,,,,
,,,,,29599,-142.53452,92,,,,,,
,,,,,29687,-232.53995,88,,,,,,
,,,,,29764,-364.9594,77,,,,,,
,,,,,29841,-145.1021,77,,,,,,
,,,,,29940,-454.11243,99,,,,,,
-62.32852,26.633158,-22.573326,-113.134,152.7,30000,,,117.3662338256836,-1.878398060798645,-2.8591389656066895,87.13035583496094,0.82,0.001
,,,,,30016,-126.84081,76,,,,,,
,,,,,30088,-116.86712,72,,,,,,
,,,,,30186,-477.12357,98,,,,,,
,,,,,30283,-376.52985,97,,,,,,
,,,,,30352,-177.12076,69,,,,,,
,,,,,30426,-238.88116,74,,,,,,
,,,,,30522,-353.69153,96,,,,,,
,,,,,30606,-274.62338,84,,,,,,
,,,,,30670,-99.205475,64,,,,,,
,,,,,30765,-51.249928,95,,,,,,
,,,,,30884,-167.94899,119,,,,,,
,,,,,30953,-104.699104,69,,,,,,
,,,,,31000,,,313.9739685058594,-4.5077362060546875,-1.9980111122131348,497.5509338378906,0.8140000000000001,0.001
,,,,,31011,-138.81625,58,,,,,,
,,,,,31096,-88.86149,85,,,,,,
,,,,,31156,-116.95334,60,,,,,,
,,,,,31245,-92.85204,89,,,,,,
,,,,,31314,-96.32901,69,,,,,,
,,,,,31414,-271.9899,100,,,,,,
,,,,,31473,-79.74328,59,,,,,,
,,,,,31567,-433.54184,94,,,,,,
,,,,,31634,-108.54406,67,,,,,,
,,,,,31711,-192.32031,77,,,,,,
,,,,,31795,-159.31366,84,,,,,,
,,,,,31863,-129.38226,68,,,,,,
,,,,,31986,-527.6204,123,,,,,,
,,,,,32000,,,5.6129302978515625,-5.392387866973877,-5.312891960144043,34.79422378540039,0.808,0.001
,,,,,32055,-72.0661,69,,,,,,
,,,,,32183,-392.785,128,,,,,,
,,,,,32254,-131.76086,71,,,,,,
,,,,,32319,-69.58836,65,,,,,,
,,,,,32420,-369.73846,101,,,,,,
,,,,,32498,-99.69792,78,,,,,,
,,,,,32582,-106.33162,84,,,,,,
,,,,,32668,-377.39502,86,,,,,,
,,,,,32786,-133.40274,118,,,,,,
,,,,,32879,-229.10266,93,,,,,,
,,,,,32987,-402.80557,108,,,,,,
,,,,,33000,,,141.4034423828125,-5.041893005371094,-6.819411754608154,193.71633911132812,0.802,0.001
,,,,,33093,-135.95602,106,,,,,,
,,,,,33165,-118.29335,72,,,,,,
,,,,,33222,-79.21243,57,,,,,,
,,,,,33335,-336.81445,113,,,,,,
,,,,,33426,-412.84875,91,,,,,,
,,,,,33495,-55.20137,69,,,,,,
,,,,,33571,-78.83758,76,,,,,,
,,,,,33632,-168.74927,61,,,,,,
,,,,,33693,-94.83568,61,,,,,,
,,,,,33771,-72.425545,78,,,,,,
,,,,,33863,-299.41812,92,,,,,,
,,,,,33949,-456.3153,86,,,,,,
,,,,,34000,,,10.410877227783203,-0.510858952999115,-0.18164390325546265,78.0782241821289,0.796,0.001
,,,,,34030,-137.9851,81,,,,,,
,,,,,34150,-406.06534,120,,,,,,
,,,,,34273,-449.40576,123,,,,,,
,,,,,34373,-203.12582,100,,,,,,
,,,,,34435,-72.02902,62,,,,,,
,,,,,34521,-377.4085,86,,,,,,
,,,,,34591,-114.38696,70,,,,,,
,,,,,34653,-109.54493,62,,,,,,
,,,,,34742,-367.99008,89,,,,,,
,,,,,34824,-82.310715,82,,,,,,
,,,,,34954,-54.842888,130,,,,,,
,,,,,35000,,,82.88675689697266,-4.249331951141357,-5.839196681976318,84.6288833618164,0.79,0.001
,,,,,35032,-311.58014,78,,,,,,
,,,,,35120,-308.70737,88,,,,,,
,,,,,35185,-81.157,65,,,,,,
,,,,,35295,-537.90137,110,,,,,,
,,,,,35406,-350.9615,111,,,,,,
,,,,,35468,-74.592995,62,,,,,,
,,,,,35522,-180.31519,54,,,,,,
,,,,,35650,-118.79118,128,,,,,,
,,,,,35713,-149.98529,63,,,,,,
,,,,,35805,-90.13692,92,,,,,,
,,,,,35924,-142.0401,119,,,,,,
,,,,,36000,,,10.326251029968262,-0.7029544115066528,-0.7359534502029419,40.24343490600586,0.784,0.001
,,,,,36009,-388.61304,85,,,,,,
,,,,,36076,-105.082115,67,,,,,,
,,,,,36147,-123.15715,71,,,,,,
,,,,,36227,-105.49054,80,,,,,,
,,,,,36316,-337.18457,89,,,,,,
,,,,,36436,-101.22193,120,,,,,,
,,,,,36518,-95.78365,82,,,,,,
,,,,,36594,-86.79663,76,,,,,,
,,,,,36659,17.810524,65,,,,,,
,,,,,36749,-332.08423,90,,,,,,
,,,,,36861,-429.65594,112,,,,,,
,,,,,36989,-201.59753,128,,,,,,
,,,,,37000,,,5.78614616394043,-1.8089971542358398,-1.0512115955352783,28.441408157348633,0.778,0.001
,,,,,37050,-131.63174,61,,,,,,
,,,,,37119,-84.10208,69,,,,,,
,,,,,37208,-260.64587,89,,,,,,
,,,,,37276,-83.24239,68,,,,,,
,,,,,37352,-103.57291,76,,,,,,
,,,,,37447,-342.06207,95,,,,,,
,,,,,37566,-217.11334,119,,,,,,
,,,,,37659,-408.4416,93,,,,,,
,,,,,37762,-407.72296,103,,,,,,
,,,,,37849,-405.86523,87,,,,,,
,,,,,37955,-133.91884,106,,,,,,
,,,,,38000,,,38.018829345703125,-3.6342530250549316,-4.171225547790527,181.50889587402344,0.772,0.001
,,,,,38051,-265.41928,96,,,,,,
,,,,,38157,-92.5419,106,,,,,,
,,,,,38257,-413.99622,100,,,,,,
,,,,,38337,-191.5841,80,,,,,,
,,,,,38416,-308.29752,79,,,,,,
,,,,,38478,-198.38849,62,,,,,,
,,,,,38555,-129.838,77,,,,,,
,,,,,38614,-95.506485,59,,,,,,
,,,,,38730,-316.0192,116,,,,,,
,,,,,38821,-279.5268,91,,,,,,
,,,,,38924,-424.92413,103,,,,,,
,,,,,38994,-61.46536,70,,,,,,
,,,,,39000,,,445.41192626953125,-2.669191837310791,0.556133508682251,290.4342041015625,0.766,0.001
,,,,,39126,-114.97556,132,,,,,,
,,,,,39228,-227.03381,102,,,,,,
,,,,,39336,-403.03705,108,,,,,,
,,,,,39394,-90.29164,58,,,,,,
,,,,,39470,-187.87946,76,,,,,,
,,,,,39561,-327.9901,91,,,,,,
,,,,,39647,20.914955,86,,,,,,
,,,,,39768,-374.80743,121,,,,,,
,,,,,39846,-80.734116,78,,,,,,
,,,,,39921,-99.09036,75,,,,,,
-2209.9233,1550.4213,14.890121,-5408.784,519.5,40000,,,7.535378456115723,-1.552393913269043,-1.542269229888916,31.963979721069336,0.76,0.001
,,,,,40010,-71.73883,89,,,,,,
,,,,,40125,-210.07558,115,,,,,,
,,,,,40201,-281.96326,76,,,,,,
,,,,,40265,-92.72793,64,,,,,,
,,,,,40344,-75.47223,79,,,,,,
,,,,,40424,-128.47852,80,,,,,,
,,,,,40489,-136.91226,65,,,,,,
,,,,,40554,-167.88892,65,,,,,,
,,,,,40640,-137.34882,86,,,,,,
,,,,,40734,-256.62378,94,,,,,,
,,,,,40831,-305.0291,97,,,,,,
,,,,,40893,-93.813705,62,,,,,,
,,,,,40969,-155.41968,76,,,,,,
,,,,,41000,,,269.4558410644531,-1.5258049964904785,1.0732626914978027,331.4209289550781,0.754,0.001
,,,,,41110,-250.6514,141,,,,,,
,,,,,41213,-187.01439,103,,,,,,
,,,,,41344,-136.2265,131,,,,,,
,,,,,41415,-223.81638,71,,,,,,
,,,,,41494,-54.594963,79,,,,,,
,,,,,41551,-103.49287,57,,,,,,
,,,,,41609,-118.01876,58,,,,,,
,,,,,41701,-89.79165,92,,,,,,
,,,,,41772,-117.59001,71,,,,,,
,,,,,41853,-323.1801,81,,,,,,
,,,,,41953,-150.68202,100,,,,,,
,,,,,42000,,,3.6248457431793213,0.6632838249206543,0.8220317363739014,32.230918884277344,0.748,0.001
,,,,,42025,-100.87577,72,,,,,,
,,,,,42124,-421.11572,99,,,,,,
,,,,,42226,-111.11323,102,,,,,,
,,,,,42293,-261.29776,67,,,,,,
,,,,,42372,-99.245636,79,,,,,,
,,,,,42470,-302.099,98,,,,,,
,,,,,42601,-550.5665,131,,,,,,
,,,,,42712,-310.23767,111,,,,,,
,,,,,42797,-122.6262,85,,,,,,
,,,,,42892,-65.31877,95,,,,,,
,,,,,42980,-407.43723,88,,,,,,
,,,,,43000,,,131.15374755859375,-2.509284019470215,-4.731602191925049,124.37893676757812,0.742,0.001
,,,,,43081,-249.87161,101,,,,,,
,,,,,43182,-123.28342,101,,,,,,
,,,,,43291,-468.90607,109,,,,,,
,,,,,43359,-140.75545,68,,,,,,
,,,,,43433,-79.438065,74,,,,,,
,,,,,43520,-136.4762,87,,,,,,
,,,,,43583,-84.2271,63,,,,,,
,,,,,43655,-190.7882,72,,,,,,
,,,,,43760,-159.05646,105,,,,,,
,,,,,43845,-153.20651,85,,,,,,
,,,,,43925,-53.447166,80,,,,,,
,,,,,44000,,,161.25889587402344,-7.668980598449707,-6.216601371765137,243.39039611816406,0.736,0.001
,,,,,44050,-150.59018,125,,,,,,
,,,,,44157,-180.82559,107,,,,,,
,,,,,44228,-90.46784,71,,,,,,
,,,,,44311,-100.40224,83,,,,,,
,,,,,44404,-228.55193,93,,,,,,
,,,,,44487,-393.98517,83,,,,,,
,,,,,44566,-85.78384,79,,,,,,
,,,,,44725,-81.723175,159,,,,,,
,,,,,44783,-118.09969,58,,,,,,
,,,,,44906,-136.27002,123,,,,,,
,,,,,45000,,,32.61959457397461,-5.969135284423828,-6.456546783447266,78.4475326538086,0.73,0.001
,,,,,45007,-40.805275,101,,,,,,
,,,,,45111,-134.37296,104,,,,,,
,,,,,45171,-166.19081,60,,,,,,
,,,,,45252,-93.78538,81,,,,,,
,,,,,45343,-321.34406,91,,,,,,
,,,,,45408,-248.25432,65,,,,,,
,,,,,45545,-204.32993,137,,,,,,
,,,,,45671,-207.01639,126,,,,,,
,,,,,45814,-245.57436,143,,,,,,
,,,,,45916,-122.08597,102,,,,,,
,,,,,45977,-62.393692,61,,,,,,
,,,,,46000,,,5.982320785522461,-1.9767853021621704,-1.7707968950271606,33.75168228149414,0.724,0.001
,,,,,46060,-82.79953,83,,,,,,
,,,,,46141,-166.22318,81,,,,,,
,,,,,46230,-161.04025,89,,,,,,
