critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
0.9799751043319702,0.038545094430446625,0.12196693569421768,-0.052039649337530136,1.2001116275787354,0.6361510157585144,0.5046772360801697,0.13147377967834473,0.19848857820034027,0
0.03886242210865021,-8.895914077758789,0.14833171665668488,-17.4462833404541,0.19734159111976624,8.569759368896484,0.34929409623146057,8.220465660095215,0.37919506430625916,10000
0.013732177205383778,-9.516765594482422,0.23038850724697113,-21.43317222595215,0.1698000729084015,8.91326904296875,0.35321229696273804,8.560056686401367,0.3810501992702484,20000
0.00931151770055294,-9.90870475769043,0.012674182653427124,-21.699033737182617,0.19142265617847443,9.33663558959961,0.3341864049434662,9.002449035644531,0.35152551531791687,30000
0.008543051779270172,-9.27639389038086,0.07666690647602081,-19.896892547607422,0.17774032056331635,8.756879806518555,0.31686392426490784,8.44001579284668,0.3291289508342743,40000
0.006152215413749218,-9.41830062866211,0.02103973925113678,-21.722026824951172,0.17612199485301971,8.830953598022461,0.31950753927230835,8.511445999145508,0.3377966582775116,50000
0.007388284429907799,-10.076358795166016,0.06019247695803642,-24.31964683532715,0.17612235248088837,9.467242240905762,0.3177730143070221,9.149469375610352,0.3336354196071625,60000
0.0059041595086455345,-9.526639938354492,0.07012063264846802,-24.699504852294922,0.15791195631027222,8.972665786743164,0.30766263604164124,8.665002822875977,0.3284122049808502,70000
0.0062947459518909454,-9.904993057250977,0.07689831405878067,-27.806058883666992,0.2205202877521515,9.368694305419922,0.3046644628047943,9.064029693603516,0.32275858521461487,80000
0.010345268063247204,-9.902775764465332,0.0355030819773674,-23.651182174682617,0.1772213876247406,9.255986213684082,0.30172592401504517,8.954259872436523,0.3274761140346527,90000
0.007196392863988876,-9.74110221862793,0.002291761338710785,-25.27739906311035,0.19804538786411285,9.0989408493042,0.2941220700740814,8.804819107055664,0.31729745864868164,100000
0.006053760647773743,-9.699577331542969,0.10166708379983902,-30.410789489746094,0.15974275767803192,9.090099334716797,0.27792784571647644,8.812171936035156,0.3012808859348297,110000
0.00841600727289915,-9.591508865356445,0.0016604140400886536,-19.606056213378906,0.17940594255924225,8.991674423217773,0.2924634516239166,8.699211120605469,0.31309229135513306,120000
0.005369225051254034,-9.401440620422363,0.03468351811170578,-22.99763298034668,0.15119270980358124,8.80029010772705,0.3073102533817291,8.492980003356934,0.32740774750709534,130000
0.006226790137588978,-9.526086807250977,0.01648756116628647,-24.881872177124023,0.17089104652404785,8.931585311889648,0.28954198956489563,8.642043113708496,0.3015986979007721,140000
0.005529911257326603,-9.663522720336914,-0.024267829954624176,-22.427824020385742,0.16569721698760986,9.06852912902832,0.284774512052536,8.783754348754883,0.29366475343704224,150000
0.005647552199661732,-9.55674934387207,0.060904182493686676,-19.59722328186035,0.16265200078487396,8.942880630493164,0.2880652844905853,8.654815673828125,0.31153279542922974,160000
0.0042446088045835495,-9.259174346923828,0.014997996389865875,-18.544538497924805,0.15896464884281158,8.679315567016602,0.26391953229904175,8.415395736694336,0.2859054207801819,170000
0.009028242900967598,-9.49863052368164,-0.01305774599313736,-27.864307403564453,0.182652547955513,8.876994132995605,0.2837565243244171,8.59323787689209,0.30542826652526855,180000
0.003910526633262634,-9.619091033935547,0.03830987215042114,-22.62809181213379,0.18728740513324738,8.987903594970703,0.2901167869567871,8.697786331176758,0.3107331693172455,190000
0.004399036522954702,-9.812451362609863,0.02154792845249176,-24.456180572509766,0.20469069480895996,9.196344375610352,0.2857356071472168,8.910609245300293,0.3089873194694519,200000
0.003775143064558506,-9.406753540039062,0.05357804149389267,-22.005884170532227,0.1938483864068985,8.771832466125488,0.2809251844882965,8.490907669067383,0.2980146110057831,210000
0.0044227903708815575,-9.477587699890137,-0.0002054646611213684,-19.075029373168945,0.20124517381191254,8.860176086425781,0.263786643743515,8.596389770507812,0.28096458315849304,220000
0.011918669566512108,-9.512320518493652,0.015981577336788177,-23.985790252685547,0.17955276370048523,8.963459968566895,0.25883397459983826,8.704626083374023,0.27541980147361755,230000
0.004483584780246019,-9.181722640991211,0.027681082487106323,-20.11530303955078,0.1609305590391159,8.559159278869629,0.26187294721603394,8.297286033630371,0.2831946909427643,240000
0.005134607665240765,-9.3082857131958,0.02636929601430893,-18.816736221313477,0.15341106057167053,8.661850929260254,0.2582675516605377,8.403583526611328,0.28396210074424744,250000
0.007902460172772408,-9.490184783935547,0.08333465456962585,-21.338611602783203,0.17059889435768127,8.874187469482422,0.2563880383968353,8.617799758911133,0.2794133722782135,260000
0.006115739233791828,-9.5751953125,0.04582426697015762,-22.408531188964844,0.17704489827156067,8.931392669677734,0.2602732479572296,8.671119689941406,0.2889256179332733,270000
0.007460877299308777,-9.492135047912598,0.06981799006462097,-22.085058212280273,0.15341253578662872,8.864347457885742,0.26897451281547546,8.595373153686523,0.28696757555007935,280000
0.0067258188501000404,-9.4474515914917,0.024807706475257874,-25.484525680541992,0.16228792071342468,8.850815773010254,0.2597373127937317,8.591078758239746,0.27113690972328186,290000
0.004119548015296459,-9.224653244018555,0.03582620620727539,-21.009422302246094,0.17719346284866333,8.618518829345703,0.25967374444007874,8.358844757080078,0.2760797142982483,300000
0.004758894443511963,-9.444845199584961,-0.008322983980178833,-23.760356903076172,0.15305982530117035,8.813888549804688,0.26989585161209106,8.54399299621582,0.28455424308776855,310000
0.005860394798219204,-9.7236328125,-0.0003259927034378052,-25.128040313720703,0.17028139531612396,9.063204765319824,0.2646573483943939,8.798547744750977,0.2881673276424408,320000
0.005560105666518211,-9.368398666381836,0.018289536237716675,-23.46346664428711,0.17476485669612885,8.792057991027832,0.26466986536979675,8.527388572692871,0.2881750166416168,330000
0.006141151767224073,-9.873357772827148,0.08518461138010025,-23.121686935424805,0.1725500524044037,9.232246398925781,0.25531020760536194,8.976936340332031,0.2695499658584595,340000
0.004226789344102144,-9.96510124206543,0.02132295072078705,-20.868236541748047,0.21117210388183594,9.325056076049805,0.24770581722259521,9.077350616455078,0.26571258902549744,350000
0.0071547976695001125,-9.024680137634277,0.018763892352581024,-22.59311866760254,0.13220535218715668,8.38383674621582,0.2624311149120331,8.121405601501465,0.27710863947868347,360000
0.005426757037639618,-9.656375885009766,0.016659751534461975,-25.854124069213867,0.1507163643836975,9.063082695007324,0.2702566087245941,8.792825698852539,0.2825930714607239,370000
0.007725733332335949,-9.86939811706543,-0.0077917203307151794,-29.12666130065918,0.19445662200450897,9.213166236877441,0.2826095521450043,8.930556297302246,0.3026975691318512,380000
0.0044890521094202995,-9.63534164428711,0.02385450154542923,-23.456605911254883,0.16095450520515442,9.03553581237793,0.24806366860866547,8.787471771240234,0.26340264081954956,390000
0.005840303376317024,-9.84606647491455,0.01380179077386856,-29.879194259643555,0.15276460349559784,9.17788028717041,0.26673126220703125,8.911149024963379,0.2769056260585785,400000
0.004848725162446499,-9.964228630065918,0.016612224280834198,-30.088890075683594,0.15230363607406616,9.32972240447998,0.2606198489665985,9.06910228729248,0.28874799609184265,410000
0.006089811213314533,-9.918898582458496,0.03439449518918991,-31.572681427001953,0.13648921251296997,9.279401779174805,0.2689976096153259,9.010404586791992,0.2916412949562073,420000
0.006973300129175186,-9.47684383392334,0.014115706086158752,-23.070974349975586,0.14825473725795746,8.827025413513184,0.26394376158714294,8.563081741333008,0.28710466623306274,430000
0.01198069378733635,-9.690263748168945,0.03700866550207138,-28.63278579711914,0.17931009829044342,9.106257438659668,0.24734540283679962,8.858912467956543,0.28015804290771484,440000
0.006572396960109472,-9.746393203735352,0.017094649374485016,-26.432903289794922,0.14907243847846985,9.137297630310059,0.24977700412273407,8.887520790100098,0.2610425651073456,450000
0.005473042372614145,-9.843433380126953,0.0003670156002044678,-25.160123825073242,0.20802240073680878,9.182068824768066,0.25472337007522583,8.927345275878906,0.2785641849040985,460000
0.0075606852769851685,-9.776838302612305,0.00247858464717865,-23.94281578063965,0.19209662079811096,9.114770889282227,0.26569023728370667,8.849081039428711,0.29122021794319153,470000
0.007064051926136017,-9.753022193908691,0.01875448226928711,-25.558969497680664,0.16422949731349945,9.156302452087402,0.2542177140712738,8.902084350585938,0.2724471688270569,480000
0.003914504311978817,-9.310531616210938,-0.002438679337501526,-24.57145881652832,0.14758019149303436,8.647163391113281,0.26659461855888367,8.380568504333496,0.28115829825401306,490000
0.006386952009052038,-10.334150314331055,-0.0038274377584457397,-27.810531616210938,0.12262225151062012,9.697110176086426,0.27324584126472473,9.423864364624023,0.288698673248291,500000
0.004637584090232849,-9.586690902709961,-0.004127003252506256,-20.87584686279297,0.16878174245357513,8.976432800292969,0.25134512782096863,8.725088119506836,0.27746957540512085,510000
0.006229085382074118,-9.580294609069824,-0.0010490566492080688,-21.42069435119629,0.16207610070705414,8.968585014343262,0.24613438546657562,8.722450256347656,0.26280438899993896,520000
0.003687590127810836,-9.493579864501953,0.025233998894691467,-21.15987205505371,0.19509632885456085,8.82016372680664,0.24827788770198822,8.57188606262207,0.2602161169052124,530000
0.009112434461712837,-9.399380683898926,0.0163629949092865,-22.89222526550293,0.14723975956439972,8.761886596679688,0.25060269236564636,8.511283874511719,0.26523932814598083,540000
0.006225431803613901,-9.184104919433594,0.0015060007572174072,-24.793193817138672,0.1945069283246994,8.498968124389648,0.2676151990890503,8.231352806091309,0.2922739088535309,550000
0.009958132170140743,-10.050065994262695,-0.0029838383197784424,-24.144289016723633,0.14577975869178772,9.4195556640625,0.2539668083190918,9.165589332580566,0.27511143684387207,560000
0.005689775571227074,-9.997520446777344,0.024166718125343323,-22.819604873657227,0.1789717823266983,9.384146690368652,0.26186585426330566,9.122281074523926,0.28037169575691223,570000
0.004978744778782129,-10.085590362548828,-0.006577149033546448,-24.226327896118164,0.1671541929244995,9.459318161010742,0.2543623447418213,9.2049560546875,0.2837180197238922,580000
0.005494176410138607,-9.672957420349121,0.013806059956550598,-29.687829971313477,0.1625649631023407,9.06661605834961,0.2638874650001526,8.802728652954102,0.275554358959198,590000
0.0070336610078811646,-9.756983757019043,-0.0007139742374420166,-21.937686920166016,0.154018834233284,9.120205879211426,0.23566876351833344,8.884536743164062,0.2504798173904419,600000
0.0062464564107358456,-9.404791831970215,-0.004031285643577576,-23.016231536865234,0.16990165412425995,8.732684135437012,0.2846531271934509,8.448031425476074,0.3051963746547699,610000
0.006905337329953909,-10.118440628051758,0.012841746211051941,-21.492259979248047,0.21970276534557343,9.533674240112305,0.2458743155002594,9.287799835205078,0.2643527090549469,620000
0.004897359758615494,-9.66487979888916,0.012685492634773254,-31.619625091552734,0.14794883131980896,9.051005363464355,0.25221145153045654,8.79879379272461,0.26689621806144714,630000
0.007237193640321493,-9.887626647949219,0.004804342985153198,-30.91757583618164,0.16980703175067902,9.17154312133789,0.2685002386569977,8.903042793273926,0.29290860891342163,640000
0.006273592822253704,-9.94422721862793,0.02388179302215576,-24.348098754882812,0.18738491833209991,9.326190948486328,0.256082147359848,9.070108413696289,0.2762012183666229,650000
0.006328119896352291,-10.293198585510254,0.019461125135421753,-27.195293426513672,0.17074058949947357,9.69687557220459,0.2689552903175354,9.4279203414917,0.28398117423057556,660000
0.005270157940685749,-9.682830810546875,0.01913967728614807,-21.5299072265625,0.14873556792736053,9.052206039428711,0.2427339106798172,8.80947208404541,0.2626645267009735,670000
0.005290370434522629,-10.26414966583252,0.005969732999801636,-24.60915756225586,0.15709342062473297,9.5801362991333,0.2528853118419647,9.327251434326172,0.26644667983055115,680000
0.004868923686444759,-10.236602783203125,0.0011015087366104126,-22.64676284790039,0.16659758985042572,9.622515678405762,0.23471198976039886,9.38780403137207,0.2469092160463333,690000
0.006024917587637901,-9.591898918151855,0.010920703411102295,-22.979785919189453,0.17108920216560364,8.984158515930176,0.2407919019460678,8.743366241455078,0.25660058856010437,700000
0.00590855348855257,-9.778982162475586,0.01244308054447174,-23.678813934326172,0.14664454758167267,9.158941268920898,0.26129913330078125,8.897642135620117,0.27052587270736694,710000
0.005497162230312824,-10.260538101196289,0.022876501083374023,-23.197265625,0.1873905509710312,9.613879203796387,0.2308027744293213,9.383076667785645,0.25416550040245056,720000
0.006467796396464109,-10.134973526000977,0.0261172354221344,-28.834453582763672,0.1762433499097824,9.533839225769043,0.23684051632881165,9.296998977661133,0.25421181321144104,730000
0.007189068477600813,-9.507488250732422,0.00038629770278930664,-25.083894729614258,0.16697120666503906,8.886701583862305,0.24498334527015686,8.641717910766602,0.2674027383327484,740000
0.006868977099657059,-9.764298439025879,0.02377241849899292,-34.45344924926758,0.19005893170833588,9.132372856140137,0.2525208592414856,8.879852294921875,0.2667548656463623,750000
0.005126224830746651,-10.01557731628418,0.06915861368179321,-24.518705368041992,0.162119060754776,9.402932167053223,0.2405393123626709,9.162392616271973,0.2517260015010834,760000
0.004038868471980095,-10.047918319702148,-0.0004626810550689697,-28.433109283447266,0.1482015997171402,9.437505722045898,0.22922194004058838,9.208283424377441,0.24584618210792542,770000
0.004369447939097881,-10.029336929321289,0.006478846073150635,-27.624425888061523,0.15980350971221924,9.384194374084473,0.24919219315052032,9.135002136230469,0.27062806487083435,780000
0.004377377685159445,-9.637924194335938,0.002749323844909668,-23.034643173217773,0.17322935163974762,8.997658729553223,0.24165673553943634,8.756002426147461,0.2512957751750946,790000
