critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
1.0052740573883057,0.02879650890827179,0.14688032865524292,-0.13851997256278992,1.4675748348236084,5.361537456512451,5.144876956939697,0.21666084229946136,0.4981401562690735,0
2.5386550426483154,-39.45481491088867,-3.141209125518799,-40.31501770019531,0.6187660694122314,39.83656311035156,0.3394930958747864,39.4970703125,0.3616570234298706,10000
1.2570712566375732,-62.35393524169922,1.2211521863937378,-63.98523712158203,0.5720664262771606,62.597930908203125,0.26863887906074524,62.32929229736328,0.3095296621322632,20000
1.694222331047058,-75.62295532226562,-22.531158447265625,-78.31775665283203,0.5135161876678467,75.8000717163086,0.28137707710266113,75.51869201660156,0.27248483896255493,30000
1.5823181867599487,-81.65737915039062,-12.122904777526855,-86.94093322753906,0.5342837572097778,81.91717529296875,0.29279953241348267,81.62437438964844,0.27429381012916565,40000
1.455678939819336,-86.12757873535156,-2.2992122173309326,-92.33148956298828,0.5453057289123535,86.33760070800781,0.2876894474029541,86.04991149902344,0.267391175031662,50000
1.3879494667053223,-88.93151092529297,0.6517971754074097,-95.09644317626953,0.5192422866821289,89.14794921875,0.265103816986084,88.88284301757812,0.23737797141075134,60000
1.5937525033950806,-89.65477752685547,-0.012735754251480103,-96.62602996826172,0.5398725271224976,89.86825561523438,0.339372456073761,89.52888488769531,0.23803332448005676,70000
1.7140088081359863,-87.60012817382812,-0.20756196975708008,-97.2769546508789,0.5219516158103943,87.7068099975586,0.3649899959564209,87.3418197631836,0.23384466767311096,80000
1.5271992683410645,-87.18556213378906,-0.17006763815879822,-97.4117202758789,0.4967079162597656,87.23592376708984,0.31700682640075684,86.91891479492188,0.23617461323738098,90000
1.809150218963623,-85.29202270507812,-0.8039573431015015,-97.46015930175781,0.5435553193092346,85.70858001708984,0.506111741065979,85.20246887207031,0.2556968331336975,100000
1.7641489505767822,-82.37205505371094,0.44304347038269043,-97.39025115966797,0.497947096824646,82.54997253417969,0.37249618768692017,82.17747497558594,0.2094748318195343,110000
1.2939550876617432,-82.77742767333984,-19.840551376342773,-97.63471221923828,0.5504378080368042,82.9500961303711,0.4036170244216919,82.54647827148438,0.2546248435974121,120000
1.0372085571289062,-82.562744140625,0.5633572340011597,-97.72978973388672,0.49907082319259644,82.75113677978516,0.33991560339927673,82.41122436523438,0.2169482707977295,130000
0.8153811693191528,-83.10546112060547,-0.498386025428772,-97.85322570800781,0.4797825813293457,83.32603454589844,0.356646329164505,82.96939086914062,0.2058560699224472,140000
1.504357099533081,-82.98760986328125,-0.6044782400131226,-97.88170623779297,0.48680198192596436,83.22282409667969,0.37465348839759827,82.8481674194336,0.20889613032341003,150000
1.7295074462890625,-81.07225036621094,-2.123659133911133,-97.50260925292969,0.5089622139930725,81.37580108642578,0.3732196092605591,81.00257873535156,0.23602186143398285,160000
2.0179824829101562,-82.68058776855469,0.10350403189659119,-98.06851196289062,0.5204737186431885,83.00456237792969,0.3799925446510315,82.62457275390625,0.21346576511859894,170000
5.374785423278809,-81.55790710449219,0.17193198204040527,-98.0678482055664,0.4845122694969177,81.79735565185547,0.3435579538345337,81.45379638671875,0.20485346019268036,180000
0.818422794342041,-81.87106323242188,0.09208130836486816,-97.85462951660156,0.4551740288734436,82.02020263671875,0.3666818141937256,81.65351867675781,0.20517349243164062,190000
1.3266124725341797,-80.46949768066406,0.4099853038787842,-97.82454681396484,0.49904704093933105,80.63238525390625,0.4021979868412018,80.23018646240234,0.2134285271167755,200000
1.2294447422027588,-80.54818725585938,-16.767244338989258,-97.69727325439453,0.4895380735397339,80.78541564941406,0.40115267038345337,80.38426208496094,0.21677345037460327,210000
0.9739267826080322,-79.06369018554688,-0.6412092447280884,-97.9833755493164,0.4835628271102905,79.31381225585938,0.34836336970329285,78.96544647216797,0.2190958857536316,220000
0.7583211660385132,-81.61040496826172,0.9167715311050415,-98.4469223022461,0.5042134523391724,81.83013153076172,0.396461546421051,81.43367004394531,0.24390137195587158,230000
0.6439677476882935,-81.23603820800781,-30.714378356933594,-98.20152282714844,0.5231999158859253,81.42169189453125,0.35224854946136475,81.06944274902344,0.20734600722789764,240000
0.7769991159439087,-83.16207885742188,-5.182330131530762,-98.54894256591797,0.5160144567489624,83.34925079345703,0.3215234875679016,83.02772521972656,0.22073499858379364,250000
0.6564024686813354,-81.12430572509766,0.6631003618240356,-98.75473022460938,0.5218644142150879,81.22307586669922,0.3586941361427307,80.8643798828125,0.21324047446250916,260000
4.037464141845703,-80.2467269897461,-0.9768805503845215,-98.94805908203125,0.43411633372306824,80.52188110351562,0.3859078884124756,80.13597106933594,0.2059638500213623,270000
0.7524100542068481,-82.35261535644531,-0.012674719095230103,-99.07536315917969,0.46729376912117004,82.54149627685547,0.30786699056625366,82.23362731933594,0.20721405744552612,280000
0.6554375886917114,-81.69971466064453,-0.10173732042312622,-98.99275970458984,0.45362138748168945,81.9291000366211,0.36356601119041443,81.56553649902344,0.20917385816574097,290000
9.919942855834961,-82.3662109375,-0.3543480932712555,-99.119384765625,0.4685971140861511,82.54572296142578,0.3938337564468384,82.15188598632812,0.21345040202140808,300000
0.6780863404273987,-82.05548095703125,-22.96217155456543,-99.46099090576172,0.46050798892974854,82.28167724609375,0.38057252764701843,81.90110778808594,0.19311882555484772,310000
0.8970809578895569,-81.33647918701172,0.5634756088256836,-99.47807312011719,0.3945832848548889,81.50096130371094,0.3178785741329193,81.1830825805664,0.19767747819423676,320000
1.333387851715088,-82.04425048828125,0.4749261736869812,-99.67810821533203,0.4689066708087921,82.25225067138672,0.3803628385066986,81.87188720703125,0.195028617978096,330000
3.740368604660034,-81.8156967163086,0.2243032455444336,-99.69505310058594,0.46923524141311646,82.197998046875,0.35941097140312195,81.83858489990234,0.19199323654174805,340000
0.9201228618621826,-81.85980224609375,0.22713398933410645,-99.54603576660156,0.5012764930725098,82.07661437988281,0.3396781086921692,81.7369384765625,0.192292720079422,350000
1.8551254272460938,-80.74192810058594,0.39836734533309937,-100.39615631103516,0.47955775260925293,80.8906478881836,0.4007816016674042,80.4898681640625,0.21892692148685455,360000
