Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-103.423805,43.56445,10.752274,-193.62128,97.04761904761905,-84.9177,24.918571,-42.727844,-152.64764,95.42857142857143,12.535359382629395,679.6333618164062,53073,31.799379110336304,,25
-98.157684,22.51322,-53.066513,-142.79956,91.4090909090909,-79.06637,32.17291,-22.087036,-150.342,88.56521739130434,17.006750106811523,906.7026977539062,55110,32.9892418384552,,26
-94.78926,34.629307,-39.233936,-180.94458,98.71428571428571,-97.089035,46.226982,-2.044322,-178.04077,102.45,11.877043724060059,961.8622436523438,57159,34.25369739532471,,27
-95.88164,29.496977,-56.287315,-169.28897,99.9047619047619,-103.26104,35.34388,-56.157345,-181.9428,92.13636363636364,-1.5610030889511108,553.5405883789062,59186,35.50007891654968,,28
-110.18904,66.01707,-54.266853,-301.806,93.45454545454545,-111.050476,36.11939,-55.432594,-188.22955,100.3,-3.5753214359283447,643.677490234375,61192,36.71496295928955,,29
-108.84199,91.06876,53.365616,-346.26517,191.0909090909091,-71.963646,41.759365,24.647728,-129.88737,105.05,27.187946319580078,1662.6915283203125,63293,38.35093975067139,,30
-91.49745,56.386806,20.028854,-194.08575,103.8,-122.38524,50.185078,-33.904503,-248.11852,113.38888888888889,-7.645924091339111,1169.9385986328125,65334,39.71746373176575,,31
-107.20925,75.659615,22.67241,-304.51816,119.70588235294117,-109.480354,35.552505,-65.80827,-234.04993,108.3157894736842,-3.3478996753692627,583.0584106445312,67392,40.97753572463989,,32
-92.7515,52.658504,-11.833885,-205.66093,111.16666666666667,-110.06864,57.795925,45.373154,-216.18596,119.0,1.3908846378326416,1315.4442138671875,69415,42.2137656211853,,33
-67.311676,37.11506,17.465576,-132.43854,108.78947368421052,-88.40116,54.479465,-22.862373,-241.48016,117.6470588235294,11.502981185913086,1313.2813720703125,71415,43.47943639755249,,34
-64.34502,43.695107,5.386917,-199.53665,167.5625,-73.259926,80.117836,47.353363,-350.96008,111.11111111111111,17.49565887451172,2582.8115234375,73415,45.36888384819031,,35
-80.93258,50.6334,-18.162598,-228.63675,134.2,-84.269775,35.69719,-22.676071,-144.67465,121.94117647058823,13.963655471801758,869.271484375,75488,46.64555287361145,,36
-54.326992,27.866882,5.3372574,-107.98808,138.33333333333334,-44.488796,53.1208,62.923492,-126.251686,227.77777777777777,51.97890853881836,2447.70751953125,77538,48.61411738395691,,37
-74.51538,55.01817,19.126163,-194.89192,135.66666666666666,-70.3799,56.281166,4.7696686,-200.00145,129.25,23.27277374267578,1576.4302978515625,79606,49.92586040496826,,38
-32.86757,49.34814,31.354855,-160.78891,158.15384615384616,-68.31444,48.56943,7.5603867,-174.30785,142.33333333333334,21.886545181274414,1349.8646240234375,81741,51.31271696090698,,39
-42.85663,43.307465,10.952049,-135.16396,158.46153846153845,-76.515656,57.09736,-17.843979,-265.59763,136.2,10.538097381591797,1452.5528564453125,83784,52.67878174781799,,40
-62.537636,71.45889,6.739588,-253.58914,279.8,-70.03993,54.604668,24.37574,-149.52457,307.7142857142857,37.42397689819336,2104.77392578125,85938,55.57840132713318,,41
-40.12045,50.03219,19.162937,-127.8128,296.2857142857143,-32.57487,43.28665,35.928688,-124.39055,205.85714285714286,36.59992218017578,2086.256591796875,88820,58.34771275520325,,42
-52.1715,81.51701,26.701324,-263.8716,297.3333333333333,-112.36093,86.34522,16.14001,-258.16287,335.5,19.914398193359375,2166.030517578125,90833,61.43518900871277,,43
-126.79259,108.462524,23.523113,-281.1278,261.75,-167.38307,73.19769,-78.253716,-312.80856,311.14285714285717,-5.252826690673828,2585.8662109375,93011,63.78934717178345,,44
-142.39424,117.79473,31.577602,-361.1807,214.3,-126.3801,95.70232,-4.44256,-256.78424,347.3333333333333,13.293323516845703,2495.30810546875,95095,66.30260610580444,,45
-77.197296,85.268295,37.00479,-214.10901,289.7,-157.4876,94.73377,-22.366623,-304.08148,429.4,12.888570785522461,2660.644287109375,97242,69.91094207763672,,46
-62.52777,77.19198,56.288387,-188.60924,332.7142857142857,-133.6056,63.02356,-36.766853,-223.46625,301.2857142857143,-2.194549083709717,2145.8896484375,99351,72.37316274642944,,47
-10.8373575,34.06391,23.226553,-44.901268,1000.0,-117.718994,44.77244,-48.44118,-167.53644,556.6,21.190523147583008,1826.56201171875,102134,76.64065432548523,,48
-44.819836,44.391754,4.804901,-102.93357,718.6666666666666,-72.709045,82.74512,28.96645,-211.93692,398.42857142857144,21.502182006835938,1953.896728515625,104923,80.7608368396759,,49
-35.916363,41.55948,-1.780014,-114.86751,492.8,-96.02797,95.16215,28.53808,-257.58044,299.0,5.823666095733643,2126.785888671875,107016,83.79922723770142,,50
-36.134636,53.067085,44.58299,-154.59511,304.6666666666667,-96.779045,88.07329,23.499279,-229.8958,390.6666666666667,14.266457557678223,2427.3408203125,109360,87.0195631980896,,51
-38.385693,76.06054,19.451889,-168.53394,640.25,4.486065,4.7771263,9.263191,-0.2910614,1000.0,39.17006301879883,1759.839111328125,111360,91.07328772544861,,52
1.6862046,45.50042,45.838013,-93.771255,478.8333333333333,-57.842346,81.29171,39.431038,-234.38896,265.875,12.42724323272705,2329.029296875,113487,94.1209135055542,,53
-22.162144,59.43465,26.79115,-138.87833,508.6,-37.254208,50.051098,62.21899,-92.7134,357.0,18.425439834594727,1760.4349365234375,115629,97.38809537887573,,54
4.7871814,37.424187,63.179935,-43.65224,448.5,-8.485876,71.7794,43.538933,-132.03,607.25,28.96697425842285,1599.5390625,118058,101.15852665901184,,55
-20.366411,27.846563,24.010689,-63.66838,162.23076923076923,5.38752,7.573372,12.960892,-2.185852,1000.0,26.80637550354004,1364.5517578125,120058,104.20149683952332,,56
-3.090235,21.832666,27.536997,-38.45806,332.22222222222223,-3.1563897,47.16364,54.224052,-123.504166,238.3,18.261945724487305,1444.2952880859375,122441,107.55208349227905,,57
-9.564215,28.857424,45.732483,-55.40684,253.875,-1.9059582,31.435617,52.98042,-53.610447,263.5,22.242658615112305,1284.700927734375,124549,110.01518487930298,,58
-7.001168,31.623882,49.1539,-53.632965,191.86666666666667,-4.125456,38.720135,59.01595,-66.880005,229.0909090909091,19.305435180664062,1070.346435546875,127069,112.68350672721863,,59
2.7297935,48.43869,88.24389,-60.323006,250.25,-8.824061,37.64781,39.540398,-81.1035,133.86666666666667,7.19638204574585,1250.1522216796875,129077,114.61501884460449,,60
5.1790557,40.41107,82.1653,-45.506363,260.75,-5.8575277,45.857166,59.30459,-96.198265,212.15384615384616,10.882824897766113,1298.7567138671875,131835,117.2534921169281,,61
-20.323092,35.14489,42.29408,-72.840805,150.35714285714286,16.849775,27.43139,58.719833,-18.30597,231.11111111111111,19.15719223022461,958.4581909179688,133915,119.25764513015747,,62
0.53641105,45.41916,68.99971,-82.89605,253.75,-1.2745974,38.11826,60.39606,-66.77367,203.69230769230768,12.187384605407715,993.9537353515625,136563,121.63293099403381,,63
21.630253,48.244167,90.02701,-60.841232,257.125,-28.600122,85.559494,103.75038,-199.33318,230.7,-1.682479977607727,2370.293212890625,138870,124.0015025138855,,64
14.105486,33.76465,71.1478,-35.845554,262.75,-7.1331005,49.088024,81.51449,-93.42788,270.25,4.001653671264648,1648.8355712890625,141032,126.43742322921753,,65
-9.884938,29.513725,26.125809,-70.31424,253.11111111111111,3.125539,23.809732,28.815435,-46.624306,238.77777777777777,5.611674785614014,1268.64404296875,143181,128.5868363380432,,66
2.362687,40.20675,90.465385,-46.80811,246.11111111111111,13.451819,35.659485,87.32287,-27.781616,385.7142857142857,10.020526885986328,893.664794921875,145881,132.03450226783752,,67
0.9216016,74.96,119.514206,-106.336075,399.6666666666667,12.139875,32.853466,49.29167,-53.893322,327.6666666666667,11.056020736694336,1083.6678466796875,148830,135.7768783569336,,68
28.330954,33.67578,77.35049,-7.5055885,392.42857142857144,58.962906,48.79142,122.550644,3.9665833,715.3333333333334,17.826705932617188,880.92626953125,150976,139.53409695625305,,69
20.084417,35.687634,79.30137,-49.75209,331.5,-1.0300007,33.737316,43.032,-47.83985,552.75,8.176228523254395,592.475341796875,153187,143.08286786079407,,70
9.615528,10.519238,26.533478,-2.390892,569.0,19.93761,28.130878,55.800953,-19.670036,582.75,7.71687650680542,949.80615234375,155518,147.11219358444214,,71
-3.4035518,83.707344,79.3943,-118.07434,898.0,36.399025,15.049728,51.448753,21.349297,1000.0,7.096399784088135,761.987548828125,157518,150.68324661254883,,72
-20.964735,82.48093,34.090378,-185.2341,405.8,-30.58103,129.92854,127.32313,-217.34294,646.75,-3.4508094787597656,2564.649658203125,160105,154.12225222587585,,73
40.912563,57.571877,109.70449,-16.53976,565.0,38.18059,72.762024,176.42038,-42.49227,353.0,9.518110275268555,1639.1319580078125,162223,157.03240847587585,,74
24.712103,47.164337,108.58188,-28.89125,400.14285714285717,13.146163,34.482647,77.36623,-28.11295,407.0,7.323125839233398,982.469970703125,165072,160.69532370567322,,75
-13.266342,91.52655,129.15207,-138.93123,439.0,95.5045,4.6692657,100.17377,90.835236,1000.0,11.562458038330078,624.709716796875,167072,163.5531256198883,,76
62.23533,85.23849,199.7694,-16.515862,421.2,11.736371,39.235344,58.4495,-82.84423,230.58333333333334,2.7575130462646484,1291.435302734375,169839,166.34613394737244,,77
4.6104717,55.71176,91.503204,-103.36086,286.75,29.758932,58.674744,109.166214,-67.26841,435.6666666666667,5.311470985412598,995.1049194335938,172453,169.64219784736633,,78
12.5516205,105.80149,172.41734,-144.96931,339.5,51.930573,50.17783,140.69804,4.0232544,443.5,7.323653697967529,957.7446899414062,175114,172.46703219413757,,79
27.080673,151.74658,233.31145,-196.32208,373.1666666666667,6.987973,59.831524,135.80511,-103.101654,233.9,-5.697221279144287,2520.90478515625,177453,174.66060185432434,,80
14.014067,66.69981,113.63329,-80.42124,408.0,149.04877,109.740944,223.99402,-39.444916,510.0,19.59087562561035,2186.86279296875,179493,176.94941186904907,,81
-5.8073163,126.30981,239.26347,-162.84058,335.3333333333333,44.08787,122.446175,211.05933,-122.89964,394.5,-1.388289451599121,2021.1815185546875,181860,179.64816212654114,,82
7.3529243,113.6736,221.05847,-92.18683,267.625,48.704453,111.11181,237.57294,-55.67929,288.875,4.1507415771484375,2183.9306640625,184171,181.78415703773499,,83
68.70138,99.911736,173.79443,-82.574524,491.1666666666667,44.808228,143.35164,233.05212,-98.52478,274.75,-2.3326146602630615,2841.10595703125,186369,184.23207783699036,,84
26.238108,151.21916,245.70514,-160.11288,293.0,15.718791,134.71664,284.54666,-97.11551,292.14285714285717,-10.085653305053711,2995.444091796875,188414,186.2756004333496,,85
-41.477806,77.6871,129.02171,-106.78543,320.85714285714283,2.7295246,158.19736,271.5489,-186.12596,271.125,-15.286919593811035,4827.35791015625,190583,188.2021324634552,,86
22.547602,101.63386,174.15561,-117.66331,260.375,35.48065,115.041565,241.81636,-66.76631,230.55555555555554,-6.760243892669678,3311.912841796875,192658,190.02159357070923,,87
4.6001573,119.78982,198.87949,-122.4701,374.0,97.642975,81.21536,196.84782,-24.436949,265.375,12.083431243896484,1978.4971923828125,194781,192.10630202293396,,88
32.033543,145.24724,219.30826,-178.79114,343.0,61.653835,128.79999,180.06374,-142.36063,369.8333333333333,-0.7116115093231201,2782.12255859375,197000,194.58393573760986,,89
109.81289,87.6256,232.50658,-4.4686127,282.75,134.765,85.38155,233.02197,10.934219,340.0,15.114869117736816,1921.6962890625,199040,196.78646731376648,,90
130.9697,46.79353,176.8877,52.91725,502.0,54.864067,139.8516,228.85925,-132.88612,355.0,4.56231689453125,3440.66796875,201525,199.42262649536133,,91
42.895687,142.31084,239.83969,-261.25156,259.375,138.55104,112.31377,258.35745,-7.382576,310.14285714285717,19.618450164794922,2816.79345703125,203696,201.3783655166626,,92
120.461945,106.65661,267.30316,-15.328823,338.0,131.41414,171.40334,241.69151,-203.3372,407.2,14.005136489868164,3488.951171875,205732,203.5461266040802,,93
97.4587,97.211426,208.00943,-82.77669,335.3333333333333,131.36754,80.52139,256.0465,5.484275,348.2857142857143,9.441914558410645,2213.966796875,208170,205.93407607078552,,94
193.97539,49.33105,241.01736,88.13307,387.3333333333333,74.03751,118.86289,208.59369,-159.18953,323.2857142857143,-1.6581614017486572,3126.5380859375,210433,208.36882853507996,,95
126.52229,46.19928,168.28601,37.06552,469.4,40.634697,107.44353,190.27533,-81.46098,459.6,-12.381933212280273,2903.7841796875,212731,211.39695501327515,,96
129.39561,108.33867,226.04558,-6.345093,401.8,71.67637,165.79945,275.28836,-180.09666,475.2,-6.685613632202148,3106.826904296875,215107,213.9876527786255,,97
78.23614,104.73644,227.58664,-85.00284,358.5,-18.893324,111.7225,122.084045,-185.08318,434.8333333333333,-20.457483291625977,3650.5439453125,217716,216.7662649154663,,98
62.638893,126.84204,199.84686,-139.22476,553.5,152.31326,73.809235,232.42624,24.63756,337.14285714285717,16.502023696899414,1716.806396484375,220076,219.34377074241638,,99
88.52293,173.36061,237.6485,-203.60184,655.0,32.8088,127.77506,269.551,-117.08371,413.4,-9.635875701904297,3535.3271484375,222143,222.29532074928284,,100
76.027275,41.88905,136.92099,26.101288,699.0,51.94094,147.56412,202.66225,-146.20752,520.0,-13.13758659362793,2443.521728515625,224223,225.59656810760498,,101
-45.423523,12.604088,-32.819435,-58.02761,1000.0,103.04512,129.40215,237.65625,-72.80916,593.75,-3.2140049934387207,1098.9351806640625,226598,229.16723346710205,,102
-34.65086,1.5286446,-33.122215,-36.179504,1000.0,6.5549088,119.62112,199.36914,-114.575134,745.25,-12.851683616638184,1415.46533203125,229579,233.65968084335327,,103
-54.106606,2.019968,-52.08664,-56.126575,1000.0,-27.00767,34.2876,20.568588,-58.909615,699.0,-16.254575729370117,552.2896118164062,231676,237.36190366744995,,104
-66.462296,1.0204735,-65.44182,-67.482765,1000.0,-37.045414,62.143497,25.098083,-99.18891,1000.0,-16.634258270263672,992.4413452148438,233676,241.1948254108429,,105
-69.17762,27.08636,-33.82198,-99.62221,989.0,-85.84783,6.558983,-79.28885,-92.406815,1000.0,-17.7386417388916,611.556396484375,235676,245.866375207901,,106
-46.27227,27.877632,-18.394638,-74.1499,1000.0,-44.293934,13.277801,-28.29097,-60.80299,778.6666666666666,-15.72248363494873,1065.5440673828125,238012,249.55372428894043,,107
-44.22231,13.227367,-30.994942,-57.449677,1000.0,-49.603695,16.579609,-33.024086,-66.183304,1000.0,-11.565228462219238,521.9046020507812,240012,252.90237379074097,,108
-22.343235,0.40822983,-21.935005,-22.751465,1000.0,-35.894257,3.0647163,-32.82954,-38.958973,1000.0,-8.891066551208496,561.9532470703125,242012,256.27349066734314,,109
-27.599775,26.552366,-1.047409,-54.15214,1000.0,-41.138084,16.330912,-24.807175,-57.468998,1000.0,-6.342023849487305,509.75836181640625,244012,260.4463679790497,,110
-24.295055,13.415607,-10.879448,-37.710663,1000.0,-67.55827,25.801762,-41.756516,-93.36004,1000.0,-7.394326210021973,501.1844482421875,246012,264.3493332862854,,111
-49.537346,20.338402,-29.198944,-69.87575,1000.0,-50.693207,17.767431,-32.925777,-68.46064,1000.0,-3.721756935119629,480.34454345703125,248012,268.3388719558716,,112
155.2154,92.194244,264.4021,38.91008,772.6666666666666,46.96513,84.47927,166.41621,-14.683777,999.6666666666666,1.4069876670837402,708.3054809570312,251011,273.4621796607971,,113
123.84293,79.36216,206.13002,14.076195,557.75,104.50803,126.038185,274.93793,-25.913918,841.6666666666666,8.959088325500488,1036.0548095703125,253536,277.3778655529022,,114
77.34658,83.06716,194.76807,15.573547,805.6666666666666,67.04706,135.0445,171.14993,-123.6675,747.3333333333334,5.601840496063232,1943.3458251953125,255778,280.96073389053345,,115
110.82056,99.86993,229.50343,-5.5664825,462.8,94.9654,66.675835,188.8664,40.568222,849.6666666666666,9.571786880493164,893.7274169921875,258327,284.31680369377136,,116
105.86902,98.38279,230.6051,-10.670067,340.6666666666667,55.631798,138.13245,209.27441,-152.05856,595.6,5.355241775512695,2181.319580078125,261305,287.8030433654785,,117
137.56624,64.31309,217.09596,54.653778,620.75,167.88638,72.15936,244.72955,56.246334,665.75,14.391417503356934,1411.38037109375,263968,291.4225161075592,,118
200.71736,55.899567,258.273,113.44041,621.25,126.75655,93.35323,216.31071,-4.8448334,534.2,12.277332305908203,1620.3646240234375,266639,294.71574211120605,,119
70.003784,0.077941895,70.081726,69.92584,1000.0,95.159454,98.71144,251.40594,-19.12778,621.75,5.8875555992126465,1132.1143798828125,269126,298.05122447013855,,120
140.77336,101.10698,236.23587,-18.046177,363.5,162.73785,114.04624,274.49677,-31.232208,258.25,31.424102783203125,3803.36474609375,271192,300.0873444080353,,121
92.213326,93.85222,271.91797,12.09642,513.4,100.244705,92.47916,278.23508,13.627502,493.6,3.6661217212677,1195.7169189453125,273660,303.3160283565521,,122
40.759384,68.72256,220.16458,-28.098793,330.44444444444446,57.43042,57.259094,145.42618,-11.135395,550.0,-1.5273759365081787,1221.8331298828125,275860,306.70264959335327,,123
53.773544,92.862175,272.09964,-12.982933,218.83333333333334,75.35155,36.608463,111.96001,38.74308,1000.0,-8.376999855041504,653.9338989257812,277860,309.32169246673584,,124
84.541336,137.27855,281.30844,-63.145958,547.5,19.803999,31.684772,74.060455,-20.827625,406.0,-9.36068058013916,1461.9344482421875,280702,312.3793568611145,,125
82.3997,86.40431,236.79431,-9.095551,493.4,68.84311,88.296265,223.76932,-6.637539,264.0,6.890538215637207,1543.4105224609375,283078,315.06400322914124,,126
91.35797,113.82217,266.84442,-37.145256,156.64285714285714,83.81613,100.04902,239.4869,-24.930183,247.41666666666666,8.119771003723145,2452.904541015625,286047,317.4432511329651,,127
19.575914,30.717016,78.69526,-18.15169,315.8888888888889,87.54799,99.13575,263.02084,-23.11029,246.72727272727272,7.148542881011963,2307.364013671875,288761,320.23199820518494,,128
52.031433,83.51855,257.53165,-6.0538177,172.41666666666666,70.05513,92.72931,250.54819,-29.87365,224.2,5.192084312438965,2487.541748046875,291003,322.2299520969391,,129
113.84444,133.69044,246.75073,-101.70311,443.8,84.89673,100.99793,266.45483,2.349249,246.88888888888889,5.25903844833374,2047.020263671875,293225,324.56620955467224,,130
139.75912,72.72302,219.67203,37.87184,563.5,207.6001,51.028038,284.3497,146.13007,448.6,9.936871528625488,2447.541259765625,295468,327.17514729499817,,131
102.15656,68.30811,198.10475,44.46357,966.6666666666666,62.15523,4.01567,67.31299,57.51806,719.3333333333334,-11.985886573791504,1245.318359375,297626,330.7130947113037,,132
194.12476,68.94693,268.87167,102.527756,745.6666666666666,45.065067,17.488249,82.3148,26.19857,407.6666666666667,-11.353070259094238,1162.4281005859375,300072,333.8902280330658,,133
135.30713,94.905464,282.96756,51.569366,602.25,123.33449,102.07985,257.45197,18.068546,323.875,10.260007858276367,1725.8843994140625,302663,336.78724455833435,,134
117.812744,87.390175,209.30334,-2.5494308,699.0,80.80687,93.13099,237.4961,-4.2575226,708.5,-9.726646423339844,1105.313720703125,305497,341.0468382835388,,135
23.890835,42.868507,108.76345,-29.062462,318.22222222222223,52.632812,19.688719,75.4283,27.387947,714.0,-11.560395240783691,914.4798583984375,307639,345.25719356536865,,136
24.231503,30.925983,65.94453,-29.901894,467.6,47.530598,50.28452,108.64818,-32.736557,466.4,-10.69383716583252,1060.58154296875,309971,348.8859775066376,,137
78.06226,98.41754,213.83896,-16.331474,743.3333333333334,78.29626,84.805595,163.10185,-6.5093384,1000.0,-11.775956153869629,1023.159423828125,311971,352.19418716430664,,138
20.27391,33.79551,54.515076,-28.229286,417.6666666666667,111.88597,28.07457,139.96054,83.8114,1000.0,-7.633261203765869,689.5480346679688,313971,355.23731756210327,,139
20.589504,74.85331,163.86871,-60.855347,484.1666666666667,-12.709141,49.160645,57.757843,-75.599724,565.0,-17.85161781311035,1072.992919921875,316231,359.07159662246704,,140
14.610705,48.095104,81.62848,-28.956596,726.0,43.11664,85.21011,128.32675,-42.09347,1000.0,-6.837955951690674,650.4376831054688,318231,362.3859689235687,,141
18.704538,57.27622,99.85953,-55.363686,555.5,19.607996,71.19589,176.95395,-30.547081,459.0,-11.537790298461914,1156.6837158203125,320985,365.9167330265045,,142
-12.131495,18.518402,12.6376,-31.882572,711.3333333333334,36.30863,64.18076,100.489395,-27.872131,1000.0,-5.89299201965332,459.49017333984375,322985,369.21733927726746,,143
9.8337555,58.64176,145.50896,-39.253464,389.2857142857143,7.891253,70.59689,107.62708,-45.90785,713.6666666666666,-6.955264568328857,905.1482543945312,325126,372.8171343803406,,144
-13.60728,31.143332,49.179363,-43.05477,411.3333333333333,3.761673,0.3637848,4.125458,3.3978882,1000.0,-8.644092559814453,764.4102783203125,327126,375.9968912601471,,145
-51.055645,65.1442,31.062923,-190.93771,404.57142857142856,80.88564,71.39069,136.90274,-19.86567,671.0,4.512481689453125,971.3078002929688,329139,379.8375475406647,,146
12.540714,101.35179,183.37415,-82.41808,700.0,-49.09322,8.555706,-40.537514,-57.648926,1000.0,-10.692325592041016,612.372314453125,331139,384.3279447555542,,147
-27.669836,7.1198754,-18.647942,-36.052864,701.6666666666666,-52.461914,6.417797,-46.044117,-58.87971,1000.0,-9.264832496643066,545.9089965820312,333139,388.67411160469055,,148
71.87306,55.722713,127.59578,16.150352,1000.0,-10.103259,61.531677,58.999916,-102.17865,568.5,-4.027379035949707,860.5889892578125,335413,391.954078912735,,149
15.291878,23.960022,42.196617,-15.571808,560.5,-23.226625,31.082735,19.968964,-51.882088,711.3333333333334,-5.745596885681152,585.7857666015625,337547,395.78214836120605,,150
-5.028902,39.44642,43.62333,-50.52001,551.25,-39.471786,43.78007,-1.4152985,-100.79447,943.3333333333334,-9.264294624328613,901.0562744140625,340377,400.64237999916077,,151
20.063679,40.7663,60.82998,-20.702621,1000.0,57.73279,50.182064,121.076996,-1.6520004,715.6666666666666,3.9799246788024902,881.0081787109375,342524,404.1185493469238,,152
-14.138496,22.481712,8.343216,-36.62021,1000.0,-21.47506,44.2398,22.76474,-65.71486,1000.0,-2.4163029193878174,571.1541748046875,344524,408.23904824256897,,153
15.02402,29.734175,54.744102,-16.790855,721.0,17.719278,34.58111,77.49665,-5.306366,577.0,-0.6351764798164368,999.62890625,346832,412.90587615966797,,154
-5.635235,11.988506,6.3532715,-17.623741,1000.0,-26.805355,6.685528,-20.119827,-33.490883,1000.0,-4.726221084594727,535.1193237304688,348832,417.3569872379303,,155
-2.8795204,13.544392,10.664871,-16.423912,1000.0,57.01981,76.756134,133.77594,-19.73632,1000.0,3.9402151107788086,866.2689208984375,350832,421.3301293849945,,156
-2.3772812,20.776726,18.399445,-23.154007,1000.0,14.237958,45.846737,56.049065,-61.99606,579.0,-1.7561476230621338,742.2108154296875,353148,425.5973291397095,,157
