Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-169.3387,99.35914,25.173431,-373.62134,95.85714285714286,-142.59814,93.82384,-34.986115,-380.88373,87.45833333333333,-78.75128173828125,7777.18505859375,2099,1.3849031925201416,-142.59814,0
-171.21773,112.50855,-9.593887,-411.95975,86.66666666666667,-220.1,111.199394,-69.02734,-481.23038,87.6086956521739,-115.63272094726562,15675.4033203125,4114,2.6612348556518555,,1
-122.37053,54.617767,-26.689392,-258.88806,77.11538461538461,-134.5635,63.386097,-42.744305,-352.3519,82.6,-66.00044250488281,5210.40673828125,6179,3.775540828704834,,2
-139.02141,66.17012,-68.69209,-338.71628,79.15384615384616,-160.86928,60.767612,-73.68521,-280.9389,85.29166666666667,-78.01213836669922,6746.07177734375,8226,4.911271572113037,,3
-128.82819,35.44143,-76.96586,-238.7286,84.125,-146.758,90.33201,-1.0514832,-433.28522,89.91304347826087,-65.8788833618164,6910.6494140625,10294,6.041461944580078,,4
-147.65771,51.379368,-72.732635,-296.68695,86.29166666666667,-151.91873,60.29434,-82.27571,-328.8897,89.78260869565217,-64.19802856445312,5081.18896484375,12359,7.177065134048462,,5
-138.9228,64.002014,9.937134,-292.58008,88.47826086956522,-119.24038,57.800232,1.1345062,-245.74782,88.08695652173913,-40.85496139526367,2956.064453125,14385,8.280856609344482,,6
-115.76776,51.209656,5.0860977,-275.1178,76.5925925925926,-148.6952,76.336975,-38.751236,-401.4784,88.0,-57.54409408569336,5164.95849609375,16497,9.406832456588745,,7
-128.24155,81.27018,16.440407,-459.0974,90.17391304347827,-134.98485,58.29045,-15.934181,-325.18353,86.20833333333333,-46.961273193359375,3470.759765625,18566,10.536673545837402,,8
-110.37705,35.46015,-5.208359,-190.94289,85.08333333333333,-117.40091,31.330503,-69.80641,-215.85043,81.68,-37.33466720581055,1754.2027587890625,20608,11.653453350067139,,9
-138.27806,53.77906,-0.5904083,-268.96838,87.8695652173913,-145.68599,56.771755,-66.22622,-292.394,85.625,-52.01280212402344,3691.6416015625,22663,12.775449752807617,,10
-126.0373,53.847916,-67.04574,-324.4104,92.18181818181819,-157.42726,90.406906,-58.0294,-395.13388,98.85714285714286,-48.132076263427734,5356.1591796875,24739,13.962967157363892,,11
-147.89803,72.04916,-73.326324,-373.11646,89.78260869565217,-114.53904,72.50712,-4.2534943,-343.93634,91.36363636363636,-22.663219451904297,2974.5947265625,26749,15.074222564697266,,12
-108.79798,27.069633,-62.53026,-186.84982,86.75,-115.9019,59.916924,10.194954,-270.80362,87.17391304347827,-25.814495086669922,2314.91650390625,28754,16.198083639144897,,13
-121.18576,56.59589,-59.942535,-328.56073,89.78260869565217,-112.87345,33.392956,-50.8591,-207.01077,90.47826086956522,-19.444223403930664,1220.86767578125,30835,17.35634756088257,,14
-101.14678,49.29541,-8.517273,-228.94704,92.31818181818181,-115.31677,39.806976,-73.42637,-235.90936,84.25,-24.050676345825195,1364.0804443359375,32857,18.495157718658447,,15
-137.61234,67.89359,-38.64368,-326.30783,100.95,-111.62682,47.948742,-39.916523,-243.02945,89.0,-16.738584518432617,1289.98046875,34904,19.668636560440063,,16
-100.09117,73.89282,22.115921,-293.99573,103.15,-104.58021,44.943283,-27.693102,-192.42627,97.14285714285714,-8.98934555053711,1124.797607421875,36944,20.850541591644287,,17
-111.21443,62.302578,20.10917,-230.19264,101.7,-93.2881,40.938152,-14.941316,-168.00372,104.2,0.5372837781906128,815.0389404296875,39028,22.064817667007446,,18
-119.36215,51.52996,-39.40975,-221.95787,97.23809523809524,-111.7518,60.33324,-28.106407,-229.41881,96.54545454545455,-12.956294059753418,1743.451416015625,41152,23.273013830184937,,19
-72.58567,22.87645,-28.315071,-130.87119,98.04761904761905,-91.86372,54.626606,-21.919914,-236.90334,103.6,-0.7243753671646118,1463.72216796875,43224,24.45020842552185,,20
-115.772285,40.660458,-46.662464,-190.19345,111.38888888888889,-103.69707,35.520424,-29.287994,-203.6917,98.52380952380952,-5.1111931800842285,776.1074829101562,45293,25.608625173568726,,21
-85.50721,36.51957,-45.99418,-228.0729,102.35,-112.9765,61.977764,-45.087215,-268.3977,114.3157894736842,-5.430277347564697,1357.4132080078125,47465,26.874510288238525,,22
-126.7892,72.40992,-39.88253,-285.35107,130.8125,-108.90618,48.65352,-41.18781,-225.05273,115.72222222222223,-0.5189759135246277,791.4345092773438,49548,28.123239040374756,,23
-83.03232,67.28049,43.108162,-285.32596,128.1875,-127.299385,57.500713,-39.211624,-259.96814,130.5625,-4.58339262008667,1015.3795776367188,51637,29.362485647201538,,24
-97.32482,51.306366,-37.623955,-225.99434,126.125,-99.15787,56.45677,-49.193768,-267.1557,127.0,5.428164958953857,1171.7061767578125,53669,30.575014352798462,,25
-82.96292,54.614033,-17.459496,-219.12811,112.94444444444444,-83.691925,64.18982,-12.784424,-237.69695,112.0,7.149023532867432,1598.52734375,55685,31.7596652507782,,26
-69.16031,34.58437,-1.5697937,-128.9268,144.64285714285714,-84.15642,44.67847,-17.292768,-221.39442,132.0625,11.783748626708984,1145.8648681640625,57798,33.080626487731934,,27
-65.47657,57.613636,9.0162735,-230.41516,155.07692307692307,-78.77661,52.983807,17.911652,-190.41876,221.16666666666666,22.706451416015625,1949.1082763671875,60452,35.227744579315186,,28
-116.25109,78.226425,-36.454006,-294.95316,145.35714285714286,-87.38167,79.85851,-17.804756,-338.7841,156.76923076923077,12.072834014892578,1859.9207763671875,62490,36.557251930236816,,29
-87.23935,84.25002,1.9415436,-335.75833,170.30769230769232,-100.37247,65.95147,-13.036072,-271.81406,160.69230769230768,7.316444396972656,1010.3521728515625,64579,38.06289529800415,,30
-5.119151,80.47721,114.76249,-97.36185,487.0,-79.78357,104.996185,71.340965,-317.95453,271.625,22.7181396484375,3629.60986328125,66752,40.98578333854675,,31
-95.629196,73.56216,-3.5877972,-253.53543,186.0909090909091,-72.34154,56.26482,-3.6929169,-215.85968,157.6153846153846,14.456671714782715,1253.3311767578125,68801,42.3188316822052,,32
-91.984726,60.65376,-1.6548767,-193.56345,201.1,-66.526665,57.681187,16.30339,-181.56097,178.08333333333334,16.560115814208984,1765.3035888671875,70938,43.754767656326294,,33
-9.950905,41.993362,51.1466,-79.72124,250.75,-53.55177,34.693813,-0.37088394,-106.741974,346.6666666666667,22.51202392578125,1754.8658447265625,73018,46.16891098022461,,34
-93.06316,82.385056,-3.1651802,-223.16766,306.2857142857143,-72.67908,78.21577,49.49622,-206.25374,171.66666666666666,7.938754558563232,1926.6064453125,75078,48.13070058822632,,35
