Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
236.45038,21.001726,256.68405,207.50385,1000.0,124.74424,63.805847,208.49202,15.403461,1000.0,-4.9143524169921875,14.234461784362793,440000,275.9726164340973,,87
172.38728,53.349712,235.73602,105.22361,1000.0,224.20886,32.117733,264.67657,174.57773,1000.0,7.312526226043701,11.3023042678833,445000,279.1984474658966,,88
261.94278,22.963701,287.84607,232.02759,1000.0,233.07187,70.5274,351.23456,136.2244,1000.0,-0.4921336770057678,15.677042961120605,450000,282.3945896625519,,89
225.44252,47.31306,287.31778,172.45091,1000.0,225.51082,36.172367,269.02225,165.56314,1000.0,-4.132991313934326,13.288886070251465,455000,285.55025911331177,,90
297.86923,38.204304,339.14166,247.03711,1000.0,267.4367,52.995045,347.25525,196.93831,1000.0,4.478639602661133,25.814836502075195,460000,288.67440700531006,,91
270.59314,109.07117,372.49503,119.35868,1000.0,195.03836,72.1926,286.49194,116.5782,1000.0,4.399380683898926,24.601425170898438,465000,291.7965614795685,,92
212.92223,31.745739,247.88994,171.05328,1000.0,288.86646,62.929283,393.6208,212.98022,1000.0,7.163918495178223,16.599027633666992,470000,294.9046742916107,,93
239.87764,88.46652,329.9945,119.66137,1000.0,273.47882,42.247963,336.4107,220.22952,1000.0,-0.8127515316009521,13.555010795593262,475000,298.10591769218445,,94
240.85176,15.231621,252.89189,219.36302,1000.0,272.71826,69.11272,361.5481,191.87354,1000.0,-1.2527681589126587,15.256282806396484,480000,301.34356355667114,,95
246.01039,69.06684,298.03574,148.40605,1000.0,229.89713,43.95394,298.3401,164.96979,1000.0,-2.3077428340911865,19.142803192138672,485000,304.5436112880707,,96
230.61401,26.047108,263.9982,200.4386,1000.0,300.11868,29.333729,341.3745,260.50922,1000.0,4.310853958129883,13.581172943115234,490000,307.6981358528137,,97
314.0825,1.2644384,315.81705,312.83878,1000.0,259.62164,82.20023,331.33435,107.42146,1000.0,-0.5461140275001526,16.915475845336914,495000,310.88822865486145,,98
260.64905,69.14767,358.42273,210.23679,1000.0,278.96732,45.48111,345.18597,209.43472,1000.0,-1.102054238319397,15.743406295776367,500000,314.1054742336273,,99
