Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,144781,350.0,2266,,,,,,
,,,,,145000,,,4.8917765617370605,39.758846282958984,39.11451721191406,236.7802734375,0.7421875,8.906239583333334e-05
,,,,,145204,200.0,1698,,,,,,
,,,,,145778,220.0,2298,,,,,,
,,,,,146000,,,147.04632568359375,34.599769592285156,36.811092376708984,1193.1453857421875,0.7401249999999999,8.895822916666668e-05
,,,,,146164,200.0,1570,,,,,,
,,,,,146808,430.0,2594,,,,,,
,,,,,147000,,,9.561819076538086,36.86130905151367,38.53466033935547,535.27783203125,0.7380625000000001,8.885406250000001e-05
,,,,,147929,740.0,4498,,,,,,
,,,,,148000,,,186.08595275878906,35.82581329345703,38.82916259765625,1184.9486083984375,0.736,8.874989583333334e-05
,,,,,148335,180.0,1634,,,,,,
,,,,,148847,230.0,2050,,,,,,
,,,,,149000,,,3.905623435974121,38.30345153808594,37.638389587402344,297.1146545410156,0.7339375,8.864572916666666e-05
,,,,,149397,320.0,2202,,,,,,
673.0,399.52597,1280.0,370.0,2095.6,150000,,,3.05704402923584,47.830352783203125,47.50457000732422,177.82884216308594,0.731875,8.854156250000001e-05
,,,,,150150,640.0,3034,,,,,,
,,,,,150661,300.0,2066,,,,,,
,,,,,151000,,,8.543039321899414,47.788726806640625,46.25037384033203,638.1477661132812,0.7298125,8.843739583333334e-05
,,,,,151147,270.0,1970,,,,,,
,,,,,151550,190.0,1618,,,,,,
,,,,,152000,,,353.83062744140625,46.553802490234375,50.92375946044922,2162.40966796875,0.72775,8.833322916666668e-05
,,,,,152014,260.0,1882,,,,,,
,,,,,152509,240.0,2002,,,,,,
,,,,,152989,300.0,1938,,,,,,
,,,,,153000,,,42.77122116088867,43.18158721923828,42.9278678894043,601.1256713867188,0.7256875,8.82290625e-05
,,,,,153515,340.0,2106,,,,,,
,,,,,154000,,,46.798065185546875,36.95069885253906,37.90083312988281,649.1878662109375,0.723625,8.812489583333335e-05
,,,,,154008,260.0,1994,,,,,,
,,,,,154381,150.0,1514,,,,,,
,,,,,154817,250.0,1762,,,,,,
,,,,,155000,,,10.017831802368164,48.40290069580078,47.54378890991211,407.62713623046875,0.7215625,8.802072916666668e-05
,,,,,155392,300.0,2306,,,,,,
,,,,,156000,,,159.00132751464844,43.180747985839844,44.12201690673828,1140.278076171875,0.7195,8.79165625e-05
,,,,,156170,1000.0,3114,,,,,,
,,,,,156652,220.0,1946,,,,,,
,,,,,157000,,,7.648303985595703,46.97584533691406,46.436283111572266,320.1783752441406,0.7174375,8.781239583333333e-05
,,,,,157647,570.0,3994,,,,,,
,,,,,158000,,,9.1734619140625,45.54441833496094,44.44752502441406,488.9897155761719,0.7153750000000001,8.770822916666666e-05
,,,,,158084,270.0,1762,,,,,,
,,,,,158757,540.0,2714,,,,,,
,,,,,159000,,,4.791825294494629,49.586097717285156,49.42715072631836,204.67987060546875,0.7133125,8.76040625e-05
,,,,,159269,270.0,2058,,,,,,
,,,,,159800,260.0,2130,,,,,,
640.0,264.87732,950.0,330.0,2410.0,160000,,,9.009025573730469,49.27472686767578,49.57688522338867,436.5721740722656,0.7112499999999999,8.749989583333333e-05
,,,,,160252,180.0,1834,,,,,,
,,,,,160583,190.0,1322,,,,,,
,,,,,161000,,,25.225120544433594,49.93396759033203,49.101661682128906,390.3258361816406,0.7091875,8.739572916666668e-05
,,,,,161285,480.0,2810,,,,,,
,,,,,161994,280.0,2842,,,,,,
,,,,,162000,,,15.717251777648926,54.574493408203125,54.814453125,291.26055908203125,0.707125,8.72915625e-05
,,,,,162386,270.0,1578,,,,,,
,,,,,162859,290.0,1914,,,,,,
,,,,,163000,,,39.896392822265625,43.014556884765625,43.70734405517578,585.923095703125,0.7050624999999999,8.718739583333335e-05
,,,,,163332,240.0,1898,,,,,,
,,,,,163866,250.0,2138,,,,,,
,,,,,164000,,,2.407266616821289,44.53754425048828,43.97693634033203,202.66171264648438,0.7030000000000001,8.708322916666667e-05
,,,,,164391,310.0,2106,,,,,,
,,,,,165000,,,5.5065507888793945,44.075653076171875,43.765506744384766,276.6505432128906,0.7009375,8.69790625e-05
,,,,,165123,470.0,2946,,,,,,
,,,,,165765,270.0,2586,,,,,,
,,,,,166000,,,4.329929828643799,46.73238754272461,46.333255767822266,239.36669921875,0.698875,8.687489583333333e-05
,,,,,166267,270.0,2034,,,,,,
,,,,,166751,300.0,1954,,,,,,
,,,,,167000,,,5.272306442260742,41.475772857666016,40.79084014892578,270.763427734375,0.6968125000000001,8.677072916666666e-05
,,,,,167286,310.0,2170,,,,,,
,,,,,167959,1070.0,2722,,,,,,
,,,,,168000,,,18.276113510131836,47.19949722290039,47.89311599731445,409.5890197753906,0.69475,8.66665625e-05
,,,,,168458,210.0,2018,,,,,,
,,,,,168944,250.0,1946,,,,,,
,,,,,169000,,,3.505484104156494,40.85808563232422,40.78009033203125,172.19834899902344,0.6926875,8.656239583333334e-05
,,,,,169440,390.0,1986,,,,,,
,,,,,169862,210.0,1698,,,,,,
831.0,138.74077,1060.0,670.0,2588.4,170000,,,6.350358486175537,44.444923400878906,44.58855056762695,196.599853515625,0.690625,8.645822916666667e-05
,,,,,170610,500.0,3010,,,,,,
,,,,,171000,,,3.140958070755005,49.7337646484375,49.84234619140625,146.9371337890625,0.6885625,8.63540625e-05
,,,,,171075,170.0,1882,,,,,,
,,,,,171569,270.0,1986,,,,,,
,,,,,172000,,,7.33530330657959,45.603424072265625,45.137535095214844,263.4488525390625,0.6865,8.624989583333334e-05
,,,,,172181,470.0,2450,,,,,,
,,,,,172810,450.0,2530,,,,,,
,,,,,173000,,,7.230118751525879,46.36003875732422,47.09683609008789,333.9923095703125,0.6844375,8.614572916666667e-05
,,,,,173207,190.0,1610,,,,,,
,,,,,173737,360.0,2138,,,,,,
,,,,,174000,,,9.854315757751465,46.238006591796875,47.39740753173828,463.6559143066406,0.682375,8.60415625e-05
,,,,,174233,290.0,2002,,,,,,
,,,,,174722,320.0,1962,,,,,,
,,,,,175000,,,3.740426540374756,50.08592987060547,49.9869384765625,192.2264862060547,0.6803125,8.593739583333333e-05
,,,,,175184,230.0,1850,,,,,,
,,,,,175712,300.0,2130,,,,,,
,,,,,176000,,,3.5973215103149414,50.67393493652344,49.91255187988281,313.14825439453125,0.67825,8.583322916666667e-05
,,,,,176287,360.0,2314,,,,,,
,,,,,177000,,,3.2803916931152344,46.9523811340332,47.5391845703125,206.5790557861328,0.6761874999999999,8.57290625e-05
,,,,,177007,420.0,2890,,,,,,
,,,,,177374,190.0,1482,,,,,,
,,,,,177892,270.0,2098,,,,,,
,,,,,178000,,,17.309967041015625,44.38116455078125,43.426002502441406,365.35552978515625,0.6741250000000001,8.562489583333334e-05
,,,,,178508,650.0,2482,,,,,,
,,,,,179000,,,4.84381628036499,45.48052215576172,44.68133544921875,283.1121826171875,0.6720625,8.552072916666667e-05
,,,,,179029,250.0,2082,,,,,,
,,,,,179534,380.0,2026,,,,,,
688.0,236.2541,920.0,390.0,2559.6,180000,,,15.284224510192871,46.637901306152344,47.15148162841797,312.3162841796875,0.67,8.541656250000001e-05
,,,,,180021,310.0,1970,,,,,,
,,,,,180561,330.0,2162,,,,,,
,,,,,181000,,,43.021087646484375,54.39124298095703,55.21400451660156,698.55517578125,0.6679375000000001,8.531239583333334e-05
,,,,,181218,340.0,2650,,,,,,
,,,,,181579,210.0,1466,,,,,,
,,,,,181995,300.0,1682,,,,,,
,,,,,182000,,,5.869050025939941,47.43836975097656,47.441795349121094,195.72203063964844,0.665875,8.520822916666667e-05
,,,,,182497,330.0,2018,,,,,,
,,,,,183000,,,4.200518608093262,55.35447311401367,55.437618255615234,214.92755126953125,0.6638124999999999,8.51040625e-05
,,,,,183022,290.0,2114,,,,,,
,,,,,183478,220.0,1834,,,,,,
,,,,,183936,250.0,1850,,,,,,
,,,,,184000,,,2.824995994567871,52.051116943359375,51.68632888793945,175.8992156982422,0.6617500000000001,8.499989583333334e-05
,,,,,184563,460.0,2506,,,,,,
,,,,,185000,,,140.35012817382812,50.788936614990234,52.416419982910156,1003.7679443359375,0.6596875,8.489572916666667e-05
,,,,,185314,600.0,3018,,,,,,
,,,,,186000,,,6.070260047912598,47.249942779541016,47.23970031738281,223.68077087402344,0.657625,8.47915625e-05
,,,,,186006,640.0,2786,,,,,,
,,,,,186540,360.0,2138,,,,,,
,,,,,187000,,,5.312602519989014,50.13130187988281,50.041324615478516,265.8851623535156,0.6555625,8.468739583333334e-05
,,,,,187133,310.0,2378,,,,,,
,,,,,187510,240.0,1530,,,,,,
,,,,,187926,290.0,1666,,,,,,
,,,,,188000,,,4.801487445831299,49.05611038208008,48.28680419921875,272.7375793457031,0.6535,8.458322916666668e-05
,,,,,188680,740.0,3042,,,,,,
,,,,,189000,,,4.93831729888916,51.414154052734375,51.228240966796875,200.59515380859375,0.6514375,8.447906250000001e-05
,,,,,189374,1060.0,2794,,,,,,
,,,,,189899,410.0,2122,,,,,,
544.0,72.41547,650.0,470.0,2224.4,190000,,,11.036301612854004,48.96213912963867,48.732120513916016,224.51553344726562,0.649375,8.437489583333334e-05
,,,,,190373,220.0,1922,,,,,,
,,,,,190851,240.0,1922,,,,,,
,,,,,191000,,,9.652267456054688,55.81904602050781,55.486083984375,459.42144775390625,0.6473125,8.427072916666667e-05
,,,,,191421,390.0,2290,,,,,,
,,,,,191844,310.0,1690,,,,,,
,,,,,192000,,,38.815677642822266,50.36592102050781,49.875370025634766,548.6222534179688,0.64525,8.41665625e-05
,,,,,192404,370.0,2250,,,,,,
,,,,,192906,380.0,2026,,,,,,
,,,,,193000,,,23.776147842407227,48.284912109375,47.02486801147461,538.2667236328125,0.6431875,8.406239583333334e-05
,,,,,193415,330.0,2058,,,,,,
,,,,,194000,,,8.496832847595215,48.897132873535156,48.793495178222656,220.0841827392578,0.641125,8.395822916666667e-05
,,,,,194033,1030.0,2482,,,,,,
,,,,,194518,330.0,1954,,,,,,
,,,,,194977,350.0,1842,,,,,,
,,,,,195000,,,9.406907081604004,54.044273376464844,53.934165954589844,531.8361206054688,0.6390625000000001,8.385406250000001e-05
,,,,,195323,240.0,1386,,,,,,
,,,,,195751,320.0,1738,,,,,,
,,,,,196000,,,4.386503219604492,60.51537322998047,61.002525329589844,238.3045196533203,0.637,8.374989583333334e-05
,,,,,196284,390.0,2138,,,,,,
,,,,,196848,330.0,2274,,,,,,
,,,,,197000,,,2.3183228969573975,46.22280502319336,45.94184112548828,147.01075744628906,0.6349374999999999,8.364572916666667e-05
,,,,,197315,270.0,1890,,,,,,
,,,,,197855,340.0,2178,,,,,,
,,,,,198000,,,7.069896221160889,58.5794677734375,58.917171478271484,355.6819152832031,0.632875,8.354156250000001e-05
,,,,,198400,370.0,2194,,,,,,
,,,,,199000,,,52.55329132080078,52.53168869018555,53.117671966552734,490.410400390625,0.6308125,8.343739583333335e-05
,,,,,199226,790.0,3306,,,,,,
,,,,,199652,240.0,1722,,,,,,
478.0,60.794735,570.0,430.0,2363.6,200000,,,7.114526748657227,52.23210906982422,52.748409271240234,311.6416320800781,0.62875,8.333322916666666e-05
,,,,,200100,260.0,1818,,,,,,
,,,,,200828,980.0,2922,,,,,,
,,,,,201000,,,4.920812129974365,56.29669952392578,56.1251220703125,233.00820922851562,0.6266875000000001,8.322906249999999e-05
,,,,,201284,280.0,1834,,,,,,
,,,,,201787,320.0,2034,,,,,,
,,,,,202000,,,5.130527496337891,57.16011428833008,57.9914436340332,322.2936706542969,0.624625,8.312489583333334e-05
,,,,,202197,310.0,1658,,,,,,
,,,,,202654,330.0,1850,,,,,,
,,,,,203000,,,4.940783977508545,50.11803436279297,49.93141174316406,216.23265075683594,0.6225625,8.302072916666668e-05
,,,,,203120,340.0,1874,,,,,,
,,,,,203637,270.0,2074,,,,,,
,,,,,204000,,,9.510411262512207,56.98773956298828,56.96864318847656,242.3927459716797,0.6205,8.29165625e-05
,,,,,204278,640.0,2562,,,,,,
,,,,,204677,290.0,1618,,,,,,
,,,,,205000,,,16.681333541870117,58.54930877685547,58.29833221435547,367.385009765625,0.6184375,8.281239583333333e-05
,,,,,205342,620.0,2682,,,,,,
,,,,,205794,350.0,1826,,,,,,
,,,,,206000,,,6.447192192077637,59.970985412597656,58.50676727294922,516.14013671875,0.616375,8.270822916666668e-05
,,,,,206286,340.0,1986,,,,,,
,,,,,207000,,,8.741087913513184,49.85871124267578,50.65544891357422,351.77923583984375,0.6143125,8.26040625e-05
,,,,,207056,1210.0,3106,,,,,,
,,,,,207700,440.0,2602,,,,,,
,,,,,208000,,,155.08572387695312,58.861331939697266,61.41657638549805,1600.7847900390625,0.61225,8.249989583333335e-05
,,,,,208150,290.0,1810,,,,,,
,,,,,208631,350.0,1954,,,,,,
,,,,,209000,,,17.558311462402344,57.12025451660156,57.7388916015625,482.1000671386719,0.6101875,8.239572916666666e-05
,,,,,209117,350.0,1970,,,,,,
,,,,,209621,360.0,2026,,,,,,
503.0,77.5951,620.0,440.0,2091.6,210000,,,13.371044158935547,56.421302795410156,55.215087890625,529.486572265625,0.608125,8.22915625e-05
,,,,,210168,370.0,2194,,,,,,
,,,,,210811,420.0,2578,,,,,,
,,,,,211000,,,8.239343643188477,61.16377258300781,60.23011016845703,356.97412109375,0.6060625,8.218739583333333e-05
,,,,,211235,380.0,1706,,,,,,
,,,,,211704,250.0,1882,,,,,,
,,,,,212000,,,7.35159969329834,55.310997009277344,54.5189323425293,417.4801330566406,0.604,8.208322916666666e-05
,,,,,212302,400.0,2402,,,,,,
,,,,,212746,280.0,1794,,,,,,
,,,,,213000,,,6.90545654296875,57.198699951171875,57.324798583984375,228.48736572265625,0.6019375,8.19790625e-05
,,,,,213368,540.0,2514,,,,,,
,,,,,213948,390.0,2330,,,,,,
,,,,,214000,,,6.606759071350098,59.11075973510742,59.134521484375,225.9622802734375,0.5998749999999999,8.187489583333335e-05
,,,,,214945,850.0,4010,,,,,,
,,,,,215000,,,4.921538352966309,52.98569869995117,53.27667999267578,176.18667602539062,0.5978125000000001,8.177072916666667e-05
,,,,,215369,260.0,1714,,,,,,
,,,,,215870,390.0,2002,,,,,,
,,,,,216000,,,20.549829483032227,58.738426208496094,58.302555084228516,596.6322631835938,0.59575,8.16665625e-05
,,,,,216335,320.0,1858,,,,,,
,,,,,217000,,,4.8820390701293945,58.581565856933594,58.086021423339844,300.4758605957031,0.5936875,8.156239583333334e-05
,,,,,217027,500.0,2786,,,,,,
,,,,,217703,380.0,2706,,,,,,
,,,,,218000,,,172.34915161132812,54.64788818359375,57.175601959228516,1207.1593017578125,0.5916250000000001,8.145822916666667e-05
,,,,,218239,420.0,2146,,,,,,
,,,,,218750,250.0,2058,,,,,,
,,,,,219000,,,5.885315895080566,52.843360900878906,53.09675598144531,319.80535888671875,0.5895625,8.13540625e-05
,,,,,219465,490.0,2882,,,,,,
,,,,,219964,420.0,2010,,,,,,
892.0,417.1043,1520.0,550.0,2994.8,220000,,,11.89736557006836,59.05122375488281,60.08583068847656,542.028564453125,0.5874999999999999,8.124989583333333e-05
,,,,,220594,660.0,2530,,,,,,
,,,,,221000,,,195.68212890625,62.36997985839844,64.52487182617188,1769.9688720703125,0.5854375,8.114572916666667e-05
,,,,,221318,810.0,2898,,,,,,
,,,,,221872,340.0,2242,,,,,,
,,,,,222000,,,16.264068603515625,59.194217681884766,58.41328430175781,500.0440368652344,0.583375,8.10415625e-05
,,,,,222346,200.0,1898,,,,,,
,,,,,222813,320.0,1882,,,,,,
,,,,,223000,,,9.57813549041748,56.4356689453125,55.63179016113281,419.9224853515625,0.5813125,8.093739583333334e-05
,,,,,223277,330.0,1882,,,,,,
,,,,,223834,440.0,2242,,,,,,
,,,,,224000,,,1236.28076171875,59.32173156738281,65.64226531982422,2940.863037109375,0.57925,8.083322916666667e-05
,,,,,224307,320.0,1914,,,,,,
,,,,,224726,250.0,1674,,,,,,
,,,,,225000,,,8.908108711242676,53.53996276855469,54.313899993896484,404.3456726074219,0.5771875,8.072906250000001e-05
,,,,,225232,470.0,2034,,,,,,
,,,,,226000,,,6.569247722625732,61.546600341796875,61.08246612548828,251.93621826171875,0.5751250000000001,8.062489583333334e-05
,,,,,226060,950.0,3330,,,,,,
,,,,,226468,260.0,1634,,,,,,
,,,,,227000,,,11.118925094604492,62.14492416381836,61.43644332885742,387.14581298828125,0.5730625,8.052072916666667e-05
,,,,,227030,600.0,2258,,,,,,
,,,,,227457,300.0,1722,,,,,,
,,,,,227932,290.0,1930,,,,,,
,,,,,228000,,,33.255367279052734,56.165279388427734,57.78813171386719,654.7243041992188,0.571,8.04165625e-05
,,,,,228748,810.0,3274,,,,,,
,,,,,229000,,,4.80225944519043,58.487525939941406,57.470497131347656,353.77716064453125,0.5689375,8.031239583333334e-05
,,,,,229305,460.0,2242,,,,,,
596.0,43.863426,630.0,530.0,2617.2,230000,,,5.906396865844727,63.46882629394531,63.0957145690918,321.376220703125,0.566875,8.020822916666667e-05
,,,,,230061,380.0,3026,,,,,,
,,,,,230533,300.0,1914,,,,,,
,,,,,230997,430.0,1858,,,,,,
,,,,,231000,,,9.197803497314453,62.95307159423828,62.90618896484375,293.8300476074219,0.5648124999999999,8.01040625e-05
,,,,,231495,450.0,2018,,,,,,
,,,,,231965,310.0,1890,,,,,,
,,,,,232000,,,51.58683395385742,59.261924743652344,60.18470001220703,618.5410766601562,0.5627500000000001,7.999989583333334e-05
,,,,,232486,320.0,2098,,,,,,
,,,,,232930,280.0,1778,,,,,,
,,,,,233000,,,3.3526155948638916,56.473487854003906,56.729576110839844,185.92440795898438,0.5606875,7.989572916666668e-05
,,,,,233581,750.0,2610,,,,,,
,,,,,233984,290.0,1626,,,,,,
,,,,,234000,,,7.7190937995910645,61.79035186767578,60.172889709472656,539.4381103515625,0.5586249999999999,7.979156250000001e-05
,,,,,234377,350.0,1586,,,,,,
,,,,,234823,350.0,1786,,,,,,
,,,,,235000,,,42.159358978271484,59.52705764770508,59.69927978515625,743.33154296875,0.5565625,7.968739583333334e-05
,,,,,235360,440.0,2170,,,,,,
,,,,,235801,320.0,1786,,,,,,
,,,,,236000,,,12.117246627807617,55.947669982910156,54.411865234375,685.3165283203125,0.5545,7.958322916666667e-05
,,,,,236353,300.0,2210,,,,,,
,,,,,237000,,,8.262445449829102,56.76970672607422,56.49309539794922,231.94338989257812,0.5524375,7.94790625e-05
,,,,,237095,510.0,2970,,,,,,
,,,,,237776,520.0,2738,,,,,,
,,,,,238000,,,8.184671401977539,61.364768981933594,60.8815803527832,297.24853515625,0.5503750000000001,7.937489583333334e-05
,,,,,238330,350.0,2218,,,,,,
,,,,,238799,290.0,1890,,,,,,
,,,,,239000,,,9.502330780029297,67.33474731445312,68.98067474365234,659.1029663085938,0.5483125,7.927072916666667e-05
,,,,,239276,320.0,1922,,,,,,
,,,,,239775,420.0,2018,,,,,,
645.0,133.88428,840.0,470.0,2722.0,240000,,,9.8954439163208,62.59883117675781,61.39408874511719,470.2993469238281,0.54625,7.916656250000001e-05
,,,,,240212,340.0,1778,,,,,,
,,,,,240708,290.0,2010,,,,,,
,,,,,241000,,,17.034385681152344,63.816192626953125,62.03916549682617,701.583984375,0.5441875,7.906239583333334e-05
,,,,,241338,1230.0,2530,,,,,,
,,,,,241745,290.0,1626,,,,,,
,,,,,242000,,,7.691626071929932,64.03057098388672,63.14779281616211,395.01141357421875,0.542125,7.895822916666667e-05
,,,,,242187,340.0,1794,,,,,,
,,,,,242711,380.0,2098,,,,,,
,,,,,243000,,,31.8587703704834,63.49589538574219,62.61222457885742,644.5187377929688,0.5400625,7.885406250000001e-05
,,,,,243417,590.0,2842,,,,,,
,,,,,243744,250.0,1322,,,,,,
,,,,,244000,,,7.924202919006348,58.09461975097656,58.38365173339844,301.1160888671875,0.538,7.874989583333334e-05
,,,,,244238,370.0,1986,,,,,,
,,,,,244953,740.0,2882,,,,,,
,,,,,245000,,,5.309847831726074,61.253143310546875,60.04322052001953,455.5920715332031,0.5359375,7.864572916666667e-05
,,,,,245509,300.0,2242,,,,,,
,,,,,246000,,,15.974266052246094,68.56327056884766,66.80134582519531,701.3129272460938,0.533875,7.85415625e-05
,,,,,246062,460.0,2226,,,,,,
,,,,,246601,380.0,2178,,,,,,
,,,,,247000,,,18.515913009643555,70.7253646850586,71.39443969726562,765.6591796875,0.5318125,7.843739583333334e-05
,,,,,247161,390.0,2242,,,,,,
,,,,,247720,320.0,2242,,,,,,
,,,,,248000,,,6.894789695739746,68.40523529052734,68.70657348632812,266.092041015625,0.5297499999999999,7.833322916666668e-05
,,,,,248219,300.0,2026,,,,,,
,,,,,248776,320.0,2250,,,,,,
,,,,,249000,,,16.69467544555664,63.654144287109375,63.976585388183594,529.6447143554688,0.5276875,7.822906250000001e-05
,,,,,249303,390.0,2114,,,,,,
803.0,289.79477,1150.0,480.0,2892.4,250000,,,24.02375030517578,62.69391632080078,63.00633239746094,397.1100158691406,0.525625,7.812489583333334e-05
,,,,,250020,710.0,2890,,,,,,
,,,,,250659,700.0,2570,,,,,,
,,,,,251000,,,5.971587181091309,58.461185455322266,58.28882598876953,307.330810546875,0.5235624999999999,7.802072916666668e-05
,,,,,251677,710.0,4098,,,,,,
,,,,,252000,,,9.968084335327148,71.74772644042969,70.98114013671875,510.8883972167969,0.5215000000000001,7.79165625e-05
,,,,,252235,320.0,2250,,,,,,
,,,,,252748,270.0,2058,,,,,,
,,,,,253000,,,9.194114685058594,63.96844482421875,63.28645706176758,489.30523681640625,0.5194375,7.781239583333333e-05
,,,,,253440,1300.0,2770,,,,,,
,,,,,254000,,,10.508423805236816,65.64031982421875,66.22454071044922,350.69354248046875,0.517375,7.770822916666666e-05
,,,,,254056,380.0,2482,,,,,,
,,,,,254896,1150.0,3378,,,,,,
,,,,,255000,,,101.2562026977539,69.35169982910156,68.45370483398438,1099.65625,0.5153125000000001,7.76040625e-05
,,,,,255536,720.0,2586,,,,,,
,,,,,256000,,,26.270891189575195,61.34602355957031,61.35620880126953,447.88885498046875,0.51325,7.749989583333333e-05
,,,,,256081,460.0,2194,,,,,,
,,,,,256618,350.0,2154,,,,,,
,,,,,257000,,,12.736411094665527,66.13876342773438,67.28396606445312,493.9452819824219,0.5111874999999999,7.739572916666666e-05
,,,,,257279,1180.0,2642,,,,,,
,,,,,257784,360.0,2042,,,,,,
,,,,,258000,,,28.73655128479004,70.92635345458984,69.60063171386719,929.6632080078125,0.509125,7.72915625e-05
,,,,,258220,270.0,1746,,,,,,
,,,,,258804,750.0,2338,,,,,,
,,,,,259000,,,9.273238182067871,69.90916442871094,69.87220001220703,514.29345703125,0.5070625,7.718739583333335e-05
,,,,,259429,410.0,2506,,,,,,
660.0,340.70514,1270.0,390.0,2425.2,260000,,,8.848526000976562,72.86422729492188,71.31890106201172,619.388916015625,0.505,7.708322916666668e-05
,,,,,260157,670.0,2930,,,,,,
,,,,,260783,460.0,2514,,,,,,
,,,,,261000,,,9.707109451293945,68.62419128417969,67.9490737915039,369.8205261230469,0.5029375,7.69790625e-05
,,,,,261251,320.0,1890,,,,,,
,,,,,261967,410.0,2882,,,,,,
,,,,,262000,,,5.935358047485352,74.08723449707031,73.87581634521484,270.2309875488281,0.500875,7.687489583333333e-05
,,,,,262738,870.0,3090,,,,,,
,,,,,263000,,,17.668373107910156,76.94467163085938,77.5242691040039,499.2042236328125,0.4988125,7.677072916666667e-05
,,,,,263300,420.0,2266,,,,,,
,,,,,264000,,,27.122177124023438,70.8525390625,71.50788879394531,553.1575317382812,0.49675,7.66665625e-05
,,,,,264169,1350.0,3474,,,,,,
,,,,,264671,280.0,2026,,,,,,
,,,,,265000,,,15.928239822387695,75.20885467529297,72.46038818359375,1557.034912109375,0.49468750000000006,7.656239583333333e-05
,,,,,265445,570.0,3098,,,,,,
,,,,,266000,,,5.47065544128418,64.86909484863281,65.61027526855469,385.2008056640625,0.4926250000000001,7.645822916666667e-05
,,,,,266351,1060.0,3650,,,,,,
,,,,,266837,400.0,1962,,,,,,
,,,,,267000,,,5.2109198570251465,77.1644287109375,76.90379333496094,284.27734375,0.4905625,7.63540625e-05
,,,,,267389,390.0,2234,,,,,,
,,,,,267995,500.0,2426,,,,,,
,,,,,268000,,,26.910524368286133,76.15045928955078,76.45643615722656,525.5110473632812,0.48849999999999993,7.624989583333334e-05
,,,,,268700,1160.0,2834,,,,,,
,,,,,269000,,,5.152365684509277,72.38717651367188,71.68092346191406,371.5850830078125,0.48643749999999997,7.614572916666667e-05
,,,,,269281,310.0,2330,,,,,,
495.0,258.62134,890.0,320.0,2238.0,270000,,,336.5014953613281,76.21882629394531,80.78234100341797,1980.70654296875,0.484375,7.60415625e-05
,,,,,270076,460.0,3186,,,,,,
,,,,,270597,340.0,2098,,,,,,
,,,,,270932,220.0,1346,,,,,,
,,,,,271000,,,8.255043983459473,70.17727661132812,68.58948516845703,656.0463256835938,0.4823124999999999,7.593739583333333e-05
,,,,,271451,400.0,2082,,,,,,
,,,,,271922,260.0,1914,,,,,,
,,,,,272000,,,15.817936897277832,72.81356048583984,72.13287353515625,447.19598388671875,0.48024999999999995,7.583322916666666e-05
,,,,,272484,330.0,2250,,,,,,
,,,,,273000,,,12.650544166564941,69.9366226196289,70.79193878173828,411.3135070800781,0.4781875,7.57290625e-05
,,,,,273018,330.0,2162,,,,,,
,,,,,273520,440.0,2010,,,,,,
,,,,,274000,,,8.522758483886719,68.2500991821289,68.01754760742188,352.02203369140625,0.476125,7.562489583333334e-05
,,,,,274019,150.0,2026,,,,,,
,,,,,274511,310.0,1994,,,,,,
,,,,,275000,,,21.149620056152344,64.70723724365234,64.68576049804688,499.5734558105469,0.47406250000000005,7.552072916666667e-05
,,,,,275258,670.0,3002,,,,,,
,,,,,275719,220.0,1858,,,,,,
,,,,,276000,,,15.047489166259766,78.08270263671875,79.15339660644531,579.5125122070312,0.472,7.54165625e-05
,,,,,276446,860.0,2922,,,,,,
,,,,,276990,450.0,2202,,,,,,
,,,,,277000,,,8.509020805358887,62.999664306640625,62.865234375,291.1622619628906,0.4699375,7.531239583333334e-05
,,,,,277474,360.0,1946,,,,,,
,,,,,277955,200.0,1938,,,,,,
,,,,,278000,,,10.069452285766602,68.98908996582031,69.40164184570312,373.5805358886719,0.46787500000000004,7.520822916666668e-05
,,,,,278593,550.0,2562,,,,,,
,,,,,279000,,,9.333843231201172,77.64503479003906,77.61811828613281,365.78448486328125,0.4658125000000001,7.51040625e-05
,,,,,279257,520.0,2658,,,,,,
,,,,,279815,330.0,2250,,,,,,
678.0,183.89127,850.0,370.0,2630.0,280000,,,8.553594589233398,75.74418640136719,75.29633331298828,360.30426025390625,0.46375,7.499989583333333e-05
,,,,,280511,390.0,2802,,,,,,
,,,,,281000,,,5.225257396697998,69.89495086669922,70.02574920654297,292.6642150878906,0.46168750000000003,7.489572916666667e-05
,,,,,281250,600.0,2962,,,,,,
,,,,,281851,770.0,2410,,,,,,
,,,,,282000,,,5.197053909301758,69.08213806152344,68.20401000976562,494.20751953125,0.45962500000000006,7.47915625e-05
,,,,,282359,310.0,2050,,,,,,
,,,,,282817,390.0,1842,,,,,,
,,,,,283000,,,18.75873565673828,78.06466674804688,78.34028625488281,385.1410217285156,0.4575625,7.468739583333333e-05
,,,,,283533,520.0,2882,,,,,,
,,,,,284000,,,20.191007614135742,71.24059295654297,71.33729553222656,552.5849609375,0.4555,7.458322916666667e-05
,,,,,284046,250.0,2074,,,,,,
,,,,,284700,790.0,2642,,,,,,
,,,,,285000,,,8.976838111877441,68.59388732910156,68.77560424804688,377.5325927734375,0.45343749999999994,7.447906250000001e-05
,,,,,285329,660.0,2538,,,,,,
