Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
83.3,74.182274,197.0,11.0,83.3,7500,,,0.026866767555475235,5.794676780700684,5.816648960113525,0.3824363350868225,0.775,0.0005
,,,,,7513,14.0,14,,,,,,
,,,,,7522,9.0,9,,,,,,
,,,,,7534,12.0,12,,,,,,
,,,,,7543,9.0,9,,,,,,
,,,,,7554,11.0,11,,,,,,
,,,,,7564,10.0,10,,,,,,
,,,,,7574,10.0,10,,,,,,
,,,,,7588,14.0,14,,,,,,
,,,,,7603,15.0,15,,,,,,
,,,,,7613,10.0,10,,,,,,
,,,,,7628,15.0,15,,,,,,
,,,,,7645,17.0,17,,,,,,
,,,,,7656,11.0,11,,,,,,
,,,,,7667,11.0,11,,,,,,
,,,,,7682,15.0,15,,,,,,
,,,,,7693,11.0,11,,,,,,
,,,,,7704,11.0,11,,,,,,
,,,,,7712,8.0,8,,,,,,
,,,,,7722,10.0,10,,,,,,
,,,,,7734,12.0,12,,,,,,
,,,,,7742,8.0,8,,,,,,
,,,,,7751,9.0,9,,,,,,
,,,,,7772,21.0,21,,,,,,
,,,,,7783,11.0,11,,,,,,
,,,,,7792,9.0,9,,,,,,
,,,,,7811,19.0,19,,,,,,
,,,,,7829,18.0,18,,,,,,
,,,,,7840,11.0,11,,,,,,
,,,,,7851,11.0,11,,,,,,
,,,,,7862,11.0,11,,,,,,
,,,,,7879,17.0,17,,,,,,
,,,,,7891,12.0,12,,,,,,
,,,,,7905,14.0,14,,,,,,
,,,,,7919,14.0,14,,,,,,
,,,,,7930,11.0,11,,,,,,
,,,,,7939,9.0,9,,,,,,
,,,,,7949,10.0,10,,,,,,
,,,,,7958,9.0,9,,,,,,
,,,,,7967,9.0,9,,,,,,
,,,,,7977,10.0,10,,,,,,
,,,,,7988,11.0,11,,,,,,
,,,,,7999,11.0,11,,,,,,
,,,,,8000,,,0.03882870823144913,5.585202693939209,5.567994117736816,0.38783586025238037,0.76,0.0005
,,,,,8010,11.0,11,,,,,,
,,,,,8021,11.0,11,,,,,,
,,,,,8031,10.0,10,,,,,,
,,,,,8041,10.0,10,,,,,,
,,,,,8055,14.0,14,,,,,,
,,,,,8064,9.0,9,,,,,,
,,,,,8078,14.0,14,,,,,,
,,,,,8091,13.0,13,,,,,,
,,,,,8101,10.0,10,,,,,,
,,,,,8116,15.0,15,,,,,,
,,,,,8127,11.0,11,,,,,,
,,,,,8139,12.0,12,,,,,,
,,,,,8152,13.0,13,,,,,,
,,,,,8165,13.0,13,,,,,,
,,,,,8174,9.0,9,,,,,,
,,,,,8186,12.0,12,,,,,,
,,,,,8199,13.0,13,,,,,,
,,,,,8213,14.0,14,,,,,,
,,,,,8222,9.0,9,,,,,,
,,,,,8235,13.0,13,,,,,,
,,,,,8247,12.0,12,,,,,,
,,,,,8258,11.0,11,,,,,,
,,,,,8266,8.0,8,,,,,,
,,,,,8285,19.0,19,,,,,,
,,,,,8295,10.0,10,,,,,,
,,,,,8304,9.0,9,,,,,,
,,,,,8316,12.0,12,,,,,,
,,,,,8329,13.0,13,,,,,,
,,,,,8339,10.0,10,,,,,,
,,,,,8349,10.0,10,,,,,,
,,,,,8357,8.0,8,,,,,,
,,,,,8367,10.0,10,,,,,,
,,,,,8378,11.0,11,,,,,,
,,,,,8389,11.0,11,,,,,,
,,,,,8404,15.0,15,,,,,,
,,,,,8415,11.0,11,,,,,,
,,,,,8426,11.0,11,,,,,,
,,,,,8436,10.0,10,,,,,,
,,,,,8446,10.0,10,,,,,,
,,,,,8456,10.0,10,,,,,,
,,,,,8467,11.0,11,,,,,,
,,,,,8486,19.0,19,,,,,,
,,,,,8496,10.0,10,,,,,,
,,,,,8509,13.0,13,,,,,,
,,,,,8521,12.0,12,,,,,,
,,,,,8533,12.0,12,,,,,,
,,,,,8554,21.0,21,,,,,,
,,,,,8566,12.0,12,,,,,,
,,,,,8577,11.0,11,,,,,,
,,,,,8588,11.0,11,,,,,,
,,,,,8601,13.0,13,,,,,,
,,,,,8610,9.0,9,,,,,,
,,,,,8623,13.0,13,,,,,,
,,,,,8636,13.0,13,,,,,,
,,,,,8648,12.0,12,,,,,,
,,,,,8665,17.0,17,,,,,,
,,,,,8678,13.0,13,,,,,,
,,,,,8688,10.0,10,,,,,,
,,,,,8699,11.0,11,,,,,,
,,,,,8715,16.0,16,,,,,,
,,,,,8726,11.0,11,,,,,,
,,,,,8738,12.0,12,,,,,,
,,,,,8747,9.0,9,,,,,,
,,,,,8759,12.0,12,,,,,,
,,,,,8775,16.0,16,,,,,,
,,,,,8787,12.0,12,,,,,,
,,,,,8796,9.0,9,,,,,,
,,,,,8810,14.0,14,,,,,,
,,,,,8823,13.0,13,,,,,,
,,,,,8832,9.0,9,,,,,,
,,,,,8845,13.0,13,,,,,,
,,,,,8855,10.0,10,,,,,,
,,,,,8863,8.0,8,,,,,,
,,,,,8879,16.0,16,,,,,,
,,,,,8899,20.0,20,,,,,,
,,,,,8908,9.0,9,,,,,,
,,,,,8921,13.0,13,,,,,,
,,,,,8933,12.0,12,,,,,,
,,,,,8944,11.0,11,,,,,,
,,,,,8953,9.0,9,,,,,,
,,,,,8964,11.0,11,,,,,,
,,,,,8978,14.0,14,,,,,,
,,,,,8987,9.0,9,,,,,,
,,,,,8996,9.0,9,,,,,,
,,,,,9000,,,0.028787706047296524,6.155108451843262,6.126163482666016,0.45782503485679626,0.73,0.0005
,,,,,9012,16.0,16,,,,,,
,,,,,9027,15.0,15,,,,,,
,,,,,9044,17.0,17,,,,,,
,,,,,9054,10.0,10,,,,,,
,,,,,9063,9.0,9,,,,,,
,,,,,9073,10.0,10,,,,,,
,,,,,9094,21.0,21,,,,,,
,,,,,9105,11.0,11,,,,,,
,,,,,9120,15.0,15,,,,,,
,,,,,9143,23.0,23,,,,,,
,,,,,9155,12.0,12,,,,,,
,,,,,9164,9.0,9,,,,,,
,,,,,9182,18.0,18,,,,,,
,,,,,9193,11.0,11,,,,,,
,,,,,9202,9.0,9,,,,,,
,,,,,9214,12.0,12,,,,,,
,,,,,9230,16.0,16,,,,,,
,,,,,9239,9.0,9,,,,,,
,,,,,9248,9.0,9,,,,,,
,,,,,9257,9.0,9,,,,,,
,,,,,9267,10.0,10,,,,,,
,,,,,9278,11.0,11,,,,,,
,,,,,9292,14.0,14,,,,,,
,,,,,9303,11.0,11,,,,,,
,,,,,9311,8.0,8,,,,,,
,,,,,9321,10.0,10,,,,,,
,,,,,9331,10.0,10,,,,,,
,,,,,9350,19.0,19,,,,,,
,,,,,9368,18.0,18,,,,,,
,,,,,9381,13.0,13,,,,,,
,,,,,9402,21.0,21,,,,,,
,,,,,9418,16.0,16,,,,,,
,,,,,9429,11.0,11,,,,,,
,,,,,9445,16.0,16,,,,,,
,,,,,9455,10.0,10,,,,,,
,,,,,9465,10.0,10,,,,,,
,,,,,9479,14.0,14,,,,,,
,,,,,9494,15.0,15,,,,,,
,,,,,9507,13.0,13,,,,,,
,,,,,9519,12.0,12,,,,,,
,,,,,9530,11.0,11,,,,,,
,,,,,9543,13.0,13,,,,,,
,,,,,9552,9.0,9,,,,,,
,,,,,9566,14.0,14,,,,,,
,,,,,9579,13.0,13,,,,,,
,,,,,9588,9.0,9,,,,,,
,,,,,9598,10.0,10,,,,,,
,,,,,9608,10.0,10,,,,,,
,,,,,9617,9.0,9,,,,,,
,,,,,9628,11.0,11,,,,,,
,,,,,9643,15.0,15,,,,,,
,,,,,9656,13.0,13,,,,,,
,,,,,9668,12.0,12,,,,,,
,,,,,9682,14.0,14,,,,,,
,,,,,9691,9.0,9,,,,,,
,,,,,9703,12.0,12,,,,,,
,,,,,9714,11.0,11,,,,,,
,,,,,9733,19.0,19,,,,,,
,,,,,9745,12.0,12,,,,,,
,,,,,9754,9.0,9,,,,,,
,,,,,9764,10.0,10,,,,,,
,,,,,9791,27.0,27,,,,,,
,,,,,9805,14.0,14,,,,,,
,,,,,9816,11.0,11,,,,,,
,,,,,9827,11.0,11,,,,,,
,,,,,9843,16.0,16,,,,,,
,,,,,9853,10.0,10,,,,,,
,,,,,9867,14.0,14,,,,,,
,,,,,9880,13.0,13,,,,,,
,,,,,9891,11.0,11,,,,,,
,,,,,9901,10.0,10,,,,,,
,,,,,9918,17.0,17,,,,,,
,,,,,9926,8.0,8,,,,,,
,,,,,9938,12.0,12,,,,,,
,,,,,9948,10.0,10,,,,,,
,,,,,9959,11.0,11,,,,,,
,,,,,9971,12.0,12,,,,,,
,,,,,9980,9.0,9,,,,,,
,,,,,9990,10.0,10,,,,,,
326.4,67.75574,500.0,230.0,326.4,10000,,,0.04732304811477661,7.0742082595825195,7.122547149658203,1.0423568487167358,0.7,0.0005
,,,,,10005,15.0,15,,,,,,
,,,,,10032,27.0,27,,,,,,
,,,,,10049,17.0,17,,,,,,
,,,,,10065,16.0,16,,,,,,
,,,,,10084,19.0,19,,,,,,
,,,,,10100,16.0,16,,,,,,
,,,,,10111,11.0,11,,,,,,
,,,,,10129,18.0,18,,,,,,
,,,,,10140,11.0,11,,,,,,
,,,,,10151,11.0,11,,,,,,
,,,,,10161,10.0,10,,,,,,
,,,,,10171,10.0,10,,,,,,
,,,,,10182,11.0,11,,,,,,
,,,,,10195,13.0,13,,,,,,
,,,,,10209,14.0,14,,,,,,
,,,,,10221,12.0,12,,,,,,
,,,,,10231,10.0,10,,,,,,
,,,,,10244,13.0,13,,,,,,
,,,,,10255,11.0,11,,,,,,
,,,,,10265,10.0,10,,,,,,
,,,,,10280,15.0,15,,,,,,
,,,,,10293,13.0,13,,,,,,
,,,,,10306,13.0,13,,,,,,
,,,,,10316,10.0,10,,,,,,
,,,,,10328,12.0,12,,,,,,
,,,,,10340,12.0,12,,,,,,
,,,,,10349,9.0,9,,,,,,
,,,,,10365,16.0,16,,,,,,
,,,,,10380,15.0,15,,,,,,
,,,,,10389,9.0,9,,,,,,
,,,,,10401,12.0,12,,,,,,
,,,,,10423,22.0,22,,,,,,
,,,,,10436,13.0,13,,,,,,
,,,,,10450,14.0,14,,,,,,
,,,,,10465,15.0,15,,,,,,
,,,,,10475,10.0,10,,,,,,
,,,,,10487,12.0,12,,,,,,
,,,,,10497,10.0,10,,,,,,
,,,,,10508,11.0,11,,,,,,
,,,,,10518,10.0,10,,,,,,
,,,,,10530,12.0,12,,,,,,
,,,,,10539,9.0,9,,,,,,
,,,,,10551,12.0,12,,,,,,
,,,,,10564,13.0,13,,,,,,
,,,,,10577,13.0,13,,,,,,
,,,,,10594,17.0,17,,,,,,
,,,,,10608,14.0,14,,,,,,
,,,,,10625,17.0,17,,,,,,
,,,,,10643,18.0,18,,,,,,
,,,,,10657,14.0,14,,,,,,
,,,,,10671,14.0,14,,,,,,
,,,,,10684,13.0,13,,,,,,
,,,,,10699,15.0,15,,,,,,
,,,,,10708,9.0,9,,,,,,
,,,,,10721,13.0,13,,,,,,
,,,,,10734,13.0,13,,,,,,
,,,,,10754,20.0,20,,,,,,
,,,,,10765,11.0,11,,,,,,
,,,,,10774,9.0,9,,,,,,
,,,,,10788,14.0,14,,,,,,
,,,,,10798,10.0,10,,,,,,
,,,,,10808,10.0,10,,,,,,
,,,,,10822,14.0,14,,,,,,
,,,,,10835,13.0,13,,,,,,
,,,,,10843,8.0,8,,,,,,
,,,,,10852,9.0,9,,,,,,
,,,,,10866,14.0,14,,,,,,
,,,,,10882,16.0,16,,,,,,
,,,,,10898,16.0,16,,,,,,
,,,,,10907,9.0,9,,,,,,
,,,,,10918,11.0,11,,,,,,
,,,,,10930,12.0,12,,,,,,
,,,,,10943,13.0,13,,,,,,
,,,,,10955,12.0,12,,,,,,
,,,,,10968,13.0,13,,,,,,
,,,,,10984,16.0,16,,,,,,
,,,,,11000,,,0.01171727105975151,7.229934215545654,7.233124256134033,0.2968825697898865,0.67,0.0005
,,,,,11002,18.0,18,,,,,,
,,,,,11022,20.0,20,,,,,,
,,,,,11041,19.0,19,,,,,,
,,,,,11049,8.0,8,,,,,,
,,,,,11062,13.0,13,,,,,,
,,,,,11076,14.0,14,,,,,,
,,,,,11086,10.0,10,,,,,,
,,,,,11103,17.0,17,,,,,,
,,,,,11116,13.0,13,,,,,,
,,,,,11145,29.0,29,,,,,,
,,,,,11158,13.0,13,,,,,,
,,,,,11174,16.0,16,,,,,,
,,,,,11189,15.0,15,,,,,,
,,,,,11199,10.0,10,,,,,,
,,,,,11214,15.0,15,,,,,,
,,,,,11236,22.0,22,,,,,,
,,,,,11253,17.0,17,,,,,,
,,,,,11265,12.0,12,,,,,,
,,,,,11291,26.0,26,,,,,,
,,,,,11303,12.0,12,,,,,,
,,,,,11317,14.0,14,,,,,,
,,,,,11330,13.0,13,,,,,,
,,,,,11347,17.0,17,,,,,,
,,,,,11363,16.0,16,,,,,,
,,,,,11373,10.0,10,,,,,,
,,,,,11395,22.0,22,,,,,,
,,,,,11408,13.0,13,,,,,,
,,,,,11418,10.0,10,,,,,,
,,,,,11434,16.0,16,,,,,,
,,,,,11443,9.0,9,,,,,,
,,,,,11453,10.0,10,,,,,,
,,,,,11467,14.0,14,,,,,,
,,,,,11481,14.0,14,,,,,,
,,,,,11494,13.0,13,,,,,,
,,,,,11507,13.0,13,,,,,,
,,,,,11518,11.0,11,,,,,,
,,,,,11535,17.0,17,,,,,,
,,,,,11549,14.0,14,,,,,,
,,,,,11558,9.0,9,,,,,,
,,,,,11571,13.0,13,,,,,,
,,,,,11583,12.0,12,,,,,,
,,,,,11595,12.0,12,,,,,,
,,,,,11604,9.0,9,,,,,,
,,,,,11616,12.0,12,,,,,,
,,,,,11637,21.0,21,,,,,,
,,,,,11655,18.0,18,,,,,,
,,,,,11670,15.0,15,,,,,,
,,,,,11686,16.0,16,,,,,,
,,,,,11704,18.0,18,,,,,,
,,,,,11721,17.0,17,,,,,,
,,,,,11735,14.0,14,,,,,,
,,,,,11743,8.0,8,,,,,,
,,,,,11756,13.0,13,,,,,,
,,,,,11769,13.0,13,,,,,,
,,,,,11782,13.0,13,,,,,,
,,,,,11793,11.0,11,,,,,,
,,,,,11818,25.0,25,,,,,,
,,,,,11828,10.0,10,,,,,,
,,,,,11841,13.0,13,,,,,,
,,,,,11855,14.0,14,,,,,,
,,,,,11869,14.0,14,,,,,,
,,,,,11879,10.0,10,,,,,,
,,,,,11890,11.0,11,,,,,,
,,,,,11909,19.0,19,,,,,,
,,,,,11925,16.0,16,,,,,,
,,,,,11940,15.0,15,,,,,,
,,,,,11950,10.0,10,,,,,,
,,,,,11960,10.0,10,,,,,,
,,,,,11985,25.0,25,,,,,,
,,,,,12000,15.0,15,,,,,,
,,,,,12000,,,0.044035207480192184,8.170795440673828,8.164693832397461,0.5669923424720764,0.6399999999999999,0.0005
,,,,,12013,13.0,13,,,,,,
,,,,,12025,12.0,12,,,,,,
,,,,,12040,15.0,15,,,,,,
,,,,,12062,22.0,22,,,,,,
,,,,,12085,23.0,23,,,,,,
,,,,,12097,12.0,12,,,,,,
,,,,,12109,12.0,12,,,,,,
,,,,,12122,13.0,13,,,,,,
,,,,,12132,10.0,10,,,,,,
,,,,,12148,16.0,16,,,,,,
,,,,,12162,14.0,14,,,,,,
,,,,,12172,10.0,10,,,,,,
,,,,,12182,10.0,10,,,,,,
,,,,,12199,17.0,17,,,,,,
,,,,,12213,14.0,14,,,,,,
,,,,,12225,12.0,12,,,,,,
,,,,,12247,22.0,22,,,,,,
,,,,,12267,20.0,20,,,,,,
,,,,,12281,14.0,14,,,,,,
,,,,,12290,9.0,9,,,,,,
,,,,,12304,14.0,14,,,,,,
,,,,,12316,12.0,12,,,,,,
,,,,,12337,21.0,21,,,,,,
,,,,,12349,12.0,12,,,,,,
,,,,,12361,12.0,12,,,,,,
,,,,,12370,9.0,9,,,,,,
,,,,,12381,11.0,11,,,,,,
,,,,,12396,15.0,15,,,,,,
,,,,,12409,13.0,13,,,,,,
,,,,,12454,45.0,45,,,,,,
,,,,,12463,9.0,9,,,,,,
,,,,,12478,15.0,15,,,,,,
,,,,,12488,10.0,10,,,,,,
,,,,,12497,9.0,9,,,,,,
321.2,95.06924,500.0,191.0,321.2,12500,,,0.011898274533450603,8.678276062011719,8.68193531036377,0.29503846168518066,0.625,0.0005
,,,,,12507,10.0,10,,,,,,
,,,,,12523,16.0,16,,,,,,
,,,,,12532,9.0,9,,,,,,
,,,,,12549,17.0,17,,,,,,
,,,,,12571,22.0,22,,,,,,
,,,,,12585,14.0,14,,,,,,
,,,,,12602,17.0,17,,,,,,
,,,,,12610,8.0,8,,,,,,
,,,,,12619,9.0,9,,,,,,
,,,,,12630,11.0,11,,,,,,
,,,,,12662,32.0,32,,,,,,
,,,,,12676,14.0,14,,,,,,
,,,,,12690,14.0,14,,,,,,
,,,,,12700,10.0,10,,,,,,
,,,,,12719,19.0,19,,,,,,
,,,,,12746,27.0,27,,,,,,
,,,,,12762,16.0,16,,,,,,
,,,,,12779,17.0,17,,,,,,
,,,,,12802,23.0,23,,,,,,
,,,,,12816,14.0,14,,,,,,
,,,,,12825,9.0,9,,,,,,
,,,,,12843,18.0,18,,,,,,
,,,,,12854,11.0,11,,,,,,
,,,,,12868,14.0,14,,,,,,
,,,,,12882,14.0,14,,,,,,
,,,,,12899,17.0,17,,,,,,
,,,,,12914,15.0,15,,,,,,
,,,,,12937,23.0,23,,,,,,
,,,,,12956,19.0,19,,,,,,
,,,,,12968,12.0,12,,,,,,
,,,,,12986,18.0,18,,,,,,
,,,,,12996,10.0,10,,,,,,
,,,,,13000,,,0.013868184760212898,9.04366683959961,9.049360275268555,0.1415988653898239,0.61,0.0005
,,,,,13005,9.0,9,,,,,,
,,,,,13020,15.0,15,,,,,,
,,,,,13049,29.0,29,,,,,,
,,,,,13064,15.0,15,,,,,,
,,,,,13088,24.0,24,,,,,,
,,,,,13100,12.0,12,,,,,,
,,,,,13110,10.0,10,,,,,,
,,,,,13126,16.0,16,,,,,,
,,,,,13146,20.0,20,,,,,,
,,,,,13157,11.0,11,,,,,,
,,,,,13169,12.0,12,,,,,,
,,,,,13196,27.0,27,,,,,,
,,,,,13223,27.0,27,,,,,,
,,,,,13255,32.0,32,,,,,,
,,,,,13272,17.0,17,,,,,,
,,,,,13284,12.0,12,,,,,,
,,,,,13298,14.0,14,,,,,,
,,,,,13312,14.0,14,,,,,,
,,,,,13330,18.0,18,,,,,,
,,,,,13359,29.0,29,,,,,,
,,,,,13392,33.0,33,,,,,,
,,,,,13405,13.0,13,,,,,,
,,,,,13415,10.0,10,,,,,,
,,,,,13427,12.0,12,,,,,,
,,,,,13436,9.0,9,,,,,,
,,,,,13451,15.0,15,,,,,,
,,,,,13464,13.0,13,,,,,,
,,,,,13474,10.0,10,,,,,,
,,,,,13486,12.0,12,,,,,,
,,,,,13498,12.0,12,,,,,,
,,,,,13518,20.0,20,,,,,,
,,,,,13544,26.0,26,,,,,,
,,,,,13564,20.0,20,,,,,,
,,,,,13586,22.0,22,,,,,,
,,,,,13599,13.0,13,,,,,,
,,,,,13622,23.0,23,,,,,,
,,,,,13641,19.0,19,,,,,,
,,,,,13653,12.0,12,,,,,,
,,,,,13666,13.0,13,,,,,,
,,,,,13714,48.0,48,,,,,,
,,,,,13729,15.0,15,,,,,,
,,,,,13751,22.0,22,,,,,,
,,,,,13768,17.0,17,,,,,,
,,,,,13790,22.0,22,,,,,,
,,,,,13800,10.0,10,,,,,,
,,,,,13836,36.0,36,,,,,,
,,,,,13848,12.0,12,,,,,,
,,,,,13865,17.0,17,,,,,,
,,,,,13884,19.0,19,,,,,,
,,,,,13898,14.0,14,,,,,,
,,,,,13908,10.0,10,,,,,,
,,,,,13925,17.0,17,,,,,,
,,,,,13947,22.0,22,,,,,,
,,,,,13963,16.0,16,,,,,,
,,,,,13973,10.0,10,,,,,,
,,,,,13985,12.0,12,,,,,,
,,,,,14000,,,0.011206867173314095,9.774225234985352,9.805976867675781,0.7054949998855591,0.58,0.0005
,,,,,14001,16.0,16,,,,,,
,,,,,14028,27.0,27,,,,,,
,,,,,14062,34.0,34,,,,,,
,,,,,14071,9.0,9,,,,,,
,,,,,14093,22.0,22,,,,,,
,,,,,14111,18.0,18,,,,,,
,,,,,14120,9.0,9,,,,,,
,,,,,14133,13.0,13,,,,,,
,,,,,14148,15.0,15,,,,,,
,,,,,14171,23.0,23,,,,,,
,,,,,14189,18.0,18,,,,,,
,,,,,14201,12.0,12,,,,,,
,,,,,14211,10.0,10,,,,,,
,,,,,14231,20.0,20,,,,,,
,,,,,14251,20.0,20,,,,,,
,,,,,14268,17.0,17,,,,,,
,,,,,14280,12.0,12,,,,,,
,,,,,14293,13.0,13,,,,,,
,,,,,14306,13.0,13,,,,,,
,,,,,14316,10.0,10,,,,,,
,,,,,14325,9.0,9,,,,,,
,,,,,14343,18.0,18,,,,,,
,,,,,14368,25.0,25,,,,,,
,,,,,14415,47.0,47,,,,,,
,,,,,14428,13.0,13,,,,,,
,,,,,14437,9.0,9,,,,,,
,,,,,14450,13.0,13,,,,,,
,,,,,14477,27.0,27,,,,,,
,,,,,14496,19.0,19,,,,,,
,,,,,14508,12.0,12,,,,,,
,,,,,14538,30.0,30,,,,,,
,,,,,14549,11.0,11,,,,,,
,,,,,14558,9.0,9,,,,,,
,,,,,14567,9.0,9,,,,,,
,,,,,14584,17.0,17,,,,,,
,,,,,14597,13.0,13,,,,,,
,,,,,14617,20.0,20,,,,,,
,,,,,14651,34.0,34,,,,,,
,,,,,14660,9.0,9,,,,,,
,,,,,14689,29.0,29,,,,,,
,,,,,14703,14.0,14,,,,,,
,,,,,14713,10.0,10,,,,,,
,,,,,14731,18.0,18,,,,,,
,,,,,14748,17.0,17,,,,,,
,,,,,14761,13.0,13,,,,,,
,,,,,14772,11.0,11,,,,,,
,,,,,14787,15.0,15,,,,,,
,,,,,14825,38.0,38,,,,,,
,,,,,14836,11.0,11,,,,,,
,,,,,14878,42.0,42,,,,,,
,,,,,14892,14.0,14,,,,,,
,,,,,14932,40.0,40,,,,,,
,,,,,14953,21.0,21,,,,,,
,,,,,14972,19.0,19,,,,,,
,,,,,15000,28.0,28,,,,,,
267.9,29.405613,334.0,231.0,267.9,15000,,,0.03668639808893204,10.092000961303711,10.087984085083008,0.495812326669693,0.55,0.0005
,,,,,15019,19.0,19,,,,,,
,,,,,15031,12.0,12,,,,,,
,,,,,15046,15.0,15,,,,,,
,,,,,15059,13.0,13,,,,,,
,,,,,15091,32.0,32,,,,,,
,,,,,15103,12.0,12,,,,,,
,,,,,15114,11.0,11,,,,,,
,,,,,15128,14.0,14,,,,,,
,,,,,15157,29.0,29,,,,,,
,,,,,15167,10.0,10,,,,,,
,,,,,15181,14.0,14,,,,,,
,,,,,15210,29.0,29,,,,,,
,,,,,15233,23.0,23,,,,,,
,,,,,15249,16.0,16,,,,,,
,,,,,15266,17.0,17,,,,,,
,,,,,15284,18.0,18,,,,,,
,,,,,15296,12.0,12,,,,,,
,,,,,15310,14.0,14,,,,,,
,,,,,15329,19.0,19,,,,,,
,,,,,15344,15.0,15,,,,,,
,,,,,15358,14.0,14,,,,,,
,,,,,15389,31.0,31,,,,,,
,,,,,15411,22.0,22,,,,,,
,,,,,15421,10.0,10,,,,,,
,,,,,15433,12.0,12,,,,,,
,,,,,15447,14.0,14,,,,,,
,,,,,15462,15.0,15,,,,,,
,,,,,15497,35.0,35,,,,,,
,,,,,15526,29.0,29,,,,,,
,,,,,15540,14.0,14,,,,,,
,,,,,15552,12.0,12,,,,,,
,,,,,15566,14.0,14,,,,,,
,,,,,15578,12.0,12,,,,,,
,,,,,15594,16.0,16,,,,,,
,,,,,15632,38.0,38,,,,,,
,,,,,15652,20.0,20,,,,,,
,,,,,15664,12.0,12,,,,,,
,,,,,15685,21.0,21,,,,,,
,,,,,15702,17.0,17,,,,,,
,,,,,15717,15.0,15,,,,,,
,,,,,15755,38.0,38,,,,,,
,,,,,15767,12.0,12,,,,,,
,,,,,15782,15.0,15,,,,,,
,,,,,15809,27.0,27,,,,,,
,,,,,15825,16.0,16,,,,,,
,,,,,15849,24.0,24,,,,,,
,,,,,15866,17.0,17,,,,,,
,,,,,15883,17.0,17,,,,,,
,,,,,15922,39.0,39,,,,,,
,,,,,15949,27.0,27,,,,,,
,,,,,16000,,,0.011787722818553448,9.839427947998047,9.845769882202148,0.27351176738739014,0.52,0.0005
,,,,,16008,59.0,59,,,,,,
,,,,,16024,16.0,16,,,,,,
,,,,,16038,14.0,14,,,,,,
,,,,,16054,16.0,16,,,,,,
,,,,,16075,21.0,21,,,,,,
,,,,,16093,18.0,18,,,,,,
,,,,,16119,26.0,26,,,,,,
,,,,,16134,15.0,15,,,,,,
,,,,,16152,18.0,18,,,,,,
,,,,,16169,17.0,17,,,,,,
,,,,,16181,12.0,12,,,,,,
,,,,,16200,19.0,19,,,,,,
,,,,,16241,41.0,41,,,,,,
,,,,,16262,21.0,21,,,,,,
,,,,,16277,15.0,15,,,,,,
,,,,,16290,13.0,13,,,,,,
,,,,,16331,41.0,41,,,,,,
,,,,,16368,37.0,37,,,,,,
,,,,,16392,24.0,24,,,,,,
,,,,,16412,20.0,20,,,,,,
,,,,,16426,14.0,14,,,,,,
,,,,,16440,14.0,14,,,,,,
,,,,,16458,18.0,18,,,,,,
,,,,,16505,47.0,47,,,,,,
,,,,,16517,12.0,12,,,,,,
,,,,,16530,13.0,13,,,,,,
,,,,,16542,12.0,12,,,,,,
,,,,,16573,31.0,31,,,,,,
,,,,,16584,11.0,11,,,,,,
,,,,,16632,48.0,48,,,,,,
,,,,,16657,25.0,25,,,,,,
,,,,,16669,12.0,12,,,,,,
,,,,,16690,21.0,21,,,,,,
,,,,,16715,25.0,25,,,,,,
,,,,,16770,55.0,55,,,,,,
,,,,,16789,19.0,19,,,,,,
,,,,,16854,65.0,65,,,,,,
,,,,,16866,12.0,12,,,,,,
,,,,,16890,24.0,24,,,,,,
,,,,,16917,27.0,27,,,,,,
,,,,,16934,17.0,17,,,,,,
,,,,,16944,10.0,10,,,,,,
,,,,,16978,34.0,34,,,,,,
,,,,,17000,,,0.015065203420817852,11.739914894104004,11.77125358581543,0.9132981896400452,0.49,0.0005
,,,,,17037,59.0,59,,,,,,
,,,,,17060,23.0,23,,,,,,
,,,,,17076,16.0,16,,,,,,
,,,,,17095,19.0,19,,,,,,
,,,,,17110,15.0,15,,,,,,
,,,,,17129,19.0,19,,,,,,
,,,,,17150,21.0,21,,,,,,
,,,,,17167,17.0,17,,,,,,
,,,,,17188,21.0,21,,,,,,
,,,,,17202,14.0,14,,,,,,
,,,,,17225,23.0,23,,,,,,
,,,,,17235,10.0,10,,,,,,
,,,,,17264,29.0,29,,,,,,
,,,,,17284,20.0,20,,,,,,
,,,,,17318,34.0,34,,,,,,
,,,,,17347,29.0,29,,,,,,
,,,,,17361,14.0,14,,,,,,
,,,,,17383,22.0,22,,,,,,
,,,,,17404,21.0,21,,,,,,
,,,,,17426,22.0,22,,,,,,
,,,,,17439,13.0,13,,,,,,
,,,,,17461,22.0,22,,,,,,
,,,,,17473,12.0,12,,,,,,
,,,,,17487,14.0,14,,,,,,
136.1,8.275868,149.0,121.0,136.1,17500,,,0.013225150294601917,12.206674575805664,12.200103759765625,0.32236799597740173,0.475,0.0005
,,,,,17514,27.0,27,,,,,,
,,,,,17529,15.0,15,,,,,,
,,,,,17540,11.0,11,,,,,,
,,,,,17585,45.0,45,,,,,,
,,,,,17619,34.0,34,,,,,,
,,,,,17636,17.0,17,,,,,,
,,,,,17680,44.0,44,,,,,,
,,,,,17697,17.0,17,,,,,,
,,,,,17719,22.0,22,,,,,,
,,,,,17734,15.0,15,,,,,,
