Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-80.17427,54.130623,12.646355,-120.0031,660.25,-140.78119,90.7785,-6.087059,-289.72675,263.625,4.575621604919434,2293.95361328125,55953,45.699057817459106,,26
-120.84888,102.16978,36.38578,-227.59027,406.4,-55.917255,64.841644,21.63192,-171.36896,585.0,16.68100929260254,2297.22314453125,58878,49.62185549736023,,27
-123.21743,108.06477,-2.2958984,-281.1587,503.75,-92.100334,86.96252,12.246788,-208.08034,312.42857142857144,10.790047645568848,1670.713134765625,61065,52.44709873199463,,28
-12.078874,67.30246,39.765423,-160.30293,309.0,-85.1625,92.526306,-8.6193695,-278.93985,467.3333333333333,12.946358680725098,2371.46337890625,63869,55.905746936798096,,29
-37.84348,73.524506,50.743805,-179.33092,427.42857142857144,-88.17058,82.00402,8.919697,-210.63014,213.0,6.2972025871276855,2146.223876953125,66212,58.55717873573303,,30
-12.0046625,52.309196,49.376865,-95.634155,286.14285714285717,-40.017513,38.339996,12.967804,-107.304756,295.0,13.91537857055664,1537.3626708984375,68277,61.313899755477905,,31
-4.5927143,39.16444,44.41014,-77.63845,166.69230769230768,-23.97188,31.871866,28.882484,-114.41455,152.35714285714286,15.090490341186523,1621.363037109375,70410,62.72452139854431,,32
-10.411268,26.046677,36.544716,-66.09659,141.26666666666668,-2.2532248,36.050102,37.51896,-80.26956,144.42857142857142,17.94993782043457,2180.452880859375,72432,64.08662509918213,,33
-11.115842,18.878815,20.218704,-53.209656,145.78571428571428,-28.398,53.79553,32.65534,-143.18353,151.5,12.717473030090332,1931.1845703125,74553,65.4389500617981,,34
-2.52947,27.714003,45.79349,-57.8698,143.21428571428572,3.9439266,18.510494,43.240364,-19.239567,256.25,17.00998306274414,1609.84130859375,76603,67.27678537368774,,35
-4.7373934,24.732157,33.88356,-50.988953,129.6875,-6.50572,39.123688,76.434944,-54.842632,212.36363636363637,14.186697006225586,1744.4959716796875,78939,69.25774073600769,,36
-9.828331,42.609207,80.4812,-73.724686,214.6,-14.842481,42.114384,45.258118,-80.36464,140.06666666666666,11.560159683227539,1471.4423828125,81040,71.14353799819946,,37
-6.019369,24.393766,46.612648,-45.315468,198.66666666666666,-6.6972604,26.34548,37.973824,-46.068924,138.33333333333334,12.208403587341309,1427.1776123046875,83115,73.22671937942505,,38
5.4536786,25.775614,37.899323,-64.539375,155.6153846153846,-14.277095,41.868595,48.77112,-98.63182,209.42857142857142,10.1693696975708,1727.5125732421875,86047,75.51045727729797,,39
-14.165396,45.710567,50.33348,-116.55988,225.22222222222223,-15.125643,26.385561,39.969955,-55.84767,133.5625,8.98038387298584,1263.8291015625,88184,77.44094562530518,,40
25.865282,44.212612,66.65428,-48.83091,572.75,-8.099898,22.44875,23.29512,-51.455765,155.3846153846154,9.462165832519531,1331.5791015625,90204,79.80790543556213,,41
-38.8899,79.327034,33.430786,-217.08607,327.42857142857144,-13.881851,28.729986,25.844757,-52.588127,258.22222222222223,7.5951972007751465,1133.77001953125,92528,82.73629331588745,,42
-43.055214,39.182545,32.805542,-111.765526,227.55555555555554,-33.12246,34.51326,5.591152,-100.78928,411.85714285714283,4.836258411407471,1011.3912353515625,95411,86.14202904701233,,43
-29.152632,39.07004,23.28955,-70.44241,747.3333333333334,-25.522305,46.49426,25.877289,-123.426926,322.14285714285717,3.132038116455078,1487.3634033203125,97666,89.4043378829956,,44
-65.625046,71.84253,6.2219543,-164.38759,508.8,-0.2301445,29.18252,37.328373,-30.855045,581.75,5.628904819488525,889.9483032226562,99993,93.28174209594727,,45
-110.90746,82.611336,-3.9001312,-205.01929,684.3333333333334,-7.833591,36.863956,61.742447,-56.171165,460.0,5.782815456390381,835.2484130859375,102753,96.69118571281433,,46
-17.964495,86.922485,47.656136,-140.79552,670.6666666666666,-17.311619,51.60798,39.359398,-120.42267,399.2857142857143,3.3244004249572754,1170.6904296875,105548,100.13318371772766,,47
-22.861013,67.28208,65.72773,-123.36775,692.25,19.863525,42.451965,77.62791,-23.18592,774.0,6.329936981201172,770.9591674804688,107870,103.77646064758301,,48
0.65506744,63.036522,62.20134,-128.26126,349.0,-70.1886,94.05175,47.20688,-221.43275,408.6,-1.570663571357727,2218.568115234375,109913,106.77004408836365,,49
2.9996128,20.290926,23.290539,-17.291313,1000.0,-54.64463,74.44676,65.45673,-138.0703,518.25,-1.1656602621078491,1590.6776123046875,111986,109.94373774528503,,50
-87.79176,125.635826,81.34944,-248.97589,557.75,19.352875,10.39431,29.747185,8.958565,1000.0,5.418566703796387,420.5670166015625,113986,113.24970507621765,,51
-14.752842,21.86935,7.1165085,-36.622192,1000.0,22.526274,28.855606,50.891937,-17.063461,774.6666666666666,4.409759044647217,600.9102783203125,116310,116.78575277328491,,52
-10.200886,27.096806,22.096703,-55.23769,485.1666666666667,-53.80836,87.34893,32.014946,-217.40224,538.2,0.5754367113113403,1287.2105712890625,119001,120.94129204750061,,53
14.556141,31.926563,46.482704,-17.370422,1000.0,14.093399,29.564312,40.103233,-26.225533,522.2,5.328971862792969,636.651611328125,121612,124.56511735916138,,54
26.555288,39.37453,97.20611,-16.635307,487.0,-15.595619,86.91565,93.91077,-169.31277,422.6,2.2545053958892822,1594.6556396484375,123725,127.76115727424622,,55
19.200006,55.6839,96.176315,-52.892365,513.4,-25.219444,77.98192,48.889023,-146.70805,563.5,0.2647295296192169,1430.2486572265625,125979,130.86499571800232,,56
78.66963,12.108334,90.77797,66.5613,1000.0,48.758137,39.883244,93.846504,-3.13377,755.0,5.131928443908691,750.62353515625,128244,134.46535730361938,,57
62.214893,82.147446,124.761734,-53.84192,738.6666666666666,17.691298,33.529175,90.837234,-10.140381,488.8333333333333,4.569300174713135,833.8449096679688,131177,138.13035106658936,,58
40.6608,40.00007,108.60566,-10.44799,528.2,77.86442,38.370586,111.85259,24.236256,719.0,5.797823905944824,593.26318359375,133334,141.65857410430908,,59
46.432766,55.83975,106.62454,-14.607037,597.0,39.42343,49.95382,90.415924,-17.505733,615.0,4.701756954193115,682.4491577148438,135794,145.429678440094,,60
63.49005,45.456882,117.22859,6.0655975,734.6666666666666,-11.3365965,48.47326,80.99825,-73.23267,334.6666666666667,0.9015383124351501,949.2427978515625,137802,147.8329141139984,,61
8.053735,46.516186,80.016846,-51.337467,475.5,1.6015129,64.21134,109.712326,-54.649734,618.25,1.072171688079834,644.0392456054688,140275,151.3338761329651,,62
47.057045,46.321445,102.20345,-6.9343185,604.5,23.482458,48.59483,139.49776,-22.795677,254.5,2.1472554206848145,1522.5098876953125,142311,153.94013333320618,,63
36.57476,57.216602,129.49754,-20.299572,592.25,36.948936,58.076702,109.49446,-29.064774,631.5,2.047121286392212,923.015625,144837,157.2216727733612,,64
-5.438025,40.3914,44.897457,-71.322525,411.0,44.013214,65.29423,119.72379,-46.177452,625.0,2.5341320037841797,670.931396484375,147337,160.49551367759705,,65
79.769485,21.796963,101.56645,57.972527,1000.0,60.30542,72.38742,186.33238,-6.8723774,442.0,4.514766216278076,928.5296630859375,149547,163.20831418037415,,66
22.668655,98.811134,121.79207,-122.44759,675.25,113.768265,38.771667,152.53993,74.9966,1000.0,3.275895595550537,431.47576904296875,151547,166.41165685653687,,67
-21.38285,94.54325,52.6005,-181.9698,545.75,-0.9980774,92.9621,105.34854,-148.43822,539.25,-0.819939911365509,900.5463256835938,153704,169.03306770324707,,68
45.390068,70.03804,114.76505,-47.357048,658.5,24.39739,72.997894,97.12292,-75.41841,854.3333333333334,0.6511445045471191,564.6361083984375,156267,173.27096319198608,,69
5.6195054,46.1775,92.44147,-35.886,597.0,90.85335,80.00416,170.8575,10.849192,1000.0,2.5382585525512695,561.3328857421875,158267,176.42799973487854,,70
24.579914,60.149925,108.913376,-49.106346,568.6,-3.4005804,78.63302,127.60132,-81.681274,722.5,-1.375097632408142,668.0702514648438,161157,180.29021310806274,,71
9.948216,134.9534,150.78293,-172.01651,805.3333333333334,63.270397,74.71868,123.77764,-42.006397,779.0,2.6142771244049072,665.5155029296875,163494,183.8686637878418,,72
-15.336736,141.69437,163.91905,-182.53049,667.3333333333334,96.2807,23.078758,119.35946,73.20194,1000.0,2.414884328842163,214.52847290039062,165494,186.83059740066528,,73
-10.059156,71.55389,102.88291,-91.62988,506.25,57.718105,60.065365,140.78575,-11.632748,617.75,1.8539741039276123,503.5617370605469,167965,190.12480783462524,,74
2.4458504,92.65468,95.100525,-90.208824,1000.0,-32.495293,100.27361,119.96826,-140.85321,749.25,-3.0085740089416504,783.4813232421875,170962,193.7366509437561,,75
49.482773,76.19191,107.54777,-58.157314,816.3333333333334,46.403484,73.434586,115.214584,-64.359955,675.25,0.8714392781257629,452.2025451660156,173663,197.0618543624878,,76
61.205597,60.65606,131.68663,-2.8530502,637.0,16.055763,62.038624,101.48346,-56.938683,637.25,0.39474019408226013,427.86700439453125,176212,200.74773859977722,,77
21.33629,56.846798,113.36987,-39.320076,514.75,16.978054,80.89478,122.55284,-86.13011,596.0,-0.4655226469039917,889.1845092773438,179192,204.6095700263977,,78
14.315243,61.423985,116.15637,-40.63469,506.25,104.620636,1.0803833,105.70102,103.54025,1000.0,2.815089464187622,304.5116882324219,181192,207.77370285987854,,79
-16.728287,77.26403,128.88527,-98.58585,435.6,16.139637,56.04487,127.231926,-19.355408,445.2,-1.100977897644043,959.9900512695312,183418,210.1486427783966,,80
17.090792,63.90642,83.59271,-47.50325,614.75,23.575783,100.6329,103.76593,-118.34083,789.6666666666666,-0.392743319272995,530.9112548828125,185787,213.73384952545166,,81
32.80397,104.39486,169.02655,-112.55291,592.25,-34.957077,53.84213,21.326584,-117.191444,407.2,-4.682034492492676,1301.0040283203125,187823,216.24213361740112,,82
-23.168034,36.80883,40.158802,-51.05764,531.25,-19.249762,46.61486,27.336798,-92.836815,650.25,-2.3141329288482666,667.35498046875,190424,219.1380467414856,,83
49.71057,45.242016,97.42772,-11.060946,773.0,28.750784,112.18918,128.80084,-127.91433,879.6666666666666,0.03329984471201897,545.0535888671875,193063,223.5763247013092,,84
55.30472,70.57729,108.83463,-44.41668,778.3333333333334,53.579277,1.397501,54.976776,52.181774,1000.0,1.3153831958770752,219.37835693359375,195063,226.81722831726074,,85
133.57365,62.937912,221.62582,78.28338,937.3333333333334,24.97264,39.7348,84.52125,-27.088242,511.0,1.0725611448287964,753.8231201171875,197107,230.30521440505981,,86
-26.549997,63.654686,37.104687,-90.20468,1000.0,59.92986,58.19636,118.12622,1.7334957,1000.0,1.3896976709365845,214.1603546142578,199107,233.5715947151184,,87
-53.265656,199.87833,93.39952,-335.86844,989.3333333333334,59.447056,59.68903,125.012695,-19.37955,838.6666666666666,2.2647957801818848,324.357177734375,201623,238.02474427223206,,88
-3.4411266,81.350075,73.05052,-116.1082,918.3333333333334,-45.225407,97.84138,81.502426,-156.698,731.3333333333334,-1.8149019479751587,955.7417602539062,203817,242.2398808002472,,89
-173.5854,135.90746,6.2321506,-322.27762,875.6666666666666,-102.98113,160.04086,33.075523,-327.64935,775.0,-5.636744022369385,1184.9315185546875,206142,246.14348101615906,,90
-120.156586,32.141296,-88.01529,-152.29788,1000.0,77.65654,90.19301,167.84955,-12.5364685,1000.0,1.3403156995773315,646.6487426757812,208142,249.57415533065796,,91
-44.162304,61.84809,46.566433,-121.113815,713.5,-114.82856,36.525578,-69.6076,-159.06021,986.0,-4.165991306304932,309.7006530761719,211100,255.3648796081543,,92
8.648933,170.63278,179.28172,-161.98386,1000.0,46.706223,37.50304,84.20927,9.203182,1000.0,1.6869288682937622,185.88050842285156,213100,258.7025589942932,,93
24.93507,67.75104,92.686104,-42.815964,1000.0,-45.393265,110.44099,102.72876,-162.35785,869.3333333333334,-1.8550864458084106,527.5001831054688,215708,262.60695147514343,,94
-21.64241,19.788033,-1.8543777,-41.430443,1000.0,61.89549,69.3977,131.29318,-7.502207,1000.0,2.5037593841552734,305.4771728515625,217708,266.02323627471924,,95
94.69215,19.358192,114.05034,75.333954,1000.0,111.71386,8.106277,119.82014,103.60758,1000.0,3.8543970584869385,374.7940673828125,219708,269.5880343914032,,96
-21.227674,75.17857,83.11619,-91.06302,801.6666666666666,-20.465113,44.526665,24.06155,-64.991776,1000.0,-0.8907540440559387,220.44869995117188,221708,273.43539667129517,,97
85.18225,20.084087,105.26634,65.09817,1000.0,35.689735,84.55252,104.38667,-83.41864,827.0,0.8855965733528137,607.4502563476562,224189,277.26813435554504,,98
74.74138,24.295265,99.036644,50.446114,1000.0,94.80676,15.832077,110.63884,78.974686,1000.0,3.407200336456299,197.15550231933594,226189,280.77024579048157,,99
54.97493,74.95828,126.2845,-57.788277,709.0,143.13951,58.296646,225.50243,98.79413,834.6666666666666,4.043800354003906,480.877685546875,228693,284.9546592235565,,100
60.260517,53.04679,112.16222,-12.600914,768.3333333333334,126.30873,18.67418,144.98291,107.63455,1000.0,3.5683557987213135,268.46044921875,230693,288.0646274089813,,101
26.035263,41.610023,106.48166,-7.24852,423.4,111.66848,6.4827805,118.15126,105.1857,1000.0,2.8982350826263428,238.88804626464844,232693,290.72995710372925,,102
73.45655,63.814487,137.93112,-2.6383743,613.75,147.55254,5.146652,152.69919,142.40588,1000.0,3.057918071746826,360.44219970703125,234693,293.7905783653259,,103
127.393135,13.531456,140.92459,113.86168,1000.0,89.75338,54.38047,141.76468,14.686829,736.6666666666666,1.538801670074463,446.44451904296875,236903,296.90212059020996,,104
76.52987,80.137024,148.2445,-35.325294,736.6666666666666,156.15602,4.3341064,160.49013,151.82191,1000.0,2.8419439792633057,475.6683654785156,238903,299.76656436920166,,105
55.161743,74.67629,165.42397,-17.781761,494.1666666666667,84.83092,81.45554,167.34958,-12.019539,602.5,1.6336411237716675,790.7739868164062,241313,302.8376085758209,,106
138.78711,18.408504,157.19562,120.37861,1000.0,81.093254,86.20822,236.8098,2.6165047,427.4,0.40489277243614197,1003.5408935546875,243450,305.69685912132263,,107
70.845604,69.36949,143.96585,-22.356033,731.6666666666666,156.04913,43.742813,216.7344,115.30825,802.3333333333334,2.768984079360962,602.4641723632812,245857,308.6923508644104,,108
135.01279,35.4694,170.48218,99.54338,1000.0,102.00049,48.672012,157.7749,39.17966,732.3333333333334,1.412880301475525,651.797119140625,248054,311.79434180259705,,109
29.115469,57.92993,136.85367,-19.602661,366.6666666666667,137.83128,43.575214,195.6063,90.37672,917.0,0.8464962840080261,395.0076599121094,250805,315.1683268547058,,110
63.184204,50.37377,148.66998,-2.1762009,495.5,48.25825,60.27762,136.01715,-22.090515,549.8,-0.9120151996612549,905.2000732421875,253554,318.7860040664673,,111
15.865588,44.355873,100.57727,-24.143013,436.0,105.41692,25.24471,128.40286,70.26643,767.3333333333334,0.617968738079071,451.4106750488281,255856,321.75799322128296,,112
52.457794,50.078526,115.54112,-11.963226,547.8,53.637184,83.01194,187.18599,-31.402462,638.5,-1.435387372970581,954.2421875,258410,324.9699652194977,,113
93.57247,13.197319,106.76979,80.37515,1000.0,104.16459,77.19706,210.26936,-4.919262,575.2,1.6422046422958374,731.2874145507812,261286,328.84002685546875,,114
166.82399,26.293625,195.77908,132.14165,773.0,110.95203,93.44318,173.02734,-50.244843,600.75,0.696770191192627,1106.250244140625,263689,331.9396162033081,,115
99.78845,42.56741,171.13861,60.38348,727.0,124.496414,46.446682,170.9431,78.049736,1000.0,0.021138230338692665,398.8936462402344,265689,335.39403891563416,,116
47.87287,67.37171,138.65262,-25.720863,574.4,163.73886,18.559029,182.29788,145.17982,1000.0,1.8629261255264282,491.64544677734375,267689,338.99152970314026,,117
90.990295,47.123283,147.13052,31.821758,715.3333333333334,112.48355,0.8765831,113.36013,111.606964,1000.0,-0.2887026369571686,241.64093017578125,269689,342.0793786048889,,118
30.116247,137.12608,199.89803,-135.92856,691.0,68.021675,39.36056,98.19572,12.425072,756.3333333333334,-0.14325374364852905,506.27435302734375,271958,345.2387547492981,,119
51.878674,89.03184,131.41861,-72.41969,826.3333333333334,96.926704,93.235016,173.30414,-34.342716,777.0,0.2682269811630249,769.1724853515625,274289,348.4708185195923,,120
126.68918,53.01384,179.70302,73.67534,1000.0,63.10983,74.79829,153.59366,-29.583988,759.3333333333334,-0.23206183314323425,561.124755859375,276567,351.5825629234314,,121
125.352264,44.19922,169.55148,81.153046,1000.0,61.589138,68.547066,126.08974,-47.789818,628.0,-0.13455107808113098,746.2152709960938,279079,354.65317821502686,,122
107.65037,93.85774,184.21764,-24.532177,761.6666666666666,161.91975,16.158768,178.07852,145.76099,1000.0,2.1043083667755127,525.9877319335938,281079,357.4853129386902,,123
128.88441,47.16828,188.22058,72.82154,697.6666666666666,54.2558,53.52122,143.77127,1.0295563,548.8,-0.24648435413837433,797.687255859375,283823,360.61505246162415,,124
5.734347,79.871765,82.59882,-110.28285,563.4,34.172256,93.9208,169.58717,-85.318825,500.5,-2.10231614112854,1843.515380859375,285825,363.584760427475,,125
123.10644,62.954674,186.06111,60.151768,1000.0,105.71391,52.921482,158.63539,52.792427,1000.0,0.8302600383758545,318.52569580078125,287825,366.69495153427124,,126
184.25568,10.735278,199.2046,174.48637,704.6666666666666,-25.581257,58.523075,37.546772,-121.37021,657.5,-3.599205255508423,885.0989990234375,290455,370.08249282836914,,127
-26.401484,46.255684,19.854198,-72.657166,1000.0,57.88423,112.37611,177.47676,-92.553116,809.3333333333334,-0.12872324883937836,799.1076049804688,292883,373.9015805721283,,128
7.34634,38.399185,58.39431,-34.218994,774.0,-53.231155,90.09432,60.303677,-188.75635,729.5,-3.097106695175171,1160.33349609375,295801,378.0971064567566,,129
-44.013725,59.734,46.704094,-106.542694,743.25,33.226402,20.68209,53.908493,12.544312,1000.0,-0.10958423465490341,232.35438537597656,297801,381.8665289878845,,130
54.987797,117.728195,172.71599,-62.740395,1000.0,36.45929,87.82468,124.283966,-51.365387,1000.0,-1.0869256258010864,381.6438293457031,299801,385.1996364593506,,131
-35.296383,45.448193,10.15181,-80.744576,1000.0,-54.16899,5.465578,-48.703415,-59.63457,1000.0,-3.134564161300659,379.7923889160156,301801,388.7635409832001,,132
52.26229,125.10386,177.36615,-72.84157,1000.0,-56.594963,40.344448,6.7498016,-103.81003,635.5,-3.4892616271972656,847.6105346679688,304343,392.3745377063751,,133
52.411633,45.793507,98.20514,6.618126,1000.0,-82.74275,11.217087,-71.525665,-93.95984,1000.0,-2.9225072860717773,347.4875183105469,306343,396.1294174194336,,134
-49.205444,9.344801,-39.860645,-58.550247,1000.0,117.961174,57.98301,175.94418,59.978165,1000.0,4.05018424987793,422.97052001953125,308343,399.3782835006714,,135
-44.021328,16.55011,-27.471218,-60.571438,1000.0,-33.667763,1.0417728,-32.62599,-34.709538,1000.0,-0.9804003238677979,300.7616882324219,310343,402.27968978881836,,136
36.34616,111.76581,148.11197,-75.41965,1000.0,22.090874,90.69898,112.789856,-68.60811,1000.0,1.296887993812561,412.5287170410156,312343,405.5148513317108,,137
34.516354,24.586067,59.10242,9.930286,1000.0,13.421997,30.98664,44.408638,-17.564644,1000.0,1.5545320510864258,258.18212890625,314343,409.3685472011566,,138
20.072403,37.007103,57.079506,-16.9347,1000.0,18.760242,60.736027,79.49627,-41.975784,1000.0,1.5295523405075073,270.9957580566406,316343,413.2676360607147,,139
26.310741,7.0848427,33.395584,19.225899,1000.0,62.088833,15.360523,77.449356,46.72831,1000.0,2.7801623344421387,218.24383544921875,318343,417.507306098938,,140
58.83667,4.557333,63.394,54.279335,1000.0,1.573061,15.346521,16.919582,-13.77346,1000.0,0.8048300743103027,138.44357299804688,320343,421.44234251976013,,141
40.22894,54.933544,98.87671,-33.2183,813.0,8.415652,118.693474,95.120125,-159.41133,935.0,0.6023738384246826,731.5464477539062,323148,425.94173860549927,,142
41.32486,1.3459282,42.670788,39.97893,1000.0,50.53943,38.48474,89.02417,12.054691,1000.0,1.8283772468566895,238.32376098632812,325148,429.8367908000946,,143
91.564095,97.55763,190.39865,-41.220055,693.3333333333334,56.17978,19.545639,75.72542,36.63414,1000.0,1.6259722709655762,200.6756591796875,327148,432.9050817489624,,144
90.907005,46.404594,153.90726,43.491318,886.3333333333334,47.310253,45.923885,102.16113,-10.232307,815.3333333333334,2.1187353134155273,403.7576904296875,329594,437.2526752948761,,145
-0.20176952,48.450634,65.566574,-49.731964,684.3333333333334,80.30933,18.901276,99.21061,61.40806,1000.0,2.2923364639282227,150.73577880859375,331594,440.5667440891266,,146
76.408455,74.712654,152.07059,-25.292816,790.3333333333334,90.06492,24.143974,114.20889,65.920944,1000.0,2.387963056564331,178.33384704589844,333594,443.869104385376,,147
44.142155,77.281,116.98865,-62.840073,858.0,54.90817,12.030514,66.93868,42.877655,1000.0,0.5249587893486023,108.85252380371094,335594,447.802640914917,,148
93.35141,7.9592743,101.310684,85.392136,1000.0,111.99994,30.067081,142.06702,81.93285,1000.0,2.4173970222473145,218.24102783203125,337594,451.3835275173187,,149
81.77285,6.77639,88.54924,74.99646,1000.0,54.50351,79.43157,130.50543,-55.13433,820.3333333333334,0.421154648065567,429.1986083984375,340055,455.4759593009949,,150
87.22195,5.9800873,93.202034,81.24186,1000.0,109.28888,7.2822685,116.57115,102.006615,1000.0,1.8705211877822876,174.5511932373047,342055,458.9107117652893,,151
88.20932,5.163162,93.37248,83.04616,1000.0,96.11275,7.361801,103.47455,88.750946,1000.0,1.0406607389450073,112.33055114746094,344055,462.5018756389618,,152
67.985886,25.160954,93.14684,42.824936,1000.0,75.32045,13.973869,89.29432,61.34658,1000.0,0.38418644666671753,123.62345886230469,346055,466.5219666957855,,153
71.42197,16.85458,88.27654,54.567383,1000.0,132.05537,1.7246246,133.78,130.33075,1000.0,1.7420055866241455,285.98931884765625,348055,470.10997223854065,,154
86.032394,33.07356,119.10596,52.95884,1000.0,115.32592,18.625114,133.95103,96.700806,1000.0,1.4727505445480347,196.42747497558594,350055,473.69893741607666,,155
17.69251,60.52186,64.13548,-67.79157,890.6666666666666,76.85168,12.250359,89.102036,64.60132,1000.0,-0.362914502620697,192.6649932861328,352055,477.6428942680359,,156
124.04144,41.833565,162.77948,65.94783,842.6666666666666,84.6543,2.7448425,87.39914,81.909454,1000.0,-0.07470276206731796,234.7294921875,354055,481.0270640850067,,157
64.30115,12.114431,76.41558,52.186718,1000.0,47.45923,41.589905,89.04913,5.869323,1000.0,-1.0883809328079224,123.09771728515625,356055,484.0981345176697,,158
-75.62028,21.768984,-54.028397,-105.42085,706.6666666666666,-17.463062,58.460884,79.97478,-67.13483,661.5,-3.898131847381592,1206.0679931640625,358701,487.4581093788147,,159
