Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
15.476923,7.7083526,41.0,4.0,15.476923076923077,9.333333,5.417735,33.0,4.0,9.333333333333334,-0.026196790859103203,1008,0.5255711078643799,9.333333,0
29.057142,15.499204,73.0,6.0,29.057142857142857,16.491804,10.17329,52.0,5.0,16.491803278688526,-0.06273003667593002,2014,1.018136978149414,,1
39.115383,16.497847,94.0,16.0,39.11538461538461,32.258064,12.791044,59.0,15.0,32.25806451612903,0.003521537873893976,3014,1.376645565032959,,2
49.142857,14.317107,89.0,19.0,49.142857142857146,32.741936,14.228476,61.0,14.0,32.74193548387097,-0.0412137508392334,4029,1.7475640773773193,,3
38.73077,16.978622,73.0,12.0,38.73076923076923,54.894737,25.322954,119.0,11.0,54.89473684210526,-0.015373478643596172,5072,2.1202871799468994,,4
38.37037,17.65964,87.0,13.0,38.370370370370374,34.566666,18.30789,95.0,13.0,34.56666666666667,0.006798967719078064,6109,2.497692823410034,,5
33.5,15.237563,64.0,11.0,33.5,34.62069,17.428501,66.0,11.0,34.62068965517241,-0.005629404913634062,7113,2.8901326656341553,,6
30.617647,14.529918,64.0,12.0,30.61764705882353,28.62857,12.50391,55.0,14.0,28.62857142857143,0.020364910364151,8115,3.2930312156677246,,7
28.571428,16.812048,64.0,9.0,28.571428571428573,31.84375,14.411604,58.0,11.0,31.84375,-0.006397880148142576,9134,3.660167932510376,,8
29.657143,13.036087,60.0,13.0,29.65714285714286,26.921053,12.467604,66.0,12.0,26.92105263157895,0.003352432744577527,10157,4.061664819717407,,9
28.828571,12.690797,59.0,10.0,28.82857142857143,32.0,15.354153,67.0,10.0,32.0,0.028077401220798492,11181,4.431957244873047,,10
44.347828,19.537275,99.0,12.0,44.34782608695652,33.4,16.263662,74.0,10.0,33.4,0.00696253078058362,12183,4.79457426071167,,11
55.77778,15.138456,81.0,34.0,55.77777777777778,42.416668,13.735346,75.0,22.0,42.416666666666664,-0.02452235110104084,13201,5.181697130203247,,12
61.17647,21.707237,118.0,29.0,61.1764705882353,51.3,18.490808,102.0,29.0,51.3,0.026761626824736595,14227,5.562000274658203,,13
74.86667,28.5584,131.0,39.0,74.86666666666666,53.473682,16.24279,97.0,33.0,53.473684210526315,0.02624712884426117,15243,5.954683780670166,,14
81.38461,35.590702,150.0,28.0,81.38461538461539,60.52941,23.472431,108.0,33.0,60.529411764705884,0.006531065795570612,16272,6.34158992767334,,15
139.875,72.41622,259.0,57.0,139.875,73.07143,37.719765,160.0,26.0,73.07142857142857,-0.00868990272283554,17295,6.740171670913696,,16
92.09091,36.66917,168.0,47.0,92.0909090909091,92.545456,60.08534,250.0,29.0,92.54545454545455,-0.002162873512133956,18313,7.147760629653931,,17
145.28572,58.762753,220.0,33.0,145.28571428571428,90.0,41.08325,172.0,27.0,90.0,-0.02760482020676136,19393,7.564335346221924,,18
112.0,24.585453,139.0,56.0,112.0,99.90909,30.001377,138.0,50.0,99.9090909090909,-0.02362232096493244,20492,8.006750583648682,,19
130.75,47.49671,234.0,64.0,130.75,83.0,44.064636,180.0,34.0,83.0,-0.029049213975667953,21571,8.424885511398315,,20
83.333336,25.795132,131.0,38.0,83.33333333333333,134.375,57.519424,243.0,45.0,134.375,-0.010968656279146671,22646,8.84709620475769,,21
93.09091,29.589478,128.0,47.0,93.0909090909091,125.375,31.511654,178.0,84.0,125.375,-0.021855629980564117,23649,9.24972653388977,,22
70.46667,20.966217,103.0,21.0,70.46666666666667,102.8,9.217375,121.0,82.0,102.8,0.0010991597082465887,24677,9.660841703414917,,23
104.9,48.22126,193.0,28.0,104.9,97.0,39.48763,194.0,24.0,97.0,-0.03293352201581001,25744,10.069772481918335,,24
84.0,21.760939,127.0,41.0,84.0,86.5,24.119493,128.0,54.0,86.5,-0.01891487091779709,26782,10.45502495765686,,25
104.4,32.227936,150.0,62.0,104.4,78.23077,20.78888,129.0,52.0,78.23076923076923,-0.01725395955145359,27799,10.827569961547852,,26
92.454544,36.67886,149.0,41.0,92.45454545454545,81.23077,18.643019,108.0,46.0,81.23076923076923,0.014632911421358585,28855,11.22244644165039,,27
79.69231,23.759644,122.0,23.0,79.6923076923077,93.36364,23.515074,129.0,51.0,93.36363636363636,-0.03194202855229378,29882,11.600109577178955,,28
80.92308,11.228135,98.0,60.0,80.92307692307692,89.25,25.567312,149.0,60.0,89.25,0.00471688574180007,30953,11.995309114456177,,29
96.666664,37.211857,203.0,58.0,96.66666666666667,89.0,18.726095,135.0,65.0,89.0,-0.0201511662453413,32021,12.418800115585327,,30
79.76923,14.879794,114.0,59.0,79.76923076923077,78.46154,17.735733,123.0,57.0,78.46153846153847,-0.005527795758098364,33041,12.792899131774902,,31
91.545456,16.57141,121.0,63.0,91.54545454545455,87.25,12.557368,107.0,65.0,87.25,0.016508949920535088,34088,13.173062801361084,,32
91.27273,16.960333,126.0,69.0,91.27272727272727,83.61539,14.355586,113.0,63.0,83.61538461538461,0.027608441188931465,35175,13.555525302886963,,33
78.38461,17.420317,124.0,59.0,78.38461538461539,90.0,36.563957,203.0,52.0,90.0,-0.01842840574681759,36345,13.965628147125244,,34
79.53846,15.280028,107.0,58.0,79.53846153846153,84.5,17.830217,124.0,64.0,84.5,0.030593669041991234,37359,14.338242292404175,,35
91.90909,26.272884,149.0,61.0,91.9090909090909,81.46154,27.55586,125.0,18.0,81.46153846153847,-0.00804124679416418,38418,14.717090845108032,,36
74.5,26.784191,144.0,19.0,74.5,84.0,22.237356,126.0,35.0,84.0,-0.029593855142593384,39426,15.094712734222412,,37
67.86667,28.144548,121.0,11.0,67.86666666666666,67.066666,24.879622,100.0,7.0,67.06666666666666,-0.018328065052628517,40432,15.465561389923096,,38
81.84615,22.027416,144.0,51.0,81.84615384615384,73.85714,10.966554,97.0,58.0,73.85714285714286,-0.02467210404574871,41466,15.85616135597229,,39
93.0,27.018513,134.0,46.0,93.0,93.818184,30.294968,152.0,42.0,93.81818181818181,0.023041924461722374,42498,16.25703501701355,,40
89.083336,27.80725,140.0,41.0,89.08333333333333,125.875,45.690365,224.0,56.0,125.875,0.01391233317553997,43505,16.64859175682068,,41
77.0,11.6090145,108.0,62.0,77.0,82.23077,10.605905,107.0,66.0,82.23076923076923,-0.006744998507201672,44574,17.042795419692993,,42
85.083336,16.002386,134.0,66.0,85.08333333333333,75.14286,10.356896,109.0,65.0,75.14285714285714,-0.013283480890095234,45626,17.435160636901855,,43
94.90909,10.317281,114.0,79.0,94.9090909090909,80.23077,8.468529,100.0,70.0,80.23076923076923,0.007009010761976242,46669,17.842055320739746,,44
149.42857,36.671738,224.0,114.0,149.42857142857142,100.4,12.281693,123.0,78.0,100.4,-0.028017379343509674,47673,18.24034833908081,,45
110.4,14.994666,147.0,95.0,110.4,150.42857,29.198128,186.0,106.0,150.42857142857142,-0.02168201468884945,48726,18.66878342628479,,46
87.333336,4.1096096,94.0,80.0,87.33333333333333,108.8,7.6131463,125.0,99.0,108.8,0.01730268821120262,49814,19.074966430664062,,47
71.4,16.28005,89.0,31.0,71.4,86.083336,7.0292053,102.0,78.0,86.08333333333333,0.016416167840361595,50847,19.468369007110596,,48
74.64286,4.202162,84.0,68.0,74.64285714285714,75.71429,10.22901,88.0,42.0,75.71428571428571,-0.02413722686469555,51907,19.87370276451111,,49
