value/v_loss,value/v_mean,value/v_max,value/v_min,critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/actor_loss,actor/mse,step
0.0014990621712058783,0.08125121891498566,0.1989830881357193,-0.06563308089971542,1.4144437313079834,0.026693057268857956,0.21278122067451477,-0.1061081737279892,14.272819519042969,0.5031460523605347,0
0.03801159933209419,-36.25709915161133,0.22181400656700134,-38.320098876953125,0.490622878074646,-36.96517562866211,-0.8109006881713867,-38.86753463745117,6.717239856719971,0.1502254605293274,10000
0.05818774551153183,-54.282222747802734,-0.007708698511123657,-59.86363983154297,1.3371555805206299,-54.94601058959961,-0.231972336769104,-60.368717193603516,10.011653900146484,0.13730329275131226,20000
0.17781135439872742,-59.354949951171875,-0.36970847845077515,-72.00474548339844,0.8829616904258728,-59.72728729248047,-0.015147775411605835,-72.28975677490234,8.815279006958008,0.14964528381824493,30000
0.1276952028274536,-61.24541473388672,-0.32040756940841675,-77.26531219482422,1.1793169975280762,-61.92936706542969,-0.329887717962265,-77.4433822631836,5.9780097007751465,0.16584673523902893,40000
0.11186888068914413,-63.519535064697266,-0.6060755848884583,-79.21961212158203,0.7276917695999146,-64.01158142089844,-0.508364200592041,-79.2923812866211,10.359087944030762,0.18957024812698364,50000
0.22753828763961792,-62.006202697753906,-0.5381224751472473,-79.50527954101562,2.593362808227539,-62.544166564941406,0.18824611604213715,-79.56888580322266,6.763552665710449,0.17773795127868652,60000
0.1725291758775711,-61.33504104614258,-0.1737627387046814,-79.97753143310547,1.143489122390747,-61.777793884277344,0.22957392036914825,-80.01712036132812,6.096502304077148,0.21039634943008423,70000
0.1128769963979721,-60.566162109375,-0.4550267457962036,-80.47509002685547,0.5366731882095337,-60.962867736816406,-0.4093396067619324,-80.581787109375,7.358726501464844,0.14809219539165497,80000
0.14464955031871796,-63.575927734375,-0.5455459356307983,-81.22086334228516,0.9034146070480347,-63.97605514526367,-0.16893023252487183,-81.4546127319336,8.880035400390625,0.17321237921714783,90000
0.14744406938552856,-62.27016067504883,-0.34843456745147705,-82.24491882324219,0.660672664642334,-62.78663635253906,-0.007372453808784485,-82.32968139648438,11.613289833068848,0.1787651926279068,100000
0.2813054323196411,-61.65889358520508,-0.5272666811943054,-83.03416442871094,0.6463035941123962,-61.90531921386719,-0.46576768159866333,-83.0113296508789,13.933942794799805,0.165475994348526,110000
0.11987636983394623,-64.33865356445312,-6.521006107330322,-83.65862274169922,0.5952938795089722,-64.98198699951172,-6.3501973152160645,-83.85590362548828,6.925383567810059,0.161858469247818,120000
0.09010720252990723,-63.49285888671875,-0.5241312384605408,-84.28855895996094,0.5391461849212646,-64.1329345703125,-0.5899705290794373,-84.59696960449219,4.207367897033691,0.15447193384170532,130000
0.14943304657936096,-64.16532897949219,-0.31247395277023315,-84.91179656982422,1.3804137706756592,-64.43138122558594,-0.33598801493644714,-84.7911148071289,6.809566497802734,0.16182288527488708,140000
0.1699564903974533,-64.91544342041016,-0.5271391272544861,-85.39924621582031,0.8732087016105652,-65.12921142578125,-0.27406859397888184,-85.31867218017578,10.274812698364258,0.155785471200943,150000
0.14686039090156555,-65.7799072265625,-0.3026207685470581,-85.93955993652344,0.5374881029129028,-66.16781616210938,-0.3316476345062256,-85.97763061523438,9.097020149230957,0.15198764204978943,160000
0.11211685836315155,-64.80957794189453,-0.6823456287384033,-86.42124938964844,0.5186341404914856,-64.96728515625,-0.33241018652915955,-86.36740112304688,12.476103782653809,0.14953270554542542,170000
0.18046951293945312,-65.54934692382812,-0.3559883236885071,-87.09880828857422,1.0195119380950928,-65.76655578613281,-0.12754899263381958,-87.0897216796875,9.791397094726562,0.13682878017425537,180000
0.18046334385871887,-65.3016128540039,-0.909010112285614,-87.36338806152344,0.6191911697387695,-65.55221557617188,-0.4949880540370941,-87.27474975585938,9.426963806152344,0.12290437519550323,190000
0.10831785202026367,-64.79367065429688,-0.5060411691665649,-87.8160171508789,0.9490203261375427,-65.12216186523438,-0.528718113899231,-87.67881774902344,6.672607898712158,0.14744558930397034,200000
0.18702350556850433,-67.31632995605469,-0.3639950752258301,-87.9793701171875,0.7633542418479919,-67.80705261230469,-0.4501800239086151,-88.16757202148438,9.783082962036133,0.13416743278503418,210000
0.1232617124915123,-65.31878662109375,-0.5431112051010132,-88.48245239257812,2.519629716873169,-65.69805908203125,-0.21855556964874268,-88.54212188720703,7.109282970428467,0.14079397916793823,220000
0.09004601836204529,-65.25190734863281,-5.65161657333374,-88.7208023071289,6.006131172180176,-65.53853607177734,-4.759660720825195,-88.6828842163086,5.418517112731934,0.12272456288337708,230000
0.12930087745189667,-66.63255310058594,-0.5477097630500793,-88.9428482055664,1.033879280090332,-66.78424072265625,-0.06555403769016266,-88.97822570800781,10.071730613708496,0.14286211133003235,240000
0.16112591326236725,-67.71025085449219,-0.2780006229877472,-89.35643005371094,1.2708923816680908,-67.9409408569336,-0.8157861232757568,-89.30421447753906,12.762588500976562,0.14517298340797424,250000
0.12974944710731506,-64.87513732910156,-0.4037209749221802,-89.34803009033203,2.0677082538604736,-65.36711120605469,-0.440947562456131,-89.53192901611328,4.881214141845703,0.11296996474266052,260000
0.16899126768112183,-67.13088989257812,-0.41509079933166504,-89.49873352050781,0.8754414319992065,-67.46533966064453,-0.24231261014938354,-89.71208953857422,15.48790168762207,0.14411260187625885,270000
0.17039309442043304,-67.04095458984375,-0.28701359033584595,-90.04531860351562,5.320919036865234,-67.20549011230469,0.18227750062942505,-89.84442138671875,14.198020935058594,0.12950503826141357,280000
0.1838344931602478,-67.20439147949219,-0.8118332028388977,-90.16244506835938,0.5173859596252441,-67.65370178222656,-0.2935062646865845,-90.31983184814453,12.102035522460938,0.15123863518238068,290000
0.3486776351928711,-67.41123962402344,-0.7472573518753052,-90.46353912353516,1.2578189373016357,-67.60183715820312,-0.048568546772003174,-90.25614929199219,14.377058982849121,0.1278001219034195,300000
0.10184702277183533,-67.66438293457031,-0.4565889537334442,-90.42533111572266,0.8497561812400818,-67.87368774414062,0.4274533689022064,-90.5057601928711,7.902591228485107,0.12291103601455688,310000
0.10416002571582794,-66.49112701416016,-0.297376811504364,-90.72453308105469,0.5423896312713623,-66.68766784667969,0.1513022780418396,-90.65950012207031,9.047866821289062,0.13268616795539856,320000
0.19744175672531128,-67.93035888671875,-0.1474924385547638,-90.77486419677734,0.6883251667022705,-68.32515716552734,0.1403328776359558,-90.7977523803711,7.052305221557617,0.11902092397212982,330000
0.18424564599990845,-64.98513793945312,-0.1636551320552826,-91.02799224853516,0.8649455308914185,-65.17919158935547,-0.22541218996047974,-90.78372955322266,12.918952941894531,0.13155756890773773,340000
0.10358744859695435,-67.87274169921875,-0.0708349347114563,-91.01251220703125,0.5543015003204346,-68.22052764892578,-0.0761544406414032,-91.13524627685547,9.905170440673828,0.12467525899410248,350000
0.21872183680534363,-66.47480773925781,-0.5233551859855652,-91.08059692382812,0.9412290453910828,-66.85560607910156,-0.08275794982910156,-90.9669189453125,6.141031265258789,0.1254470944404602,360000
0.10782084614038467,-68.02156829833984,-0.5529239177703857,-91.3764877319336,0.7620187401771545,-68.10244750976562,-0.5412395596504211,-91.26994323730469,12.344959259033203,0.1339908242225647,370000
0.38505297899246216,-68.73568725585938,-0.5319472551345825,-91.33982849121094,1.279861569404602,-69.01573944091797,-0.25620749592781067,-91.4076156616211,24.595643997192383,0.13885563611984253,380000
0.15318593382835388,-66.84230041503906,-0.5008378028869629,-91.58407592773438,3.5778043270111084,-67.11134338378906,0.22462192177772522,-91.5827865600586,12.74864387512207,0.13598468899726868,390000
