critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
0.9861232042312622,0.005994490347802639,0.14961576461791992,-0.15920162200927734,1.414968490600586,0.18142101168632507,4.422430038452148,-3.188882827758789,0.4422430098056793,5.681794166564941,0.9997000694274902,0
0.24558283388614655,-18.069013595581055,-0.5230677127838135,-38.76093673706055,18.393529891967773,17.107614517211914,0.9715709090232849,0.3143436908721924,0.09715709090232849,0.10992950946092606,0.14567336440086365,10000
0.13084794580936432,-18.202280044555664,0.22285892069339752,-35.26030349731445,18.4885311126709,17.378658294677734,0.8311450481414795,0.2787289023399353,0.08311449736356735,-0.013326270505785942,0.11220449209213257,20000
0.1318798065185547,-17.740619659423828,0.09835955500602722,-35.34109115600586,17.902950286865234,16.790203094482422,0.8307324647903442,0.28201398253440857,0.08307324349880219,-0.0009309642482548952,0.1111019179224968,30000
0.19595259428024292,-16.52939224243164,0.22482973337173462,-36.83488082885742,16.861045837402344,15.791568756103516,0.7871192693710327,0.2823590636253357,0.07871192693710327,0.0017501037800684571,0.11132103949785233,40000
0.13361842930316925,-16.28446388244629,0.036810778081417084,-36.16740798950195,16.53749656677246,15.43803596496582,0.8129104375839233,0.2865506410598755,0.08129104971885681,-0.00805201381444931,0.1122492253780365,50000
0.12170304358005524,-16.984437942504883,0.12304913997650146,-39.30071258544922,17.371715545654297,16.224843978881836,0.847194492816925,0.29967665672302246,0.0847194567322731,-0.014843043871223927,0.11579787731170654,60000
0.11435995250940323,-16.210895538330078,0.09784640371799469,-36.322994232177734,16.571533203125,15.434732437133789,0.8539262413978577,0.28287434577941895,0.08539262413978577,0.03331955894827843,0.11573552340269089,70000
0.1110079437494278,-16.451528549194336,0.052058376371860504,-43.30580139160156,16.716800689697266,15.60845947265625,0.8327937722206116,0.2755475342273712,0.08327937871217728,-0.015026547014713287,0.11535868793725967,80000
0.10854832828044891,-16.845401763916016,0.04372043162584305,-34.91986846923828,17.177658081054688,16.063077926635742,0.8425425291061401,0.2720370888710022,0.08425424993038177,0.0057265316136181355,0.11531273275613785,90000
0.10952763259410858,-16.534793853759766,0.20125241577625275,-34.683780670166016,16.870697021484375,15.72915267944336,0.8763374090194702,0.26520687341690063,0.08763374388217926,0.023621467873454094,0.11588122695684433,100000
0.10554385185241699,-16.82184600830078,0.056925371289253235,-38.751869201660156,17.078632354736328,15.957254409790039,0.8119426965713501,0.30943500995635986,0.08119426667690277,-0.01841057278215885,0.11575992405414581,110000
0.09857774525880814,-16.455547332763672,0.054837971925735474,-35.70899200439453,16.81203842163086,15.651522636413574,0.8637535572052002,0.29676318168640137,0.08637535572052002,-0.012046108022332191,0.11566339433193207,120000
0.1044163703918457,-16.26280975341797,0.03504100441932678,-35.98542404174805,16.51929473876953,15.381369590759277,0.8390560746192932,0.29886773228645325,0.08390560746192932,0.010530026629567146,0.11556156724691391,130000
0.1162053570151329,-16.263893127441406,0.10518406331539154,-41.3220329284668,16.5789852142334,15.433908462524414,0.8383366465568542,0.3067397475242615,0.08383367210626602,0.0071634347550570965,0.11545490473508835,140000
0.10619409382343292,-16.668785095214844,-0.0023819655179977417,-34.927833557128906,16.889230728149414,15.865276336669922,0.7350866794586182,0.288867712020874,0.07350866496562958,0.015489279292523861,0.11505435407161713,150000
0.10314349085092545,-16.610071182250977,0.053487539291381836,-33.758296966552734,16.86699867248535,15.760011672973633,0.8272968530654907,0.2796890139579773,0.08272968232631683,0.020083285868167877,0.1162085235118866,160000
0.11121884733438492,-15.80720329284668,-0.010212689638137817,-29.28804588317871,16.029775619506836,14.953142166137695,0.7948405146598816,0.2817918062210083,0.07948405295610428,0.0024737899657338858,0.11585233360528946,170000
0.11105333268642426,-15.883670806884766,0.13172274827957153,-42.57405471801758,16.135025024414062,15.089205741882324,0.7531579732894897,0.29266172647476196,0.07531580328941345,-0.01153517421334982,0.11599024385213852,180000
0.1332663595676422,-16.865137100219727,0.10467197000980377,-38.24203109741211,17.21234130859375,16.12718963623047,0.7947046756744385,0.2904469668865204,0.07947047054767609,0.010282354429364204,0.11567756533622742,190000
0.11434119939804077,-16.57897186279297,0.01993332803249359,-33.82451629638672,16.878137588500977,15.793304443359375,0.7896279096603394,0.2952057719230652,0.0789627954363823,-0.02104603685438633,0.1156860813498497,200000
0.09619484841823578,-16.30980110168457,0.028248503804206848,-36.14753723144531,16.57346534729004,15.437217712402344,0.8539133071899414,0.282335102558136,0.0853913277387619,0.022390205413103104,0.11583272367715836,210000
0.11148425936698914,-16.289104461669922,0.036372676491737366,-32.60174560546875,16.566341400146484,15.49525260925293,0.7739715576171875,0.29711705446243286,0.07739715278148651,-0.023836160078644753,0.1153944805264473,220000
0.11612212657928467,-16.410907745361328,0.02682383358478546,-43.2403564453125,16.794574737548828,15.647284507751465,0.8632544279098511,0.2840367555618286,0.08632545173168182,0.017749005928635597,0.11544232070446014,230000
0.09961274266242981,-15.405864715576172,0.04806256294250488,-31.377079010009766,15.675688743591309,14.656017303466797,0.7404876351356506,0.27918362617492676,0.07404876500368118,0.012695614248514175,0.11580326408147812,240000
0.08947835862636566,-16.220905303955078,0.0059436410665512085,-31.760807037353516,16.53877067565918,15.427762985229492,0.8404871225357056,0.2705215513706207,0.08404870331287384,-0.013158608227968216,0.11586305499076843,250000
0.12482860684394836,-16.15496826171875,0.059928566217422485,-33.16510772705078,16.423324584960938,15.367912292480469,0.7775276303291321,0.2778858542442322,0.07775276899337769,-0.01148908119648695,0.11548502743244171,260000
