critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
0.9861232042312622,0.005994490347802639,0.14961576461791992,-0.15920162200927734,41.21684265136719,0.18142101168632507,44.224300384521484,-3.188882827758789,0.4422430098056793,5.655556678771973,0.9997000694274902,0
0.4374840259552002,-38.43540954589844,-0.16478294134140015,-40.13249588012695,45.756019592285156,38.49457931518555,4.366084098815918,2.8953537940979004,0.04366084188222885,0.10788436979055405,1.0277849435806274,10000
2.057344913482666,-51.74732971191406,1.1790488958358765,-63.416290283203125,57.98487854003906,50.72901916503906,4.714968204498291,2.5408880710601807,0.04714968055486679,-0.04098115116357803,1.047464370727539,20000
2.2980923652648926,-36.15669250488281,0.21700745820999146,-53.568885803222656,42.18745040893555,35.455726623535156,4.095059394836426,2.636664867401123,0.04095059260725975,-0.011744050309062004,1.0386801958084106,30000
1.7005263566970825,-33.25453186035156,0.3098067343235016,-49.19218826293945,39.881431579589844,32.668617248535156,4.546838283538818,2.6659770011901855,0.04546838253736496,-0.002346158493310213,1.0388996601104736,40000
1.1412464380264282,-33.14734649658203,0.20526808500289917,-51.4908447265625,39.03050231933594,32.43541717529297,3.912869930267334,2.6822152137756348,0.03912869840860367,-0.11838474869728088,1.033013105392456,50000
0.6171038150787354,-34.688621520996094,0.30360764265060425,-53.65532684326172,41.72551727294922,34.23600769042969,4.8463544845581055,2.643153429031372,0.048463545739650726,-0.1134478822350502,1.0364279747009277,60000
1.2185615301132202,-32.9095344543457,0.16486993432044983,-57.16292190551758,39.57671356201172,32.258995056152344,4.762861728668213,2.554853916168213,0.04762861505150795,0.19526250660419464,1.0339406728744507,70000
1.1325361728668213,-32.570350646972656,0.11970317363739014,-54.90488815307617,39.00587844848633,31.980993270874023,4.51465368270874,2.5102319717407227,0.04514653980731964,-0.2325485646724701,1.0272272825241089,80000
0.6549054384231567,-33.87656021118164,0.049486175179481506,-50.757080078125,40.62446212768555,33.290863037109375,4.902052402496338,2.4315435886383057,0.049020521342754364,0.05885395035147667,1.0354312658309937,90000
1.0797778367996216,-32.97157287597656,0.2386723905801773,-50.819915771484375,39.488033294677734,32.25718307495117,4.898748874664307,2.3320999145507812,0.0489874929189682,0.20536766946315765,1.0282034873962402,100000
1.2247090339660645,-33.03794860839844,0.4701976180076599,-58.2253532409668,39.49421691894531,32.40131378173828,4.361539363861084,2.7313668727874756,0.043615393340587616,-0.12317444384098053,1.028606653213501,110000
0.8582658767700195,-32.87006378173828,-0.00013859570026397705,-51.803794860839844,39.74215316772461,32.23489761352539,4.8360371589660645,2.6712188720703125,0.04836037755012512,-0.10018662363290787,1.0336891412734985,120000
0.9822378158569336,-32.82476043701172,0.12665148079395294,-52.20038604736328,39.01462173461914,31.995197296142578,4.443697452545166,2.5757272243499756,0.044436976313591,0.14434178173542023,1.0262362957000732,130000
0.8501614928245544,-32.43928527832031,0.7923207879066467,-59.279144287109375,38.931617736816406,31.7740535736084,4.481970310211182,2.675596237182617,0.04481969773769379,0.10604038089513779,1.0294345617294312,140000
1.013121485710144,-32.86932373046875,0.07297013700008392,-50.44963455200195,38.79777526855469,32.20372772216797,4.029325008392334,2.564724922180176,0.04029325023293495,0.16726671159267426,1.0281234979629517,150000
0.8589234352111816,-32.792877197265625,0.1729888916015625,-50.61205291748047,39.35108184814453,32.06242370605469,4.832098960876465,2.456559658050537,0.04832099378108978,0.16462500393390656,1.035178542137146,160000
0.9583870768547058,-31.782276153564453,0.27016669511795044,-50.24576950073242,38.11166000366211,31.100204467773438,4.44611120223999,2.5653443336486816,0.04446110874414444,8.501096453983337e-05,1.0328192710876465,170000
1.1145617961883545,-30.743854522705078,0.19857750833034515,-60.81328201293945,36.822669982910156,29.979000091552734,4.1335320472717285,2.7101380825042725,0.04133531451225281,-0.15717513859272003,1.0317883491516113,180000
