Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,5648,-150.21138,96,,,,,,
,,,,,5724,-8.8474045,76,,,,,,
,,,,,5816,-157.32126,92,,,,,,
,,,,,5898,-276.0092,82,,,,,,
,,,,,6017,-128.41417,119,,,,,,
,,,,,6114,-114.66162,97,,,,,,
,,,,,6170,-92.29899,56,,,,,,
,,,,,6259,-134.82306,89,,,,,,
,,,,,6323,-111.730804,64,,,,,,
,,,,,6384,-123.11887,61,,,,,,
,,,,,6470,-176.84927,86,,,,,,
,,,,,6529,-125.2525,59,,,,,,
,,,,,6604,-115.34971,75,,,,,,
,,,,,6676,-136.9357,72,,,,,,
,,,,,6770,-159.21027,94,,,,,,
,,,,,6858,-243.93146,88,,,,,,
,,,,,6939,-99.28825,81,,,,,,
,,,,,7034,-116.8815,95,,,,,,
,,,,,7109,-76.09105,75,,,,,,
,,,,,7179,-123.95999,70,,,,,,
,,,,,7260,-132.17303,81,,,,,,
,,,,,7340,-99.964584,80,,,,,,
,,,,,7427,-89.54434,87,,,,,,
,,,,,7486,-82.769325,59,,,,,,
,,,,,7556,-119.793106,70,,,,,,
,,,,,7655,-205.52289,99,,,,,,
,,,,,7737,-322.83356,82,,,,,,
,,,,,7813,-122.0362,76,,,,,,
,,,,,7876,-115.41306,63,,,,,,
,,,,,7949,-224.04639,73,,,,,,
,,,,,8045,-109.75455,96,,,,,,
,,,,,8114,-91.045166,69,,,,,,
,,,,,8173,-69.83551,59,,,,,,
,,,,,8232,-77.20889,59,,,,,,
,,,,,8328,-391.0232,96,,,,,,
,,,,,8425,-262.27142,97,,,,,,
,,,,,8531,-143.39633,106,,,,,,
,,,,,8628,-226.81766,97,,,,,,
,,,,,8712,-150.93376,84,,,,,,
,,,,,8796,-157.98631,84,,,,,,
,,,,,8870,-99.245804,74,,,,,,
,,,,,8973,-104.07768,103,,,,,,
,,,,,9067,-109.15556,94,,,,,,
,,,,,9132,-86.32886,65,,,,,,
,,,,,9188,-52.651337,56,,,,,,
,,,,,9250,-98.014595,62,,,,,,
,,,,,9318,-77.66904,68,,,,,,
,,,,,9378,-118.53443,60,,,,,,
,,,,,9442,-71.73682,64,,,,,,
,,,,,9526,-556.721,84,,,,,,
,,,,,9636,1.8703232,110,,,,,,
,,,,,9703,-133.59723,67,,,,,,
,,,,,9793,-194.1598,90,,,,,,
,,,,,9860,-105.05718,67,,,,,,
,,,,,9952,-167.53088,92,,,,,,
-767.77814,206.03867,-493.5879,-1099.7369,107.5,10000,,,,,,,,
,,,,,10024,-119.32499,72,,,,,,
,,,,,10113,-374.3394,89,,,,,,
,,,,,10186,-131.94524,73,,,,,,
,,,,,10251,-194.59708,65,,,,,,
,,,,,10313,-63.45643,62,,,,,,
,,,,,10408,-280.54013,95,,,,,,
,,,,,10498,-208.48375,90,,,,,,
,,,,,10551,-100.32423,53,,,,,,
,,,,,10633,-122.39528,82,,,,,,
,,,,,10720,-126.16514,87,,,,,,
,,,,,10782,-86.64321,62,,,,,,
,,,,,10853,-133.95079,71,,,,,,
,,,,,10917,-113.13878,64,,,,,,
,,,,,10983,-131.42809,66,,,,,,
,,,,,11065,-31.473686,82,,,,,,
,,,,,11133,-308.79053,68,,,,,,
,,,,,11211,-104.63912,78,,,,,,
,,,,,11284,-78.008575,73,,,,,,
,,,,,11372,-228.83661,88,,,,,,
,,,,,11450,-116.37322,78,,,,,,
,,,,,11515,-115.257645,65,,,,,,
,,,,,11591,21.922966,76,,,,,,
,,,,,11652,-75.66148,61,,,,,,
,,,,,11722,-297.6476,70,,,,,,
,,,,,11780,-91.52022,58,,,,,,
,,,,,11843,-139.39865,63,,,,,,
,,,,,11915,-124.22924,72,,,,,,
,,,,,11999,-230.48596,84,,,,,,
,,,,,12081,-245.35931,82,,,,,,
,,,,,12154,-95.09391,73,,,,,,
,,,,,12214,-66.85071,60,,,,,,
,,,,,12312,-129.60759,98,,,,,,
,,,,,12367,-112.18023,55,,,,,,
,,,,,12468,-156.836,101,,,,,,
,,,,,12531,-320.7362,63,,,,,,
,,,,,12602,-71.7951,71,,,,,,
,,,,,12697,-251.02542,95,,,,,,
,,,,,12760,-93.85563,63,,,,,,
,,,,,12860,-145.23337,100,,,,,,
,,,,,12936,-185.3049,76,,,,,,
,,,,,13039,-121.821785,103,,,,,,
,,,,,13115,-133.15256,76,,,,,,
,,,,,13182,-94.36412,67,,,,,,
,,,,,13243,-98.051384,61,,,,,,
,,,,,13347,-324.95294,104,,,,,,
,,,,,13416,-83.008835,69,,,,,,
,,,,,13518,-232.25772,102,,,,,,
,,,,,13628,-109.9846,110,,,,,,
,,,,,13694,-122.797676,66,,,,,,
,,,,,13784,-177.63454,90,,,,,,
,,,,,13844,-143.35915,60,,,,,,
,,,,,13933,-68.41608,89,,,,,,
,,,,,13992,-111.02763,59,,,,,,
,,,,,14080,-141.41376,88,,,,,,
,,,,,14158,-99.70967,78,,,,,,
,,,,,14238,-194.72705,80,,,,,,
,,,,,14315,-145.55017,77,,,,,,
,,,,,14387,-144.9956,72,,,,,,
,,,,,14456,-165.3641,69,,,,,,
,,,,,14551,-347.1487,95,,,,,,
,,,,,14645,-196.95715,94,,,,,,
,,,,,14768,-34.863388,123,,,,,,
,,,,,14845,-290.57904,77,,,,,,
,,,,,14931,-111.3246,86,,,,,,
,,,,,15029,-191.79843,98,,,,,,
,,,,,15106,-135.7552,77,,,,,,
,,,,,15189,-176.45929,83,,,,,,
,,,,,15266,-98.41916,77,,,,,,
,,,,,15362,-109.08285,96,,,,,,
,,,,,15454,-193.24716,92,,,,,,
,,,,,15511,-109.860146,57,,,,,,
,,,,,15605,-131.71089,94,,,,,,
,,,,,15686,-139.61784,81,,,,,,
,,,,,15759,-93.27147,73,,,,,,
,,,,,15814,-91.213295,55,,,,,,
,,,,,15883,-118.1694,69,,,,,,
,,,,,15947,-119.01146,64,,,,,,
,,,,,16011,-167.8804,64,,,,,,
,,,,,16094,-154.96019,83,,,,,,
,,,,,16155,-113.32631,61,,,,,,
,,,,,16240,-222.21187,85,,,,,,
,,,,,16342,-174.4478,102,,,,,,
,,,,,16448,-287.05408,106,,,,,,
,,,,,16555,-412.05673,107,,,,,,
,,,,,16623,-187.88812,68,,,,,,
,,,,,16699,-201.45398,76,,,,,,
,,,,,16787,-286.09988,88,,,,,,
,,,,,16891,-91.38928,104,,,,,,
,,,,,16957,-79.12822,66,,,,,,
,,,,,17059,-115.52696,102,,,,,,
,,,,,17165,-93.664986,106,,,,,,
,,,,,17248,-244.44086,83,,,,,,
,,,,,17335,-138.82123,87,,,,,,
,,,,,17430,-20.17112,95,,,,,,
,,,,,17549,-91.99815,119,,,,,,
,,,,,17656,-116.23807,107,,,,,,
,,,,,17752,-124.471725,96,,,,,,
,,,,,17814,-103.20627,62,,,,,,
,,,,,17908,-107.75104,94,,,,,,
,,,,,17973,-139.92838,65,,,,,,
,,,,,18047,-178.5499,74,,,,,,
,,,,,18131,-107.08975,84,,,,,,
,,,,,18206,-107.39815,75,,,,,,
,,,,,18284,-344.31494,78,,,,,,
,,,,,18394,-248.25386,110,,,,,,
,,,,,18470,-181.66638,76,,,,,,
,,,,,18530,-101.8358,60,,,,,,
,,,,,18589,-18.135513,59,,,,,,
,,,,,18681,-295.6864,92,,,,,,
,,,,,18783,-176.6879,102,,,,,,
,,,,,18840,-161.55016,57,,,,,,
,,,,,18918,-100.839645,78,,,,,,
,,,,,18987,-277.4127,69,,,,,,
,,,,,19048,-167.34232,61,,,,,,
,,,,,19119,-209.36336,71,,,,,,
,,,,,19179,-115.04576,60,,,,,,
,,,,,19262,-325.27478,83,,,,,,
,,,,,19341,-7.7174683,79,,,,,,
,,,,,19438,-124.55698,97,,,,,,
,,,,,19503,-246.18207,65,,,,,,
,,,,,19585,-130.84674,82,,,,,,
,,,,,19664,-166.08951,79,,,,,,
,,,,,19764,-252.0688,100,,,,,,
,,,,,19855,-241.74777,91,,,,,,
,,,,,19939,-116.159195,84,,,,,,
-782.761,237.08134,-437.81354,-1269.117,119.7,20000,,,11.3626070022583,-0.08487831056118011,-0.9514691829681396,5.151983261108398,0.88,0.001
,,,,,20022,-126.71887,83,,,,,,
,,,,,20082,-124.07954,60,,,,,,
,,,,,20162,-233.12401,80,,,,,,
,,,,,20258,-152.44485,96,,,,,,
,,,,,20310,-76.04479,52,,,,,,
,,,,,20375,-119.75091,65,,,,,,
,,,,,20470,-457.62308,95,,,,,,
,,,,,20584,-208.2345,114,,,,,,
,,,,,20694,-386.19394,110,,,,,,
,,,,,20778,-135.40019,84,,,,,,
,,,,,20846,-158.11288,68,,,,,,
,,,,,20963,-622.4378,117,,,,,,
,,,,,21000,,,41.94772720336914,-1.7757091522216797,-2.6974315643310547,32.37424850463867,0.874,0.001
,,,,,21061,-346.95508,98,,,,,,
,,,,,21172,-539.2294,111,,,,,,
,,,,,21272,-517.6712,100,,,,,,
,,,,,21379,-500.76675,107,,,,,,
,,,,,21485,-354.75714,106,,,,,,
,,,,,21589,-10.439743,104,,,,,,
,,,,,21682,-507.84747,93,,,,,,
,,,,,21783,-445.88654,101,,,,,,
,,,,,21856,-132.37854,73,,,,,,
,,,,,21951,-593.099,95,,,,,,
,,,,,22000,,,12.46440601348877,-10.963570594787598,-11.18942642211914,57.35790252685547,0.868,0.001
,,,,,22036,-143.57985,85,,,,,,
,,,,,22096,-224.0377,60,,,,,,
,,,,,22178,8.685463,82,,,,,,
,,,,,22281,-507.89774,103,,,,,,
,,,,,22374,-345.59778,93,,,,,,
,,,,,22454,-302.78864,80,,,,,,
,,,,,22526,-200.04321,72,,,,,,
,,,,,22625,-355.72702,99,,,,,,
,,,,,22760,-351.93124,135,,,,,,
,,,,,22839,-389.54123,79,,,,,,
,,,,,22898,-181.69382,59,,,,,,
,,,,,22989,-281.70416,91,,,,,,
,,,,,23000,,,33.44259262084961,-20.1887264251709,-20.920366287231445,126.40430450439453,0.862,0.001
,,,,,23089,-175.65881,100,,,,,,
,,,,,23171,-190.4296,82,,,,,,
,,,,,23258,-460.13483,87,,,,,,
,,,,,23360,-429.4342,102,,,,,,
,,,,,23417,-86.90031,57,,,,,,
,,,,,23505,-480.35126,88,,,,,,
,,,,,23623,-438.4368,118,,,,,,
,,,,,23733,-438.41833,110,,,,,,
,,,,,23802,-95.90259,69,,,,,,
,,,,,23889,-139.19035,87,,,,,,
,,,,,23962,-361.092,73,,,,,,
,,,,,24000,,,13.1574125289917,-20.9996337890625,-20.868301391601562,36.21535873413086,0.856,0.001
,,,,,24061,-523.7411,99,,,,,,
,,,,,24142,-440.72614,81,,,,,,
,,,,,24219,-200.0637,77,,,,,,
,,,,,24330,-520.3416,111,,,,,,
,,,,,24424,-168.24588,94,,,,,,
,,,,,24484,-335.9431,60,,,,,,
,,,,,24578,-329.16223,94,,,,,,
,,,,,24641,-101.25639,63,,,,,,
,,,,,24723,-206.37152,82,,,,,,
,,,,,24811,-341.64008,88,,,,,,
,,,,,24874,-74.357086,63,,,,,,
,,,,,24972,-137.39386,98,,,,,,
,,,,,25000,,,22.834026336669922,-9.216815948486328,-9.853327751159668,84.89044189453125,0.85,0.001
,,,,,25083,-275.93213,111,,,,,,
,,,,,25178,-558.22864,95,,,,,,
,,,,,25269,-287.91953,91,,,,,,
,,,,,25365,-469.31882,96,,,,,,
,,,,,25450,-452.86765,85,,,,,,
,,,,,25537,-399.71844,87,,,,,,
,,,,,25607,-311.09103,70,,,,,,
,,,,,25676,-103.3682,69,,,,,,
,,,,,25762,-288.5495,86,,,,,,
,,,,,25870,-532.11743,108,,,,,,
,,,,,25941,-360.46368,71,,,,,,
,,,,,26000,,,64.65957641601562,-4.222304344177246,-2.8703725337982178,76.8920669555664,0.844,0.001
,,,,,26048,-341.21027,107,,,,,,
,,,,,26149,-286.7781,101,,,,,,
,,,,,26237,-170.1678,88,,,,,,
,,,,,26298,-70.50899,61,,,,,,
,,,,,26429,-117.295006,131,,,,,,
,,,,,26494,-125.75417,65,,,,,,
,,,,,26587,-279.87216,93,,,,,,
,,,,,26692,-582.2941,105,,,,,,
,,,,,26759,-80.86381,67,,,,,,
,,,,,26846,-387.65182,87,,,,,,
,,,,,26919,-277.21167,73,,,,,,
,,,,,27000,,,6.4077253341674805,1.7738218307495117,1.892303466796875,46.50253677368164,0.838,0.001
,,,,,27030,-92.88014,111,,,,,,
,,,,,27092,-206.4068,62,,,,,,
,,,,,27152,-73.340744,60,,,,,,
,,,,,27242,-246.3072,90,,,,,,
,,,,,27326,-324.67072,84,,,,,,
,,,,,27453,-248.77225,127,,,,,,
,,,,,27537,-444.93695,84,,,,,,
,,,,,27675,-24.790764,138,,,,,,
,,,,,27750,-359.62604,75,,,,,,
,,,,,27844,-374.57718,94,,,,,,
,,,,,27937,-408.76114,93,,,,,,
,,,,,28000,,,3.553846836090088,13.55366325378418,14.168972969055176,95.47845458984375,0.832,0.001
,,,,,28052,-368.63174,115,,,,,,
,,,,,28159,-328.70374,107,,,,,,
,,,,,28255,-379.31924,96,,,,,,
,,,,,28342,-443.61996,87,,,,,,
,,,,,28412,-209.86845,70,,,,,,
,,,,,28517,-470.4302,105,,,,,,
,,,,,28616,-479.70035,99,,,,,,
,,,,,28710,-517.18884,94,,,,,,
,,,,,28775,-84.1145,65,,,,,,
,,,,,28861,-483.45047,86,,,,,,
,,,,,28945,-211.61664,84,,,,,,
,,,,,29000,,,91.01904296875,10.194097518920898,11.772432327270508,243.8469696044922,0.8260000000000001,0.001
,,,,,29069,-341.03735,124,,,,,,
,,,,,29144,-373.0241,75,,,,,,
,,,,,29220,-99.278885,76,,,,,,
,,,,,29323,-138.39322,103,,,,,,
,,,,,29391,-116.29507,68,,,,,,
,,,,,29485,-393.34668,94,,,,,,
,,,,,29577,-340.81927,92,,,,,,
,,,,,29672,-361.00995,95,,,,,,
,,,,,29765,-360.13293,93,,,,,,
,,,,,29838,-239.68391,73,,,,,,
,,,,,29918,-276.99783,80,,,,,,
-52.44645,98.701294,215.95386,-174.18652,503.1,30000,,,22.37491798400879,6.535196781158447,6.002206802368164,140.74021911621094,0.82,0.001
,,,,,30015,-354.05548,97,,,,,,
,,,,,30100,-95.59895,85,,,,,,
,,,,,30204,-180.4151,104,,,,,,
,,,,,30292,-315.39297,88,,,,,,
,,,,,30389,-297.8051,97,,,,,,
,,,,,30462,-118.93935,73,,,,,,
,,,,,30579,-294.41254,117,,,,,,
,,,,,30633,-97.62116,54,,,,,,
,,,,,30736,-403.35812,103,,,,,,
,,,,,30821,-288.85602,85,,,,,,
,,,,,30941,-121.60116,120,,,,,,
,,,,,31000,,,6.3975396156311035,20.082992553710938,19.097400665283203,141.2461700439453,0.8140000000000001,0.001
,,,,,31018,-250.96268,77,,,,,,
,,,,,31112,-425.4184,94,,,,,,
,,,,,31197,-467.14706,85,,,,,,
,,,,,31273,-259.84503,76,,,,,,
,,,,,31342,-190.2483,69,,,,,,
,,,,,31441,-252.63481,99,,,,,,
,,,,,31533,-352.4723,92,,,,,,
,,,,,31632,-236.91676,99,,,,,,
,,,,,31739,-511.27176,107,,,,,,
,,,,,31836,-397.16168,97,,,,,,
,,,,,31984,-335.6676,148,,,,,,
,,,,,32000,,,19.037912368774414,16.157154083251953,15.371746063232422,156.36767578125,0.808,0.001
,,,,,32095,-410.71237,111,,,,,,
,,,,,32150,-105.23816,55,,,,,,
,,,,,32215,-242.70703,65,,,,,,
,,,,,32309,-276.0299,94,,,,,,
,,,,,32396,-123.39989,87,,,,,,
,,,,,32470,-294.55322,74,,,,,,
,,,,,32582,-170.83987,112,,,,,,
,,,,,32670,-287.10263,88,,,,,,
,,,,,32742,-12.825104,72,,,,,,
,,,,,32825,-280.08386,83,,,,,,
,,,,,32896,-204.27211,71,,,,,,
,,,,,32955,-132.92964,59,,,,,,
,,,,,33000,,,9.983172416687012,30.33331298828125,29.179637908935547,146.6232452392578,0.802,0.001
,,,,,33024,-180.61513,69,,,,,,
,,,,,33117,-129.93555,93,,,,,,
,,,,,33177,-181.61818,60,,,,,,
,,,,,33246,-192.67935,69,,,,,,
,,,,,33369,-377.33444,123,,,,,,
,,,,,33436,-71.594826,67,,,,,,
,,,,,33558,-120.89993,122,,,,,,
,,,,,33651,-387.01944,93,,,,,,
,,,,,33749,-362.4711,98,,,,,,
,,,,,33829,-42.002625,80,,,,,,
,,,,,33913,-30.603111,84,,,,,,
,,,,,34000,,,15.286593437194824,12.31737995147705,12.440882682800293,80.31172943115234,0.796,0.001
,,,,,34036,-469.82455,123,,,,,,
,,,,,34126,-148.83589,90,,,,,,
,,,,,34201,-132.88428,75,,,,,,
,,,,,34315,-325.0498,114,,,,,,
,,,,,34401,-204.78847,86,,,,,,
,,,,,34485,-113.62824,84,,,,,,
,,,,,34595,-456.56076,110,,,,,,
,,,,,34664,-101.08947,69,,,,,,
,,,,,34724,-131.76402,60,,,,,,
,,,,,34850,-220.83444,126,,,,,,
,,,,,34934,-141.7439,84,,,,,,
,,,,,34990,-88.39485,56,,,,,,
,,,,,35000,,,3.3057713508605957,28.989704132080078,29.466184616088867,88.5870132446289,0.79,0.001
,,,,,35088,-166.34587,98,,,,,,
,,,,,35211,-243.04424,123,,,,,,
,,,,,35313,-152.53595,102,,,,,,
,,,,,35408,-314.33508,95,,,,,,
,,,,,35493,-155.76126,85,,,,,,
,,,,,35598,-261.34863,105,,,,,,
,,,,,35683,-272.888,85,,,,,,
,,,,,35760,-111.00997,77,,,,,,
,,,,,35851,-130.81288,91,,,,,,
,,,,,35933,-450.47064,82,,,,,,
,,,,,36000,,,2.1421144008636475,28.010883331298828,27.906932830810547,43.919620513916016,0.784,0.001
,,,,,36052,-272.20148,119,,,,,,
,,,,,36121,-334.29095,69,,,,,,
,,,,,36208,-453.54135,87,,,,,,
,,,,,36296,-378.70416,88,,,,,,
,,,,,36392,-372.42047,96,,,,,,
,,,,,36469,-107.76609,77,,,,,,
,,,,,36543,-137.91763,74,,,,,,
,,,,,36616,-223.5516,73,,,,,,
,,,,,36714,-107.82634,98,,,,,,
,,,,,36788,-123.224075,74,,,,,,
,,,,,36875,-383.81418,87,,,,,,
,,,,,36950,-115.17341,75,,,,,,
,,,,,37000,,,3.182102680206299,15.910754203796387,15.52586841583252,69.5103759765625,0.778,0.001
,,,,,37055,-253.69653,105,,,,,,
,,,,,37134,-359.50482,79,,,,,,
,,,,,37229,-313.08417,95,,,,,,
,,,,,37296,-143.53224,67,,,,,,
,,,,,37394,-224.76791,98,,,,,,
,,,,,37485,-192.17859,91,,,,,,
,,,,,37557,-116.45206,72,,,,,,
,,,,,37647,-218.84218,90,,,,,,
,,,,,37727,-90.56649,80,,,,,,
,,,,,37840,-145.8515,113,,,,,,
,,,,,37953,-133.27586,113,,,,,,
,,,,,38000,,,48.077388763427734,30.739452362060547,29.83022689819336,189.88296508789062,0.772,0.001
,,,,,38037,-132.63162,84,,,,,,
,,,,,38134,-321.09595,97,,,,,,
,,,,,38254,-440.2599,120,,,,,,
,,,,,38330,-144.0155,76,,,,,,
,,,,,38454,-308.10513,124,,,,,,
,,,,,38517,-86.399055,63,,,,,,
,,,,,38606,-94.593414,89,,,,,,
,,,,,38708,-387.7627,102,,,,,,
,,,,,38819,-423.99658,111,,,,,,
,,,,,38932,-102.66823,113,,,,,,
,,,,,39000,,,126.9181137084961,12.54410171508789,13.849600791931152,296.1208801269531,0.766,0.001
,,,,,39013,-212.12613,81,,,,,,
,,,,,39094,-447.7697,81,,,,,,
,,,,,39159,-73.515495,65,,,,,,
,,,,,39255,-524.2258,96,,,,,,
,,,,,39342,-296.3114,87,,,,,,
,,,,,39440,-329.4685,98,,,,,,
,,,,,39508,-185.56471,68,,,,,,
,,,,,39581,-121.740585,73,,,,,,
,,,,,39664,-468.28802,83,,,,,,
,,,,,39763,-304.8199,99,,,,,,
,,,,,39830,-50.81128,67,,,,,,
,,,,,39904,-271.86856,74,,,,,,
,,,,,39992,-157.84708,88,,,,,,
-144.0912,57.977383,-60.149246,-269.1517,978.8,40000,,,42.39043045043945,12.754322052001953,12.200758934020996,153.90931701660156,0.76,0.001
,,,,,40080,-159.83244,88,,,,,,
,,,,,40141,-64.31354,61,,,,,,
,,,,,40210,-107.470375,69,,,,,,
,,,,,40289,-257.54785,79,,,,,,
,,,,,40389,-171.59338,100,,,,,,
,,,,,40466,-88.12902,77,,,,,,
,,,,,40567,-195.56909,101,,,,,,
,,,,,40677,-134.20657,110,,,,,,
,,,,,40790,-83.676216,113,,,,,,
,,,,,40892,-127.985825,102,,,,,,
,,,,,40961,-88.49396,69,,,,,,
,,,,,41000,,,181.8061981201172,10.113578796386719,11.648897171020508,414.20440673828125,0.754,0.001
,,,,,41042,-144.19669,81,,,,,,
,,,,,41147,-94.81647,105,,,,,,
,,,,,41247,-145.9389,100,,,,,,
,,,,,41378,-411.7657,131,,,,,,
,,,,,41488,-166.0665,110,,,,,,
,,,,,41552,-95.67217,64,,,,,,
,,,,,41661,-169.65723,109,,,,,,
,,,,,41780,-114.066635,119,,,,,,
,,,,,41885,-248.94745,105,,,,,,
,,,,,41980,-119.10859,95,,,,,,
,,,,,42000,,,7.659332275390625,16.143978118896484,14.870537757873535,126.3078842163086,0.748,0.001
,,,,,42078,-149.85434,98,,,,,,
,,,,,42201,-215.38579,123,,,,,,
,,,,,42308,-95.22659,107,,,,,,
,,,,,42378,-44.78021,70,,,,,,
,,,,,42467,-397.26334,89,,,,,,
,,,,,42543,-112.016754,76,,,,,,
,,,,,42614,-170.65259,71,,,,,,
,,,,,42689,-105.25304,75,,,,,,
,,,,,42792,-128.45497,103,,,,,,
,,,,,42885,-381.76508,93,,,,,,
,,,,,42978,-113.81546,93,,,,,,
,,,,,43000,,,5.19904899597168,30.26169204711914,30.62547492980957,78.1254653930664,0.742,0.001
,,,,,43063,-168.68233,85,,,,,,
,,,,,43201,-405.32346,138,,,,,,
,,,,,43287,-168.47887,86,,,,,,
,,,,,43362,-78.74247,75,,,,,,
,,,,,43500,-194.55745,138,,,,,,
,,,,,43601,-114.1222,101,,,,,,
,,,,,43685,-111.07171,84,,,,,,
,,,,,43753,-92.62945,68,,,,,,
,,,,,43856,-138.03693,103,,,,,,
,,,,,43933,-103.17945,77,,,,,,
,,,,,44000,,,14.310216903686523,13.909122467041016,12.738618850708008,148.35556030273438,0.736,0.001
,,,,,44014,-55.879745,81,,,,,,
,,,,,44082,-30.950874,68,,,,,,
,,,,,44161,-74.4842,79,,,,,,
,,,,,44260,-48.204037,99,,,,,,
,,,,,44320,-93.83208,60,,,,,,
,,,,,44449,-77.86574,129,,,,,,
,,,,,44515,-83.98442,66,,,,,,
,,,,,44583,-124.74516,68,,,,,,
,,,,,44678,-267.16223,95,,,,,,
,,,,,44759,-393.28763,81,,,,,,
,,,,,44826,-212.51808,67,,,,,,
,,,,,44919,-140.51411,93,,,,,,
,,,,,44996,-182.43924,77,,,,,,
,,,,,45000,,,33.95808410644531,18.08737564086914,18.085304260253906,145.38720703125,0.73,0.001
,,,,,45073,-93.767685,77,,,,,,
,,,,,45143,-249.01157,70,,,,,,
,,,,,45254,-127.28047,111,,,,,,
,,,,,45344,-100.49818,90,,,,,,
,,,,,45421,-230.53549,77,,,,,,
,,,,,45484,-32.044228,63,,,,,,
,,,,,45574,-104.09882,90,,,,,,
,,,,,45671,-339.1555,97,,,,,,
,,,,,45767,-385.11523,96,,,,,,
,,,,,45871,-191.33437,104,,,,,,
,,,,,46000,,,229.801513671875,19.498510360717773,21.05591583251953,574.6813354492188,0.724,0.001
,,,,,46006,-233.55095,135,,,,,,
,,,,,46090,-82.71005,84,,,,,,
,,,,,46187,-133.4184,97,,,,,,
,,,,,46248,-95.059395,61,,,,,,
,,,,,46321,-130.86716,73,,,,,,
,,,,,46388,-81.83017,67,,,,,,
,,,,,46494,-297.97995,106,,,,,,
,,,,,46565,-117.4025,71,,,,,,
,,,,,46652,-357.25916,87,,,,,,
,,,,,46732,-128.57849,80,,,,,,
,,,,,46811,-150.1781,79,,,,,,
,,,,,46930,-254.00934,119,,,,,,
,,,,,47000,-74.8811,70,,,,,,
,,,,,47000,,,3.5824127197265625,24.203140258789062,23.887924194335938,81.07952117919922,0.718,0.001
,,,,,47152,-416.27603,152,,,,,,
