Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-178.18436,90.53483,-9.457512,-390.2332,100.65,-142.54881,90.07423,50.74893,-310.6551,90.26086956521739,-33.91934585571289,7706.705078125,2076,1.3858678340911865,-142.54881,0
-188.85622,101.62075,-71.95164,-431.5038,93.18181818181819,-189.6885,107.420525,-10.248825,-427.28696,96.0,-39.83287048339844,11998.6904296875,4092,2.657411813735962,,1
-172.67146,92.950294,-54.641228,-364.39487,89.04347826086956,-144.71954,74.02803,-18.979233,-305.6302,87.47826086956522,-30.530250549316406,6022.18115234375,6104,3.7915616035461426,,2
-157.47223,88.712074,14.114006,-353.9957,92.0909090909091,-154.9252,103.729515,-4.54335,-402.61026,97.23809523809524,-28.449512481689453,7141.85546875,8146,4.938819646835327,,3
-155.35608,76.884,-48.703514,-308.24194,91.77272727272727,-110.45104,55.64869,4.70105,-269.4367,92.63636363636364,-17.92343521118164,3079.614990234375,10184,6.080148458480835,,4
-129.32501,67.94378,8.880287,-309.9757,101.5,-144.40475,72.67509,-77.044334,-353.0779,96.0,-23.97644805908203,4587.115234375,12200,7.205069541931152,,5
-114.28514,59.54141,4.027565,-217.57782,100.15,-121.01294,67.3672,-7.3411865,-304.20972,95.45454545454545,-17.64766502380371,3029.933837890625,14300,8.350713014602661,,6
-145.13683,75.968346,-30.42588,-362.8076,99.38095238095238,-120.399376,112.03774,17.184013,-524.17224,95.61904761904762,-16.346771240234375,6444.41455078125,16308,9.504089593887329,,7
-134.76544,68.54701,-26.264389,-297.9501,103.6,-150.92574,61.429848,-84.49217,-302.67133,94.81818181818181,-21.663789749145508,3703.613525390625,18394,10.664005279541016,,8
-163.27232,68.99464,-50.749695,-280.40332,112.44444444444444,-117.346436,43.969837,-43.760254,-198.57272,98.23809523809524,-12.591788291931152,1754.9307861328125,20457,11.846609830856323,,9
-146.28018,84.0881,-6.421982,-315.42523,96.04761904761905,-127.718506,64.36126,-44.5069,-323.96527,98.0952380952381,-13.570591926574707,2439.64404296875,22517,13.028767108917236,,10
-136.22614,102.569016,23.538513,-407.11115,112.16666666666667,-134.19003,103.81846,-33.313927,-457.75458,100.3,-14.401439666748047,4713.955078125,24523,14.206031560897827,,11
-114.849014,52.906796,-50.75275,-250.7513,116.66666666666667,-178.09717,111.09615,-50.52564,-376.4096,108.52631578947368,-19.59226417541504,6541.40283203125,26585,15.432410717010498,,12
-116.856804,59.679195,-41.57515,-249.0909,105.57894736842105,-150.15088,86.032295,-33.316196,-313.2621,108.15789473684211,-12.269171714782715,3372.19677734375,28640,16.634288549423218,,13
